epoch,mag,errmag
2450458.74262,14.359,0.014
2450459.69543,14.425,0.01
2450461.83293,14.299,0.008
2450462.54273,14.155,0.011
2450466.69693,14.452,0.008
2450468.71121,14.283,0.013
2450470.77905,14.242,0.007
2450472.75593,14.381,0.011
2450473.66774,14.468,0.006
2450475.64093,14.262,0.007
2450476.79317,14.21,0.008
2450478.58511,14.285,0.015
2450479.78354,14.388,0.01
2450480.62019,14.473,0.011
2450481.6053,14.465,0.01
2450482.76629,14.208,0.011
2450483.55404,14.206,0.007
2450484.5519,14.256,0.007
2450485.55647,14.281,0.011
2450486.54802,14.386,0.011
2450488.67863,14.414,0.007
2450490.60105,14.206,0.011
2450491.55917,14.257,0.008
2450492.54347,14.309,0.01
2450492.61787,14.312,0.008
2450493.54653,14.406,0.01
2450494.54135,14.499,0.011
2450496.53917,14.182,0.007
2450498.53794,14.273,0.01
2450499.53344,14.321,0.011
2450500.52463,14.419,0.007
2450501.5252,14.504,0.007
2450510.53359,14.182,0.008
2450511.64314,14.24,0.006
2450512.68051,14.285,0.007
2450514.54554,14.454,0.007
2450516.54075,14.289,0.011
2450518.58101,14.231,0.01
2450524.52334,14.182,0.013
2450526.52676,14.302,0.007
2450527.52409,14.397,0.015
2450528.58351,14.491,0.01
2450531.539,14.198,0.006
2450532.52442,14.265,0.007
2450553.48881,14.266,0.01
2450554.54762,14.355,0.014
2450561.54803,14.379,0.011
2450567.4844,14.285,0.01
2450569.47886,14.469,0.006
2450673.85085,14.247,0.007
2450706.81685,14.501,0.007
2450715.85403,14.187,0.008
2450726.87408,14.495,0.014
2450728.83821,14.18,0.008
2450729.82055,14.202,0.006
2450742.81335,14.157,0.011
2450747.80161,14.5,0.008
2450748.75639,14.308,0.007
2450750.84924,14.246,0.006
2450755.70029,14.283,0.004
2450759.76959,14.395,0.01
2450760.82174,14.467,0.01
2450763.81773,14.2,0.007
2450769.85416,14.182,0.01
2450780.8265,14.426,0.008
2450792.76824,14.283,0.013
2450796.78414,14.255,0.01
2450798.80134,14.248,0.013
2450816.80983,14.366,0.013
2450817.79928,14.177,0.014
2450822.75739,14.502,0.014
2450826.62562,14.276,0.015
2450827.73632,14.348,0.015
2450830.81651,14.285,0.007
2450831.66178,14.182,0.011
2450832.79273,14.233,0.01
2450833.69419,14.284,0.013
2450834.78523,14.381,0.011
2450837.79113,14.251,0.015
2450839.61687,14.243,0.006
2450841.80016,14.402,0.01
2450843.72321,14.467,0.007
2450844.67234,14.236,0.007
2450850.69315,14.461,0.006
2450854.71519,14.317,0.01
2450856.72203,14.499,0.01
2450858.62657,14.211,0.01
2450860.71787,14.255,0.01
2450874.72586,14.285,0.008
2450876.64216,14.465,0.011
2450879.60198,14.177,0.007
2450881.53398,14.272,0.008
2450887.61615,14.252,0.007
2450890.54194,14.46,0.01
2450892.58107,14.222,0.011
2450895.56179,14.283,0.007
2450933.49821,14.208,0.01
2451068.82295,14.504,0.018
2451069.81339,14.302,0.011
2451077.86997,14.178,0.013
2451088.85614,14.482,0.007
2451093.85279,14.305,0.011
2451107.81368,14.352,0.02
2451126.7318,14.252,0.017
2451130.69787,14.477,0.018
2451132.70644,14.19,0.02
2451136.82571,14.498,0.011
2451142.7177,14.412,0.011
2451154.82139,14.263,0.018
2451161.77095,14.279,0.015
2451163.7425,14.452,0.014
2451170.82697,14.479,0.011
2451174.80959,14.27,0.008
2451178.72661,14.435,0.013
2451181.69319,14.258,0.013
2451185.77577,14.374,0.011
2451187.72772,14.221,0.02
2451189.79218,14.344,0.011
2451192.71178,14.343,0.014
2451196.58782,14.345,0.007
2451202.64965,14.278,0.015
2451204.75502,14.453,0.007
2451207.64847,14.166,0.011
2451211.72893,14.463,0.011
2451214.7454,14.202,0.02
2451217.70654,14.392,0.007
2451219.69121,14.451,0.013
2451223.59871,14.295,0.007
2451230.64198,14.323,0.01
2451234.56842,14.192,0.006
2451238.57201,14.429,0.013
2451239.7046,14.506,0.013
2451241.68124,14.18,0.018
2451245.5077,14.456,0.006
2451248.51604,14.186,0.007
2451253.58687,14.492,0.01
2451256.56614,14.248,0.01
2451259.61722,14.482,0.011
2451261.56223,14.223,0.017
