epoch,mag,errmag
2450459.7038,13.684,0.008
2450461.71873,13.845,0.015
2450461.8413,13.879,0.015
2450462.55111,13.955,0.011
2450465.84647,13.799,0.014
2450466.70528,13.743,0.008
2450468.71957,13.568,0.015
2450469.7271,13.672,0.013
2450470.78744,13.724,0.006
2450472.76429,13.937,0.014
2450473.67611,14.032,0.008
2450474.75654,13.977,0.007
2450475.64932,13.839,0.008
2450478.59348,13.502,0.015
2450480.62856,13.702,0.01
2450481.61367,13.766,0.01
2450482.77464,13.909,0.011
2450483.56242,13.994,0.007
2450484.56024,14.031,0.013
2450485.56483,13.918,0.01
2450487.58402,13.72,0.015
2450488.687,13.511,0.008
2450490.60938,13.69,0.015
2450491.56753,13.741,0.011
2450492.55183,13.834,0.01
2450492.62626,13.845,0.006
2450493.55489,13.948,0.013
2450494.5497,14.027,0.004
2450495.55204,13.974,0.007
2450496.54755,13.832,0.007
2450496.76364,13.806,0.011
2450498.54629,13.62,0.014
2450499.54178,13.515,0.014
2450500.53298,13.674,0.008
2450501.53354,13.709,0.008
2450510.54192,13.649,0.01
2450511.6515,13.71,0.011
2450512.68884,13.795,0.01
2450514.5539,13.987,0.015
2450515.54557,14.022,0.014
2450516.54907,13.929,0.01
2450517.55057,13.784,0.013
2450524.53169,13.945,0.008
2450526.53513,13.962,0.006
2450531.54735,13.666,0.007
2450532.53281,13.697,0.01
2450533.5363,13.803,0.006
2450535.65812,14.019,0.01
2450552.64143,13.694,0.015
2450553.49715,13.73,0.015
2450554.55596,13.81,0.008
2450561.5564,13.513,0.013
2450566.49197,14.014,0.014
2450567.49276,14.023,0.011
2450569.4872,13.768,0.006
2450573.50522,13.702,0.006
2450574.53395,13.757,0.015
2450575.51732,13.855,0.007
2450577.47155,14.025,0.01
2450578.48462,13.97,0.01
2450583.46971,13.677,0.013
2450673.85959,13.727,0.014
2450689.84576,13.939,0.015
2450701.87774,14.046,0.008
2450712.89737,13.991,0.014
2450715.86277,13.626,0.013
2450720.81761,13.908,0.006
2450726.88282,13.506,0.015
2450728.84695,13.692,0.013
2450729.8293,13.757,0.006
2450747.81034,13.522,0.011
2450748.76514,13.669,0.014
2450750.85799,13.808,0.008
2450751.75054,13.913,0.004
2450760.83049,13.762,0.01
2450763.82646,14.047,0.007
2450780.83525,13.707,0.006
2450792.77695,13.869,0.015
2450796.79287,13.818,0.01
2450798.81012,13.572,0.015
2450816.81854,13.893,0.014
2450817.80798,13.764,0.014
2450826.63434,13.979,0.014
2450830.8252,13.55,0.007
2450832.80145,13.716,0.01
2450833.70289,13.8,0.013
2450834.79393,13.928,0.011
2450837.79984,13.855,0.015
2450841.80887,13.651,0.008
2450843.73193,13.772,0.01
2450844.68105,13.872,0.007
2450850.70185,13.548,0.007
2450854.72389,13.843,0.011
2450856.71545,14.026,0.006
2450860.72655,13.622,0.01
2450874.73454,13.761,0.008
2450876.65084,13.955,0.008
2450879.61068,13.79,0.013
2450881.54266,13.575,0.011
2450887.62485,14.04,0.011
2450892.58977,13.489,0.011
2450895.57046,13.774,0.007
2450895.58707,13.765,0.008
2450900.53943,13.758,0.014
2450933.50689,13.522,0.008
2450951.51986,13.869,0.014
2451040.9132,13.833,0.015
2451051.90905,13.899,0.006
2451065.86961,13.819,0.007
2451068.83168,13.55,0.011
2451069.82214,13.68,0.014
2451077.87871,13.656,0.013
2451079.78647,13.65,0.018
2451088.86489,13.513,0.006
2451093.86156,13.962,0.013
2451107.82242,13.744,0.013
2451113.83625,13.88,0.014
2451126.74052,13.981,0.01
2451130.70663,13.552,0.013
2451132.71519,13.71,0.017
2451136.83444,14.01,0.011
2451142.72644,13.692,0.014
2451151.82158,13.601,0.018
2451154.83012,13.838,0.015
2451157.78168,13.977,0.007
2451170.83568,13.676,0.013
2451174.8183,13.769,0.01
2451178.73534,13.939,0.014
2451185.78448,13.821,0.011
2451187.73643,14.028,0.015
2451189.80089,13.836,0.013
2451192.72047,13.517,0.018
2451196.59653,13.906,0.008
2451202.65837,13.514,0.018
2451204.76375,13.681,0.007
2451207.65715,13.951,0.011
2451211.73762,13.716,0.01
2451214.7541,13.677,0.02
2451217.71523,13.925,0.01
2451219.69991,14.007,0.015
2451223.60739,13.516,0.006
2451226.70232,13.771,0.008
2451230.6507,13.91,0.02
2451234.57712,13.59,0.008
2451238.58067,13.947,0.011
2451239.71333,14.035,0.011
2451241.68993,13.821,0.013
2451243.5478,13.64,0.008
2451245.51638,13.665,0.006
2451248.52474,13.884,0.014
2451253.59557,13.684,0.008
2451256.57484,13.691,0.013
2451259.62591,13.977,0.013
2451261.57092,13.94,0.015
2451265.58859,13.578,0.007
2451268.57351,13.814,0.011
2451276.52693,13.653,0.017
2451279.52144,13.898,0.014
2451288.55497,13.754,0.018
2451296.55939,13.572,0.013
2451300.50573,13.937,0.01
2451305.48019,13.668,0.008
2451308.51494,13.707,0.01
2451313.49046,13.91,0.01
2451317.51806,13.61,0.014
2451320.48001,13.843,0.014
2451330.48275,13.809,0.017
2451333.48752,14.012,0.006
2451397.91148,13.727,0.007
2451412.8891,13.748,0.01
2451431.80402,13.662,0.014
2451435.8494,14.008,0.006
2451437.84222,13.874,0.008
2451440.88085,13.498,0.006
2451443.87878,13.757,0.007
2451455.88144,13.941,0.006
2451458.7954,13.859,0.008
2451459.86277,13.721,0.006
2451475.81372,13.87,0.011
2451479.74079,13.806,0.014
2451484.75621,13.732,0.008
2451487.79784,14.023,0.008
2451491.71229,13.671,0.007
2451493.82158,13.659,0.008
2451496.6074,13.89,0.017
2451498.74994,14.02,0.008
2451501.83402,13.709,0.01
2451503.72877,13.611,0.01
2451505.83537,13.756,0.013
2451507.78251,13.966,0.008
2451511.65521,13.767,0.015
2451517.69181,13.919,0.011
2451519.69419,14.018,0.007
2451521.71687,13.737,0.008
2451522.69448,13.688,0.004
2451525.72757,13.704,0.013
2451528.71716,13.991,0.011
2451531.73481,13.765,0.01
2451538.69151,13.958,0.013
2451541.64761,13.83,0.008
2451542.74751,13.734,0.017
2451544.7043,13.532,0.014
2451547.73037,13.818,0.015
2451548.70777,13.915,0.01
2451549.77311,14.029,0.015
2451551.73698,13.871,0.017
2451552.67024,13.75,0.013
2451555.70001,13.64,0.013
2451556.67069,13.685,0.011
2451562.70303,13.791,0.008
2451564.58166,13.569,0.011
2451567.63515,13.726,0.011
2451570.73258,14.033,0.014
2451576.62796,13.66,0.01
2451578.72954,13.784,0.017
2451581.64342,14.016,0.014
2451584.62194,13.716,0.01
2451587.60976,13.7,0.013
2451590.61687,13.965,0.013
2451595.6895,13.559,0.011
2451599.70086,13.816,0.007
2451604.52603,13.715,0.01
2451606.53978,13.499,0.01
2451609.55903,13.785,0.013
2451610.60327,13.903,0.014
2451611.63471,14.006,0.013
2451612.52906,14.041,0.011
2451613.62048,13.894,0.015
2451614.52131,13.79,0.01
2451615.52622,13.727,0.013
2451616.5406,13.513,0.01
2451617.52559,13.612,0.013
2451621.52053,13.959,0.014
2451622.58795,14.03,0.017
2451623.54286,13.965,0.015
2451624.5505,13.814,0.015
2451625.56245,13.728,0.013
2451626.65496,13.571,0.013
2451627.57009,13.576,0.007
2451628.50903,13.668,0.015
2451631.53361,13.916,0.017
2451632.57887,14.007,0.015
2451633.52442,14.021,0.014
2451634.56404,13.866,0.013
2451635.5323,13.739,0.017
2451643.55308,14.055,0.011
2451644.58273,13.886,0.008
2451653.58959,14.029,0.01
2451656.57018,13.712,0.011
2451658.54764,13.531,0.015
2451665.5193,13.873,0.006
2451671.51519,13.773,0.011
2451676.50971,13.808,0.011
2451694.51125,14.015,0.007
2451766.90418,13.985,0.008
2451768.8916,13.898,0.007
2451782.87882,13.559,0.008
2451789.82477,13.865,0.015
2451804.77415,13.672,0.013
2451809.83614,13.972,0.015
2451812.85896,13.576,0.011
2451814.87412,13.672,0.011
2451817.876,13.931,0.011
2451822.8198,13.682,0.007
2451828.88404,14.001,0.006
2451829.85563,14.022,0.01
2451843.83545,13.606,0.006
2451847.86449,13.814,0.014
2451850.81529,14.01,0.007
2451852.75214,13.777,0.013
2451855.81796,13.643,0.006
2451860.79121,14.02,0.007
2451863.76476,13.725,0.011
2451869.76177,13.954,0.01
2451872.76045,13.834,0.007
