epoch,mag,errmag
2450739.86708,14.022,0.007
2450744.77538,14.134,0.015
2450745.86003,14.027,0.011
2450750.80626,14.113,0.008
2450751.8071,14.222,0.011
2450752.86491,14.293,0.01
2450755.78913,14.054,0.004
2450766.84592,13.885,0.008
2450773.80151,14.22,0.007
2450776.82672,13.905,0.007
2450780.7871,14.097,0.006
2450782.81572,14.273,0.015
2450792.75328,14.283,0.008
2450795.8386,14.04,0.013
2450819.83796,13.979,0.006
2450824.70862,14.146,0.013
2450827.69811,13.87,0.01
2450828.75773,13.929,0.011
2450830.76345,14.037,0.008
2450831.60072,14.181,0.01
2450832.77032,14.243,0.011
2450833.5899,14.271,0.01
2450835.81168,14.052,0.01
2450841.76103,14.166,0.01
2450842.75095,14.255,0.007
2450846.77783,13.959,0.008
2450850.76869,14.063,0.007
2450855.71562,14.081,0.01
2450856.67763,14.023,0.007
2450857.7363,13.873,0.01
2450859.76619,13.975,0.014
2450860.65917,14.04,0.011
2450874.69528,14.158,0.013
2450876.61133,14.016,0.01
2450876.71383,14.021,0.008
2450878.70134,13.914,0.007
2450880.63568,14.027,0.014
2450887.67992,13.861,0.01
2450893.71655,14.296,0.007
2450896.51829,14.034,0.015
2450900.57177,14.027,0.014
2450919.57364,13.919,0.011
2450931.58465,14.139,0.007
2450934.53348,14.219,0.007
2450950.52664,14.002,0.014
2451079.81753,13.937,0.013
2451080.82117,13.988,0.01
2451086.85515,14.086,0.013
2451093.84529,14.265,0.014
2451108.79518,13.873,0.01
2451126.77224,14.098,0.013
2451129.83655,13.919,0.006
2451131.8425,14.046,0.01
2451132.83212,14.152,0.008
2451137.8143,13.996,0.01
2451142.7823,14.133,0.011
2451152.73995,14.118,0.008
2451154.7555,14.275,0.013
2451155.71175,14.183,0.013
2451157.76563,14.002,0.007
2451159.77136,13.922,0.008
2451161.83534,14.036,0.015
2451163.83725,14.236,0.007
2451166.76963,14.126,0.013
2451167.79588,14.009,0.01
2451168.77851,13.866,0.008
2451171.74741,14.018,0.014
2451175.74481,14.189,0.007
2451179.79426,13.906,0.013
2451183.84267,14.226,0.014
2451185.84002,14.181,0.01
2451187.79535,14.034,0.014
2451191.77051,14.037,0.013
2451192.82929,14.116,0.008
2451193.82125,14.214,0.013
2451194.69689,14.284,0.007
2451201.78539,14.0,0.006
2451202.79461,14.114,0.015
2451204.70119,14.276,0.008
2451206.80131,14.119,0.01
2451207.71157,14.043,0.008
2451211.7695,13.992,0.01
2451214.68363,14.27,0.013
2451215.58844,14.23,0.006
2451217.74655,14.03,0.013
2451219.66024,13.913,0.013
2451220.76821,13.929,0.01
2451221.6341,13.985,0.015
2451223.7227,14.214,0.007
2451226.61233,14.132,0.008
2451227.61714,14.06,0.008
2451233.57796,14.194,0.011
2451235.71575,14.224,0.008
2451240.71403,13.914,0.01
2451242.53196,14.06,0.01
2451244.66848,14.266,0.011
2451247.5263,14.071,0.007
2451248.62648,13.929,0.01
2451254.59552,14.269,0.011
2451256.63276,14.174,0.007
2451261.52578,13.971,0.011
2451264.53677,14.234,0.01
2451267.55832,14.058,0.01
2451272.5386,14.045,0.007
2451274.57043,14.232,0.008
2451276.56891,14.149,0.013
2451279.55525,13.871,0.007
2451301.58747,13.997,0.01
2451315.53682,14.28,0.007
2451318.51937,13.985,0.007
2451320.51211,13.933,0.015
2451330.52227,13.899,0.006
2451335.51542,14.245,0.006
2451431.87472,13.969,0.011
2451433.86964,14.114,0.007
2451436.78311,14.212,0.015
2451441.88011,13.951,0.008
2451443.90176,14.119,0.006
2451447.83276,14.137,0.006
2451449.87459,13.893,0.006
2451471.83061,13.948,0.014
2451476.72222,14.238,0.015
2451478.80062,14.049,0.014
2451484.78881,14.212,0.007
2451488.8528,14.054,0.01
2451491.79941,13.918,0.008
2451493.74142,14.086,0.014
2451496.63832,14.261,0.013
2451498.70538,14.061,0.015
2451500.84564,13.9,0.007
2451503.68095,14.074,0.007
2451505.78825,14.261,0.007
2451507.73921,14.155,0.006
2451508.69192,14.069,0.011
2451509.71721,13.963,0.01
2451511.71046,13.918,0.01
2451512.81519,14.002,0.015
2451514.75884,14.183,0.007
2451517.72396,14.151,0.01
2451519.67754,13.962,0.008
2451522.75771,13.991,0.007
2451523.70265,14.065,0.006
2451525.67915,14.281,0.006
2451527.79862,14.185,0.015
2451528.807,14.068,0.013
2451529.8502,13.949,0.013
2451531.82835,13.924,0.01
2451538.78474,14.076,0.014
2451542.80932,13.981,0.011
2451544.75122,14.167,0.013
2451547.82382,14.165,0.013
2451549.84324,13.96,0.013
2451552.71981,13.967,0.013
2451554.81007,14.174,0.01
2451555.85152,14.252,0.011
2451561.59144,13.922,0.01
2451562.79623,13.983,0.011
2451566.64419,14.273,0.013
2451568.6671,14.132,0.008
2451571.73034,13.909,0.015
2451575.69312,14.22,0.011
2451579.73014,13.983,0.008
2451581.6781,13.935,0.014
2451584.65418,14.138,0.011
2451586.66305,14.293,0.015
2451589.7602,14.011,0.008
2451592.63691,13.945,0.011
2451593.55432,14.029,0.011
2451595.62689,14.236,0.014
2451596.74028,14.264,0.01
2451599.73215,14.016,0.008
2451600.65998,13.879,0.01
2451601.73812,13.904,0.008
2451602.7195,13.946,0.011
2451606.68609,14.281,0.008
2451609.69957,14.023,0.013
2451610.71716,13.878,0.013
2451611.69442,13.92,0.007
2451613.68514,14.044,0.013
2451615.69517,14.204,0.007
2451616.63211,14.267,0.01
2451617.6753,14.18,0.011
2451618.51661,14.141,0.014
2451620.54016,13.89,0.011
2451620.69002,13.892,0.01
2451622.68446,13.955,0.01
2451624.68253,14.121,0.007
2451625.66217,14.228,0.015
2451627.67871,14.204,0.01
2451629.65367,14.025,0.013
2451630.67066,13.877,0.01
2451634.62745,14.117,0.01
2451635.64098,14.227,0.011
2451644.56749,14.098,0.014
2451653.5345,13.971,0.011
2451654.58594,14.137,0.013
2451656.60268,14.258,0.011
2451658.53024,14.109,0.015
2451662.51529,13.93,0.011
2451665.5506,14.18,0.011
2451670.50994,13.925,0.011
2451782.90966,13.942,0.007
2451783.90079,13.99,0.008
2451813.82191,13.96,0.007
2451818.87431,14.155,0.006
2451826.87388,14.247,0.007
2451843.80991,13.958,0.008
2451844.82505,14.03,0.013
2451845.71603,14.127,0.013
2451850.72738,14.03,0.006
2451855.80163,14.168,0.007
2451860.77534,14.026,0.01
2451864.76158,14.014,0.013
2451866.80008,14.254,0.01
2451868.75816,14.188,0.008
2451869.79255,14.113,0.014
