epoch,mag,errmag
2450457.71003,13.743,0.015
2450457.8273,13.699,0.011
2450458.68385,13.656,0.006
2450459.64716,13.707,0.011
2450459.85282,13.694,0.007
2450461.65576,13.794,0.01
2450461.78395,13.82,0.011
2450462.61252,13.87,0.013
2450465.85579,13.896,0.008
2450466.85126,13.87,0.013
2450468.78017,13.741,0.013
2450469.78909,13.674,0.015
2450472.8249,13.783,0.014
2450475.58543,13.971,0.008
2450477.803,13.877,0.013
2450478.80868,13.834,0.013
2450479.80894,13.731,0.01
2450481.54324,13.699,0.013
2450482.83591,13.717,0.01
2450483.54138,13.76,0.007
2450484.53956,13.836,0.007
2450485.54414,13.939,0.015
2450486.5363,13.994,0.013
2450487.56367,13.937,0.01
2450488.57606,13.898,0.014
2450490.54478,13.786,0.01
2450491.54636,13.684,0.006
2450493.53463,13.725,0.013
2450494.5296,13.779,0.007
2450494.78908,13.773,0.01
2450495.53167,13.83,0.01
2450496.52687,13.932,0.01
2450498.52619,13.963,0.013
2450499.7886,13.897,0.006
2450501.55064,13.822,0.01
2450507.5368,13.925,0.006
2450509.53399,13.946,0.007
2450510.56469,13.916,0.013
2450513.65957,13.688,0.014
2450514.62287,13.692,0.015
2450517.52709,13.805,0.01
2450518.56396,13.929,0.014
2450519.51699,13.976,0.014
2450519.66654,13.979,0.008
2450520.68322,13.998,0.01
2450521.6567,13.894,0.007
2450526.60903,13.674,0.007
2450527.50804,13.774,0.014
2450531.52083,13.985,0.004
2450536.67117,13.66,0.01
2450552.62109,13.938,0.008
2450554.53551,13.933,0.007
2450558.52855,13.705,0.01
2450560.5509,13.754,0.014
2450561.49139,13.793,0.01
2450562.48347,13.867,0.006
2450573.48358,13.861,0.008
2450673.83818,13.964,0.01
2450689.86445,13.833,0.011
2450701.80776,13.727,0.013
2450704.84957,13.776,0.008
2450715.81512,13.725,0.014
2450722.82568,13.833,0.008
2450726.78371,13.734,0.014
2450728.82343,13.872,0.014
2450729.87827,13.961,0.007
2450741.87391,13.95,0.013
2450744.8794,13.848,0.006
2450747.78809,13.68,0.01
2450748.7422,13.733,0.013
2450751.72542,13.927,0.011
2450759.7988,13.697,0.014
2450760.77525,13.786,0.014
2450761.86018,13.875,0.015
2450769.79259,13.689,0.01
2450774.79914,13.972,0.014
2450778.78249,13.795,0.007
2450780.85329,13.682,0.015
2450781.78732,13.708,0.014
2450792.79487,13.716,0.007
2450795.85655,13.924,0.014
2450798.8518,13.912,0.013
2450805.77713,13.818,0.01
2450817.82572,13.957,0.008
2450818.86165,13.981,0.014
2450819.85566,13.994,0.01
2450827.6536,13.803,0.013
2450828.83817,13.871,0.01
2450830.80407,13.961,0.013
2450831.64929,13.9,0.011
2450833.65828,13.868,0.015
2450834.77261,13.729,0.01
2450837.81761,13.73,0.013
2450839.60443,13.859,0.006
2450841.8264,13.978,0.007
2450842.79158,13.926,0.008
2450850.68065,13.863,0.006
2450854.74141,13.865,0.007
2450858.61401,13.701,0.008
2450860.76064,13.789,0.01
2450875.59574,13.948,0.011
2450880.51276,13.7,0.007
2450887.59301,13.906,0.013
2450892.67697,13.673,0.007
2450895.49932,13.892,0.013
2450922.4814,13.845,0.01
2450931.52239,13.887,0.007
2450934.49457,13.775,0.013
2450952.48864,13.991,0.007
2451065.9144,13.861,0.011
2451068.80579,13.682,0.013
2451069.8,13.706,0.01
2451077.82535,13.857,0.01
2451088.84338,13.849,0.011
2451092.87593,13.712,0.013
2451106.82475,13.922,0.013
2451116.78251,13.883,0.017
2451126.68228,13.801,0.014
2451132.77962,13.862,0.013
2451136.81294,13.709,0.014
2451142.70518,13.902,0.017
2451151.79976,13.983,0.011
2451154.80761,13.851,0.013
2451157.8009,13.648,0.013
2451160.83437,13.824,0.015
2451169.7903,13.664,0.007
2451171.83873,13.82,0.013
2451174.76508,13.953,0.017
2451175.84638,13.91,0.01
2451179.84035,13.671,0.01
2451187.80544,13.883,0.011
2451191.83388,13.682,0.013
2451194.7412,13.853,0.008
2451201.7564,13.665,0.007
2451207.63484,13.967,0.013
2451214.60833,13.713,0.008
2451217.66172,13.924,0.014
2451219.71754,13.917,0.015
2451223.58582,13.688,0.006
2451234.67128,13.711,0.015
