epoch,mag,errmag
2450457.70892,14.301,0.014
2450457.82619,14.248,0.013
2450458.68274,14.047,0.008
2450459.64605,14.051,0.008
2450459.85171,14.056,0.011
2450461.65465,14.148,0.01
2450461.78284,14.17,0.015
2450462.61141,14.248,0.015
2450465.85468,14.076,0.01
2450466.85015,14.054,0.011
2450468.77906,14.115,0.013
2450469.78798,14.226,0.014
2450472.82379,14.173,0.014
2450475.58432,14.103,0.007
2450477.80189,14.323,0.011
2450478.80757,14.412,0.011
2450479.80783,14.263,0.013
2450481.54213,14.062,0.014
2450482.8348,14.139,0.011
2450483.54027,14.171,0.004
2450484.53845,14.264,0.008
2450486.53519,14.378,0.013
2450487.56256,14.131,0.008
2450488.57495,14.041,0.008
2450489.53499,14.113,0.017
2450490.54367,14.114,0.014
2450491.54525,14.228,0.006
2450493.53352,14.407,0.011
2450494.52849,14.25,0.011
2450494.78797,14.163,0.011
2450495.53056,14.027,0.008
2450496.52576,14.099,0.01
2450501.54953,14.282,0.01
2450507.53569,14.388,0.007
2450509.53288,14.114,0.011
2450510.56358,14.06,0.01
2450514.62176,14.37,0.015
2450516.52646,14.183,0.013
2450517.52598,14.047,0.011
2450518.56285,14.112,0.013
2450519.51588,14.128,0.014
2450519.66543,14.138,0.01
2450519.74324,14.121,0.015
2450520.68211,14.207,0.008
2450521.65559,14.346,0.01
2450524.54885,14.049,0.017
2450526.60792,14.128,0.011
2450527.50693,14.212,0.015
2450530.5467,14.303,0.01
2450531.51972,14.066,0.007
2450552.61998,14.247,0.014
2450554.5344,14.071,0.013
2450560.54979,14.107,0.013
2450561.49028,14.022,0.015
2450562.48236,14.094,0.008
2450689.86334,14.406,0.013
2450701.80665,14.132,0.01
2450704.84846,14.412,0.008
2450715.81401,14.121,0.013
2450726.7826,14.41,0.014
2450728.82232,14.028,0.011
2450729.87716,14.075,0.006
2450741.8728,14.357,0.008
2450744.87829,14.095,0.007
2450745.71998,14.12,0.015
2450747.78698,14.342,0.011
2450748.74109,14.418,0.008
2450751.72431,14.102,0.01
2450759.79769,14.104,0.017
2450760.77414,14.194,0.017
2450765.8007,14.042,0.008
2450769.79148,14.383,0.011
2450778.78138,14.219,0.011
2450781.78621,14.092,0.013
2450789.75372,14.135,0.015
2450792.79376,14.368,0.017
2450795.85544,14.117,0.017
2450796.85612,14.132,0.013
2450797.85362,14.237,0.01
2450798.85069,14.352,0.014
2450805.77602,14.322,0.013
2450818.86054,14.147,0.017
2450819.85455,14.279,0.011
2450827.65249,14.332,0.013
2450828.83706,14.406,0.015
2450830.80296,14.024,0.014
2450831.64818,14.094,0.008
2450832.72436,14.095,0.017
2450833.65717,14.188,0.015
2450834.7715,14.296,0.007
2450839.60332,14.113,0.007
2450841.82529,14.262,0.01
2450842.79047,14.367,0.008
2450850.67954,14.436,0.007
2450854.7403,14.092,0.008
2450856.73161,14.282,0.011
2450858.6129,14.358,0.011
2450860.75953,14.046,0.013
2450875.59463,14.075,0.014
2450880.51165,14.312,0.008
2450887.5919,14.356,0.015
2450892.67586,14.226,0.008
2450895.49821,14.188,0.014
2450897.49694,14.091,0.014
2450922.48029,14.294,0.014
2450928.49881,14.198,0.007
2450931.52128,14.327,0.006
2450934.49346,14.1,0.01
2450952.48753,14.425,0.01
2451053.91713,14.345,0.015
2451065.91329,14.104,0.011
2451068.80468,14.377,0.013
2451069.79889,14.369,0.01
2451077.82424,14.205,0.01
2451088.84227,14.171,0.008
2451092.87482,14.07,0.015
2451106.82364,14.236,0.015
2451126.68117,14.338,0.014
