epoch,mag,errmag
2450457.82442,14.049,0.011
2450458.68097,14.077,0.007
2450459.64428,13.982,0.008
2450459.84994,13.963,0.011
2450461.65288,13.866,0.007
2450461.78107,13.871,0.013
2450462.60964,13.762,0.01
2450465.85291,13.851,0.014
2450466.84838,13.938,0.01
2450468.77729,14.077,0.015
2450469.78621,14.007,0.013
2450472.82202,13.789,0.014
2450475.58255,13.806,0.007
2450477.80012,14.0,0.013
2450478.8058,14.07,0.011
2450479.80606,14.026,0.01
2450481.54036,13.892,0.011
2450482.83303,13.813,0.01
2450483.5385,13.735,0.008
2450484.53668,13.749,0.006
2450485.54126,13.777,0.013
2450486.53342,13.855,0.01
2450487.56079,13.953,0.007
2450488.57318,14.057,0.007
2450489.53322,14.075,0.015
2450490.5419,13.976,0.013
2450491.54348,13.921,0.008
2450493.53175,13.747,0.013
2450494.52672,13.741,0.007
2450494.7862,13.75,0.013
2450495.52879,13.773,0.007
2450496.52399,13.834,0.01
2450498.52331,14.019,0.01
2450499.78572,14.095,0.006
2450501.54776,13.925,0.011
2450507.53392,13.905,0.007
2450509.53111,14.071,0.011
2450510.56181,14.044,0.008
2450514.61999,13.754,0.014
2450516.52469,13.8,0.01
2450517.52421,13.884,0.01
2450518.56108,13.981,0.013
2450519.51411,14.061,0.011
2450519.66366,14.065,0.008
2450519.74147,14.068,0.008
2450520.68034,14.045,0.008
2450521.65382,13.953,0.008
2450524.54708,13.729,0.013
2450526.60615,13.789,0.01
2450527.50516,13.838,0.01
2450530.54493,14.086,0.007
2450531.51795,13.995,0.007
2450536.66829,13.772,0.007
2450554.53263,13.824,0.014
2450558.52567,13.898,0.01
2450562.48059,13.955,0.011
2450573.4807,13.958,0.01
2450673.8353,14.069,0.007
2450701.80488,13.877,0.01
2450704.84669,14.085,0.007
2450715.81224,14.01,0.011
2450722.8228,13.901,0.01
2450726.78083,13.949,0.014
2450728.82055,13.832,0.011
2450729.87539,13.748,0.007
2450741.87103,13.774,0.014
2450744.87652,14.033,0.008
2450747.78521,13.919,0.01
2450748.73932,13.881,0.007
2450751.72254,13.757,0.006
2450759.79592,13.803,0.015
2450761.8573,13.764,0.015
2450765.79893,14.057,0.01
2450769.78971,13.823,0.011
2450778.77961,13.919,0.01
2450780.85041,13.735,0.014
2450781.78444,13.746,0.01
2450789.75195,13.864,0.01
2450795.85367,14.025,0.013
2450796.85435,14.075,0.013
2450797.85185,14.005,0.01
2450798.84892,13.934,0.014
2450805.77425,13.996,0.008
2450816.71659,14.043,0.013
2450817.82284,14.064,0.011
2450818.85877,13.959,0.01
2450819.85278,13.911,0.013
2450822.78096,13.74,0.015
2450827.65072,14.079,0.014
2450828.83529,13.981,0.008
2450830.80119,13.872,0.01
2450831.64641,13.802,0.008
2450832.72259,13.733,0.015
2450833.6554,13.748,0.011
2450834.76973,13.825,0.008
2450837.81473,14.08,0.013
2450839.60155,13.943,0.007
2450841.82352,13.81,0.01
2450842.7887,13.749,0.004
2450850.67777,13.89,0.007
2450854.73853,13.776,0.01
2450858.61113,14.062,0.008
2450860.75776,13.934,0.01
2450875.59286,13.803,0.01
2450880.50988,13.939,0.008
2450892.67409,13.859,0.007
2450897.49517,13.931,0.015
2450922.47852,13.909,0.011
2450928.49704,13.971,0.006
2450931.51951,13.977,0.007
2450934.49169,13.751,0.007
2450950.49409,14.072,0.014
2450952.48576,13.929,0.013
2451065.91152,13.928,0.008
2451069.79712,13.774,0.007
2451077.82247,13.782,0.008
2451088.8405,13.752,0.01
2451092.87305,13.982,0.014
2451126.6794,13.947,0.011
2451129.72655,13.732,0.014
2451132.77674,13.875,0.008
2451136.81006,13.95,0.013
2451157.79802,13.953,0.011
2451160.83149,13.747,0.013
2451166.80688,14.017,0.011
2451169.78742,13.847,0.008
2451171.83585,13.763,0.011
2451174.7622,13.978,0.01
2451175.8435,14.058,0.01
2451179.83747,13.863,0.007
2451185.84702,14.049,0.01
2451187.80256,13.984,0.013
2451191.831,13.747,0.013
2451194.73832,13.923,0.01
2451201.75352,13.742,0.004
2451207.63196,14.065,0.013
2451211.7123,13.716,0.014
2451214.60545,13.861,0.01
2451217.65884,14.074,0.01
2451219.71466,13.915,0.014
2451223.58294,13.763,0.007
2451234.6684,13.822,0.014
2451236.65927,14.011,0.007
2451241.70569,13.803,0.011
2451243.51266,13.749,0.007
2451245.59738,13.874,0.015
2451247.69682,14.064,0.014
2451248.66452,14.051,0.011
2451254.516,13.776,0.015
2451259.50838,13.979,0.013
2451264.50258,13.762,0.006
2451267.52176,14.024,0.008
2451273.52793,13.741,0.01
2451275.50694,13.813,0.006
2451278.53946,14.064,0.01
2451290.61396,13.958,0.007
2451298.52551,14.037,0.01
2451301.53079,13.927,0.011
2451306.47208,13.83,0.011
2451312.465,13.891,0.007
2451316.48037,13.797,0.01
2451319.52095,14.068,0.013
2451320.46096,14.06,0.013
2451330.45801,14.068,0.013
2451331.46078,13.951,0.007
2451332.45621,13.917,0.01
2451333.4618,13.857,0.006
2451335.45817,13.754,0.004
2451336.48173,13.786,0.006
2451339.4548,14.043,0.007
2451339.46473,14.055,0.006
2451340.45292,14.09,0.008
2451340.47754,14.085,0.008
2451342.45753,13.918,0.008
2451348.45997,13.907,0.008
2451349.46147,14.047,0.01
2451350.46244,14.079,0.015
2451354.94045,13.734,0.01
2451360.94195,14.073,0.013
2451365.94172,13.749,0.008
2451375.93216,13.738,0.008
2451400.89328,14.019,0.015
2451412.90367,14.045,0.006
2451430.86776,13.958,0.008
2451432.86497,14.08,0.006
2451433.9023,13.981,0.007
2451446.88435,13.814,0.006
2451458.81103,13.753,0.004
2451459.83849,13.79,0.008
2451462.74983,14.047,0.007
2451475.78982,13.93,0.011
2451479.71524,13.772,0.015
2451484.73094,14.053,0.011
2451487.75662,13.823,0.014
2451491.68475,13.878,0.011
2451493.83666,14.063,0.008
2451494.73023,14.063,0.008
2451497.78612,13.849,0.008
2451499.6939,13.75,0.007
2451502.6892,13.943,0.014
2451503.8391,14.073,0.008
2451505.72959,13.973,0.013
2451507.80079,13.868,0.006
2451510.77685,13.767,0.008
2451512.73586,13.933,0.008
2451514.8471,14.088,0.007
2451515.70122,14.005,0.011
2451517.7329,13.879,0.01
2451521.69197,13.807,0.004
2451525.74298,14.041,0.008
2451527.7357,13.889,0.013
2451529.67898,13.767,0.008
2451531.79635,13.799,0.013
2451542.67648,13.853,0.007
2451544.71912,14.048,0.014
2451547.79146,13.929,0.006
2451548.76919,13.893,0.014
2451553.76273,13.939,0.015
2451554.77794,14.031,0.013
2451555.76495,14.079,0.013
2451561.55809,13.749,0.007
2451562.76431,13.829,0.008
2451564.6532,13.994,0.007
2451567.61072,13.95,0.006
2451573.61815,13.867,0.008
2451576.60349,14.065,0.013
2451579.66644,13.842,0.013
2451583.71701,13.859,0.01
2451585.65212,14.043,0.011
2451588.60228,13.933,0.007
2451593.59897,13.82,0.015
2451595.70437,14.019,0.014
2451600.69017,13.811,0.008
2451604.54082,13.876,0.01
2451606.51556,14.056,0.007
2451609.61617,13.89,0.014
2451610.57903,13.842,0.008
2451611.64966,13.728,0.01
2451613.55563,13.815,0.007
2451615.50189,13.944,0.011
2451617.50134,14.054,0.008
2451621.49644,13.751,0.008
2451623.49488,13.753,0.01
2451625.49685,13.928,0.013
2451627.49699,14.063,0.013
2451629.54191,13.948,0.008
2451630.55075,13.891,0.007
2451632.49727,13.75,0.013
2451634.53736,13.812,0.015
2451635.60886,13.911,0.01
2451643.52883,13.747,0.01
2451645.48598,13.894,0.006
2451653.5416,13.746,0.008
2451655.51531,13.862,0.013
2451657.50668,14.072,0.01
2451660.53187,13.932,0.006
2451662.48278,13.772,0.013
2451664.49758,13.77,0.014
2451667.55134,14.048,0.008
2451676.48544,13.922,0.011
2451768.90668,13.924,0.008
2451769.83911,14.058,0.013
2451771.86938,14.041,0.006
2451773.89222,13.879,0.011
2451775.9123,13.729,0.013
2451784.89941,13.845,0.01
2451789.89388,13.962,0.015
2451803.88535,13.926,0.007
2451809.81143,13.898,0.011
2451812.83466,14.05,0.01
2451814.84954,13.892,0.008
2451818.84244,13.799,0.008
2451822.8348,14.081,0.006
2451828.85996,13.788,0.014
2451829.83121,13.855,0.008
2451830.84466,13.95,0.011
