epoch,mag,errmag
2450729.73849,14.45,0.011
2450741.79109,14.515,0.01
2450744.78584,14.545,0.01
2450746.8066,14.751,0.013
2450747.75075,14.637,0.014
2450748.70831,14.47,0.007
2450749.8424,14.465,0.008
2450750.81908,14.485,0.008
2450751.8168,14.593,0.011
2450759.67651,14.717,0.014
2450776.78788,14.476,0.007
2450778.817,14.641,0.007
2450780.79673,14.641,0.008
2450782.77628,14.474,0.013
2450792.71514,14.7,0.008
2450795.80056,14.448,0.008
2450796.75469,14.475,0.01
2450798.81936,14.647,0.01
2450817.72348,14.554,0.014
2450824.7418,14.598,0.013
2450827.70687,14.529,0.01
2450828.6968,14.429,0.015
2450830.77227,14.553,0.011
2450831.56301,14.641,0.008
2450832.54578,14.733,0.01
2450833.56516,14.675,0.007
2450834.67118,14.473,0.014
2450835.66221,14.443,0.011
2450839.6808,14.736,0.007
2450841.72379,14.427,0.007
2450842.75994,14.473,0.007
2450843.79711,14.519,0.008
2450844.53968,14.594,0.007
2450846.78692,14.682,0.01
2450850.77751,14.575,0.008
2450856.74783,14.506,0.008
2450859.77534,14.716,0.01
2450860.62143,14.564,0.01
2450876.62089,14.507,0.007
2450876.72304,14.519,0.01
2450878.62816,14.689,0.01
2450880.64462,14.514,0.01
2450887.68916,14.446,0.008
2450891.54427,14.676,0.011
2450893.6785,14.544,0.007
2450896.52814,14.51,0.011
2450900.58184,14.494,0.01
2450919.5829,14.668,0.007
2450934.54237,14.432,0.007
2450937.55933,14.631,0.008
2450950.53607,14.615,0.01
2450952.52684,14.69,0.01
2450953.50748,14.505,0.008
2451074.83986,14.497,0.013
2451076.82157,14.693,0.008
2451083.84334,14.717,0.014
2451084.83938,14.675,0.013
2451086.8642,14.441,0.011
2451090.74469,14.744,0.01
2451092.76163,14.437,0.015
2451093.80358,14.475,0.014
2451108.8063,14.572,0.014
2451126.78337,14.461,0.011
2451129.84555,14.692,0.008
2451132.8412,14.426,0.007
2451135.79063,14.627,0.01
2451140.83972,14.481,0.011
2451142.7913,14.668,0.008
2451152.74907,14.433,0.007
2451154.77418,14.532,0.01
2451156.73912,14.757,0.013
2451158.80772,14.449,0.015
2451164.78711,14.564,0.014
2451165.83282,14.437,0.011
2451167.75602,14.522,0.008
2451168.71537,14.611,0.007
2451171.75713,14.497,0.015
2451175.75635,14.664,0.013
2451179.80662,14.466,0.01
2451184.71398,14.557,0.014
2451187.70548,14.537,0.01
2451188.71929,14.623,0.014
2451189.76834,14.725,0.011
2451191.78255,14.457,0.011
2451192.79096,14.463,0.014
2451193.83043,14.501,0.013
2451194.70602,14.561,0.007
2451201.79441,14.609,0.008
2451206.81009,14.473,0.01
2451207.72083,14.548,0.013
2451208.78389,14.653,0.007
2451212.78151,14.473,0.008
2451215.59728,14.687,0.01
2451217.75553,14.544,0.008
2451218.73054,14.441,0.01
2451220.77718,14.54,0.011
2451221.64325,14.632,0.011
2451223.73226,14.66,0.01
2451226.6223,14.466,0.011
2451227.62714,14.541,0.011
2451230.69399,14.607,0.013
2451235.62759,14.699,0.008
2451238.59918,14.446,0.008
2451240.72299,14.543,0.014
2451242.59251,14.733,0.011
2451243.69024,14.659,0.011
2451245.66707,14.454,0.01
2451248.54534,14.662,0.007
2451255.55248,14.699,0.011
2451258.62906,14.443,0.014
2451266.52336,14.492,0.007
2451267.57798,14.581,0.01
2451268.59133,14.678,0.008
2451274.59452,14.621,0.013
2451277.57936,14.483,0.013
2451281.58687,14.642,0.015
2451289.47653,14.727,0.006
2451298.47549,14.463,0.01
2451301.54976,14.672,0.007
2451305.57843,14.469,0.01
2451312.55512,14.469,0.008
2451319.53957,14.496,0.014
2451329.46726,14.681,0.014
2451330.53184,14.466,0.007
2451335.48467,14.743,0.013
2451431.88353,14.492,0.013
2451436.79806,14.437,0.011
2451447.84174,14.744,0.008
2451449.88354,14.446,0.007
2451459.81508,14.607,0.01
2451461.85312,14.671,0.008
2451471.83954,14.509,0.013
2451478.80984,14.539,0.008
2451481.84829,14.641,0.007
2451484.79803,14.491,0.011
2451488.83032,14.56,0.008
2451491.80903,14.52,0.01
2451494.81442,14.688,0.008
2451496.69708,14.435,0.014
2451502.71488,14.442,0.008
2451505.74965,14.588,0.008
2451507.75062,14.728,0.008
2451508.65283,14.586,0.015
2451509.81708,14.438,0.013
2451510.84079,14.478,0.015
2451514.72045,14.684,0.008
2451516.68986,14.439,0.008
2451520.68747,14.741,0.011
2451522.76767,14.432,0.008
2451524.82762,14.504,0.01
2451526.66528,14.702,0.011
2451527.83154,14.715,0.013
2451529.73475,14.435,0.011
2451531.83747,14.551,0.007
2451538.79363,14.588,0.014
2451543.85099,14.469,0.014
2451548.79297,14.473,0.013
2451549.80556,14.456,0.015
2451552.72889,14.661,0.013
2451553.80385,14.741,0.011
2451554.8191,14.593,0.008
2451562.80506,14.445,0.011
2451566.65449,14.722,0.011
2451568.67612,14.459,0.008
2451574.79286,14.562,0.011
2451576.6467,14.467,0.008
2451578.74704,14.619,0.011
2451581.69635,14.509,0.01
2451585.68174,14.635,0.007
2451588.65648,14.446,0.007
2451595.63597,14.45,0.014
2451596.7492,14.478,0.01
2451599.74114,14.738,0.01
2451600.7187,14.675,0.008
2451601.74698,14.464,0.01
2451602.72849,14.453,0.01
2451605.51981,14.635,0.007
2451606.69516,14.75,0.011
2451609.70859,14.482,0.011
2451611.70351,14.606,0.011
2451614.6897,14.534,0.007
2451615.70415,14.423,0.008
2451617.68539,14.555,0.014
2451618.68378,14.631,0.008
2451620.50155,14.686,0.008
2451623.66654,14.49,0.013
2451625.67098,14.675,0.01
2451626.67198,14.737,0.014
2451628.66029,14.435,0.014
2451630.67952,14.513,0.013
2451633.64283,14.703,0.011
2451634.63625,14.509,0.013
2451635.64994,14.436,0.013
2451653.55963,14.685,0.01
2451655.5954,14.443,0.011
2451657.58456,14.572,0.007
2451659.58819,14.733,0.008
2451662.57767,14.476,0.01
2451665.55967,14.72,0.015
2451671.5375,14.623,0.01
2451684.47939,14.613,0.007
2451695.50521,14.461,0.011
2451783.90979,14.628,0.014
2451788.88269,14.486,0.008
2451815.87243,14.52,0.008
2451822.75408,14.548,0.01
2451858.74228,14.641,0.008
2451861.77004,14.485,0.01
2451863.81189,14.675,0.01
2451866.76257,14.427,0.008
2451868.76698,14.529,0.014
2451869.8015,14.615,0.007
2451872.78502,14.475,0.007
