epoch,mag,errmag
2450455.74918,14.18,0.011
2450455.79674,14.188,0.017
2450456.61685,14.147,0.013
2450456.69936,14.122,0.007
2450456.73737,14.118,0.011
2450456.78477,14.118,0.017
2450456.8362,14.101,0.015
2450457.62849,13.953,0.014
2450457.68711,13.931,0.01
2450457.74571,13.926,0.015
2450457.80435,13.909,0.014
2450457.83384,13.913,0.013
2450458.72999,13.854,0.008
2450459.57814,13.849,0.011
2450459.6243,13.839,0.008
2450459.68288,13.819,0.011
2450459.74231,13.819,0.008
2450459.78617,13.821,0.01
2450459.82998,13.82,0.01
2450461.58906,13.939,0.01
2450461.6328,13.945,0.01
2450461.81964,13.962,0.008
2450462.58958,14.013,0.014
2450462.6482,14.007,0.011
2450465.69625,14.077,0.017
2450465.74072,14.081,0.017
2450465.82547,14.053,0.015
2450466.67674,13.889,0.015
2450466.7433,13.883,0.014
2450466.82828,13.861,0.015
2450467.68041,13.855,0.013
2450467.85094,13.871,0.014
2450468.69131,13.809,0.015
2450468.75725,13.805,0.013
2450468.81587,13.823,0.013
2450468.83789,13.806,0.011
2450469.688,13.879,0.014
2450469.76612,13.88,0.017
2450469.83507,13.915,0.011
2450470.8138,13.991,0.008
2450471.67382,14.05,0.008
2450472.64847,14.164,0.014
2450472.69225,14.159,0.013
2450472.73604,14.167,0.013
2450472.80196,14.177,0.013
2450472.83147,14.195,0.014
2450474.72799,14.03,0.008
2450475.56235,13.877,0.004
2450475.62113,13.85,0.01
2450475.68723,13.87,0.006
2450475.73938,13.856,0.008
2450477.55908,13.806,0.011
2450477.61041,13.801,0.01
2450477.75786,13.805,0.01
2450477.8387,13.811,0.014
2450478.56524,13.907,0.011
2450478.78564,13.939,0.013
2450478.84457,13.956,0.01
2450479.56406,13.987,0.01
2450479.60793,13.995,0.011
2450479.74171,13.993,0.01
2450479.84553,14.021,0.01
2450480.60013,14.101,0.008
2450480.68127,14.104,0.015
2450480.77486,14.119,0.017
2450480.81897,14.147,0.011
2450481.58531,14.189,0.008
2450481.73369,14.189,0.01
2450481.77766,14.193,0.01
2450481.82161,14.216,0.008
2450482.73454,14.169,0.014
2450483.64525,13.996,0.007
2450483.68913,13.986,0.013
2450483.7331,13.978,0.008
2450483.77701,13.963,0.006
2450484.59948,13.851,0.013
2450484.70815,13.848,0.015
