epoch,mag,errmag
2450728.86033,14.566,0.01
2450729.84321,14.192,0.006
2450739.82788,14.254,0.011
2450742.84018,14.571,0.017
2450744.81305,14.097,0.008
2450745.82259,14.177,0.017
2450746.86067,14.279,0.015
2450752.82956,14.186,0.01
2450759.73835,14.189,0.01
2450760.79281,14.258,0.011
2450762.81354,14.498,0.008
2450769.82593,14.504,0.011
2450773.81336,14.181,0.01
2450776.83939,14.498,0.014
2450779.78028,14.103,0.007
2450781.79682,14.275,0.011
2450788.80772,14.264,0.017
2450798.77448,14.583,0.014
2450816.83014,14.267,0.011
2450817.77264,14.352,0.011
2450824.72001,14.33,0.007
2450826.69228,14.577,0.013
2450827.66275,14.337,0.013
2450830.60376,14.276,0.008
2450832.73463,14.477,0.011
2450833.6674,14.568,0.017
2450833.75913,14.574,0.017
2450834.72049,14.311,0.014
2450836.6565,14.16,0.015
2450837.63799,14.266,0.011
2450839.63666,14.454,0.006
2450840.75706,14.582,0.007
2450842.66915,14.086,0.006
2450844.61689,14.26,0.006
2450845.64199,14.32,0.013
2450854.75048,14.588,0.008
2450855.73508,14.32,0.01
2450856.64242,14.081,0.008
2450857.7007,14.156,0.011
2450859.73047,14.324,0.011
2450860.67167,14.46,0.008
2450867.59476,14.441,0.006
2450874.7063,14.459,0.01
2450876.57549,14.406,0.011
2450876.67563,14.338,0.008
2450880.59913,14.309,0.011
2450887.64414,14.325,0.007
2450892.56127,14.154,0.013
2450895.60461,14.453,0.013
2450898.58231,14.074,0.013
2450922.50185,14.299,0.015
2450933.52604,14.07,0.01
2450951.48396,14.42,0.011
2451078.79857,14.551,0.008
2451080.83345,14.075,0.01
2451081.81016,14.153,0.013
2451083.8784,14.3,0.014
2451089.77539,14.238,0.013
2451091.85533,14.456,0.008
2451092.85364,14.561,0.017
2451093.88047,14.424,0.015
2451102.85935,14.142,0.013
2451113.85548,14.561,0.008
2451126.70146,14.421,0.013
2451129.80022,14.079,0.015
2451131.80487,14.226,0.007
2451132.79674,14.303,0.006
2451142.74709,14.509,0.014
2451151.84177,14.141,0.013
2451153.71338,14.282,0.008
2451157.72966,14.084,0.006
2451163.79637,14.517,0.011
2451167.73125,14.284,0.011
2451168.74223,14.417,0.01
2451171.71013,14.089,0.014
2451174.83793,14.282,0.01
2451178.75592,14.087,0.017
2451181.72149,14.281,0.013
2451183.75502,14.549,0.013
2451185.80394,14.085,0.008
2451187.75717,14.236,0.013
2451189.74558,14.422,0.011
2451191.81044,14.511,0.01
2451192.84123,14.084,0.01
2451194.66074,14.207,0.007
2451196.67758,14.398,0.004
2451204.66313,14.514,0.01
2451211.70229,14.522,0.013
2451215.56699,14.185,0.007
2451216.63505,14.284,0.011
2451217.70269,14.394,0.01
2451219.63987,14.573,0.01
2451221.6106,14.133,0.015
2451223.70074,14.295,0.013
2451226.58863,14.529,0.015
2451227.59568,14.185,0.01
2451232.68525,14.51,0.01
2451235.58646,14.111,0.007
2451241.57263,14.21,0.013
2451242.64598,14.129,0.014
2451243.61358,14.208,0.013
2451245.55829,14.384,0.008
2451247.69266,14.561,0.01
2451248.66045,14.162,0.01
2451254.56883,14.581,0.013
2451255.60184,14.204,0.008
2451258.59915,14.276,0.013
2451260.62628,14.504,0.014
2451266.61173,14.397,0.01
2451268.53283,14.572,0.011
2451275.55025,14.588,0.015
2451278.53285,14.181,0.014
2451296.60152,14.578,0.01
2451300.54767,14.261,0.013
2451305.52604,14.089,0.007
2451308.55705,14.357,0.01
2451315.5162,14.324,0.008
2451318.49892,14.288,0.013
2451320.54109,14.178,0.007
2451331.50353,14.574,0.007
2451431.84683,14.083,0.01
2451433.84339,14.283,0.008
2451435.89127,14.5,0.006
2451437.88401,14.193,0.006
2451448.87878,14.382,0.008
2451458.78291,14.253,0.006
2451461.7509,14.268,0.01
2451462.87008,14.379,0.007
2451471.76133,14.584,0.014
2451475.85573,14.265,0.01
2451478.78047,14.57,0.013
2451481.8427,14.183,0.006
2451484.847,14.494,0.008
2451487.83981,14.098,0.011
2451491.77852,14.466,0.007
2451493.72043,14.306,0.014
2451495.7639,14.173,0.008
2451498.68503,14.459,0.01
2451500.82557,14.268,0.007
2451503.71585,14.26,0.01
2451507.71875,14.32,0.006
2451508.83536,14.089,0.011
2451509.6969,14.151,0.013
2451511.745,14.332,0.007
2451512.77904,14.472,0.013
2451514.79353,14.293,0.006
2451518.71118,14.318,0.013
2451520.73651,14.58,0.01
2451522.73719,14.081,0.006
2451523.73735,14.162,0.008
2451525.71327,14.337,0.007
2451527.77864,14.556,0.008
2451528.70458,14.338,0.011
2451531.72195,14.254,0.007
2451538.67908,14.253,0.008
2451541.63493,14.565,0.008
2451544.69165,14.156,0.01
2451546.71628,14.322,0.008
2451547.71793,14.469,0.008
2451548.69504,14.582,0.008
2451552.65736,14.249,0.008
2451553.68105,14.316,0.014
2451554.65962,14.467,0.015
2451555.68413,14.571,0.014
2451556.65826,14.374,0.01
2451560.64999,14.321,0.006
2451564.5691,14.073,0.01
2451575.66986,14.467,0.01
2451578.71019,14.066,0.013
2451582.65547,14.463,0.01
2451585.64625,14.07,0.013
2451588.64954,14.301,0.008
2451595.60662,14.295,0.013
2451599.67262,14.076,0.011
2451600.63948,14.137,0.01
2451601.63263,14.234,0.011
2451602.69909,14.312,0.008
2451604.63067,14.569,0.01
2451609.54391,14.291,0.015
2451611.6189,14.568,0.013
2451613.59929,14.078,0.015
2451616.528,14.291,0.008
2451618.67719,14.585,0.008
2451621.5634,14.142,0.011
