epoch,mag,errmag
2450455.74406,14.164,0.01
2450455.79163,14.15,0.011
2450456.61174,13.936,0.014
2450456.66148,13.933,0.007
2450456.73224,13.894,0.013
2450456.77967,13.892,0.014
2450456.83109,13.878,0.011
2450457.57942,13.885,0.015
2450457.62338,13.884,0.011
2450457.68201,13.887,0.008
2450457.7406,13.88,0.015
2450457.79924,13.881,0.013
2450458.65582,13.833,0.01
2450458.72489,13.812,0.014
2450459.6192,13.843,0.01
2450459.67777,13.856,0.008
2450459.73719,13.851,0.011
2450459.78106,13.865,0.01
2450459.82487,13.876,0.01
2450461.58392,14.07,0.01
2450461.62771,14.073,0.011
2450461.68638,14.077,0.015
2450461.75251,14.08,0.014
2450461.81452,14.085,0.014
2450462.58446,14.175,0.015
2450462.6431,14.17,0.013
2450462.68907,14.174,0.017
2450465.73561,14.07,0.006
2450465.82039,14.046,0.015
2450466.67163,13.85,0.011
2450466.73816,13.855,0.014
2450466.82316,13.854,0.008
2450467.67531,13.873,0.01
2450468.68622,13.802,0.011
2450468.75216,13.797,0.011
2450468.81077,13.804,0.013
2450469.76099,13.955,0.014
2450469.8199,13.964,0.015
2450470.75762,14.039,0.007
2450471.66869,14.116,0.01
2450471.80548,14.153,0.01
2450472.64336,14.211,0.013
2450472.68715,14.232,0.014
2450472.73095,14.228,0.01
2450472.79689,14.253,0.017
2450474.72287,14.192,0.008
2450475.55723,13.994,0.011
2450475.61603,13.968,0.01
2450475.68215,13.948,0.008
2450475.73428,13.922,0.011
2450476.76829,13.896,0.007
2450477.55399,13.861,0.017
2450477.60528,13.846,0.01
2450477.75276,13.848,0.014
2450477.83362,13.837,0.015
2450478.56015,13.81,0.007
2450478.78053,13.849,0.013
2450478.83947,13.851,0.014
2450479.55896,14.001,0.007
2450479.60285,14.008,0.014
2450479.75119,14.024,0.013
2450479.84047,14.013,0.013
2450480.59502,14.046,0.007
2450480.67617,14.07,0.014
2450480.76975,14.071,0.015
2450480.81388,14.09,0.013
2450481.58019,14.172,0.011
2450481.72857,14.198,0.008
2450481.77255,14.173,0.008
2450481.8165,14.183,0.007
2450482.72943,14.269,0.014
2450483.5957,14.3,0.008
2450483.64017,14.284,0.007
2450483.68401,14.289,0.008
2450483.728,14.271,0.008
2450483.77192,14.271,0.011
2450483.81583,14.277,0.007
2450484.59438,14.118,0.006
2450484.70306,14.099,0.015
2450484.74741,14.101,0.015
2450484.79143,14.091,0.017
2450485.59802,13.87,0.011
2450485.74496,13.864,0.011
2450485.78907,13.85,0.01
2450486.59454,13.894,0.006
2450486.64011,13.884,0.008
2450486.73662,13.884,0.008
2450486.7818,13.88,0.013
2450487.6215,13.803,0.015
2450487.66976,13.797,0.013
2450487.71759,13.805,0.015
2450487.76169,13.793,0.011
2450487.80585,13.797,0.01
2450488.60698,13.885,0.01
2450488.65095,13.899,0.013
2450488.7198,13.917,0.008
2450488.76379,13.935,0.013
2450488.80787,13.956,0.01
2450489.67172,14.033,0.007
2450489.75956,14.046,0.017
2450490.57596,14.089,0.013
2450490.71315,14.107,0.017
2450491.60046,14.214,0.008
2450491.65228,14.213,0.011
2450492.58465,14.278,0.01
2450492.65897,14.315,0.01
2450493.63217,14.231,0.011
2450494.58241,14.025,0.011
2450494.62634,14.034,0.008
2450494.67056,13.998,0.01
2450494.71489,13.988,0.011
2450494.75987,13.974,0.008
2450495.58522,13.855,0.008
2450495.65885,13.845,0.013
2450496.58059,13.886,0.008
2450496.62538,13.861,0.008
2450496.66945,13.86,0.006
2450498.57967,13.975,0.01
2450498.62371,13.996,0.015
2450498.73746,14.001,0.014
2450499.57462,14.049,0.01
2450499.62033,14.054,0.013
2450499.76063,14.078,0.008
2450500.61733,14.131,0.007
2450500.66223,14.143,0.013
2450500.71338,14.147,0.008
2450501.58153,14.248,0.008
2450501.70026,14.257,0.01
2450507.56996,13.872,0.013
2450509.56579,14.082,0.008
2450509.61288,14.079,0.011
2450509.66521,14.105,0.011
2450510.60745,14.185,0.008
2450510.65301,14.218,0.011
2450510.70058,14.208,0.014
2450512.59957,14.292,0.015
2450512.72221,14.265,0.013
2450513.57985,14.088,0.007
2450513.62542,14.064,0.014
2450514.58809,13.847,0.013
2450514.65719,13.863,0.014
2450515.58225,13.876,0.014
2450515.68523,13.878,0.011
2450516.58855,13.802,0.01
2450516.64276,13.815,0.013
2450516.73623,13.817,0.013
2450517.58655,13.969,0.017
2450519.5845,14.13,0.017
2450520.7253,14.261,0.008
2450523.64269,13.925,0.014
2450523.69258,13.923,0.008
2450524.58238,13.872,0.006
2450531.58219,14.301,0.01
2450532.57165,14.102,0.01
2450534.62221,13.898,0.011
2450535.56268,13.824,0.014
2450535.62298,13.798,0.008
2450536.54184,13.915,0.014
2450536.58703,13.931,0.01
2450536.63753,13.926,0.007
2450537.63662,14.06,0.011
2450538.57615,14.109,0.015
2450539.68822,14.25,0.015
2450542.63187,13.983,0.013
2450542.67602,13.982,0.013
