epoch,mag,errmag
2450458.74553,13.608,0.01
2450459.69834,13.574,0.008
2450461.83584,13.707,0.013
2450462.54564,13.74,0.008
2450466.69984,13.888,0.011
2450468.71412,13.6,0.011
2450470.78196,13.56,0.007
2450471.83397,13.726,0.01
2450472.75884,13.749,0.01
2450473.67065,13.852,0.007
2450474.75108,13.966,0.01
2450475.64384,13.983,0.007
2450476.79608,13.855,0.006
2450477.78074,13.645,0.015
2450478.58802,13.609,0.014
2450479.78645,13.579,0.011
2450480.6231,13.529,0.011
2450481.60821,13.687,0.008
2450482.7692,13.777,0.011
2450483.55695,13.83,0.006
2450484.55481,13.952,0.011
2450485.55938,13.996,0.013
2450486.55093,13.916,0.008
2450487.57858,13.702,0.014
2450488.68154,13.62,0.007
2450490.60396,13.539,0.014
2450491.56208,13.683,0.006
2450492.54638,13.757,0.011
2450492.62078,13.751,0.013
2450493.54944,13.839,0.008
2450494.54426,13.949,0.008
2450496.54208,13.891,0.01
2450498.54085,13.614,0.015
2450499.53635,13.602,0.011
2450500.52754,13.533,0.01
2450501.52811,13.691,0.007
2450510.5365,13.54,0.01
2450511.64605,13.721,0.007
2450512.68342,13.771,0.006
2450513.67533,13.863,0.015
2450514.54845,13.943,0.01
2450516.54366,13.939,0.007
2450517.54514,13.706,0.01
2450518.58392,13.62,0.013
2450524.52625,13.948,0.01
2450526.52967,13.913,0.008
2450528.58642,13.639,0.01
2450531.54191,13.69,0.008
2450532.52733,13.746,0.007
2450552.63601,13.73,0.013
2450553.49172,13.824,0.011
2450554.55053,13.948,0.007
2450561.55094,13.665,0.014
2450566.48654,13.909,0.013
2450567.48731,13.692,0.01
2450573.49942,13.861,0.01
2450574.52818,13.94,0.015
2450673.85376,13.873,0.013
2450706.81976,13.857,0.007
2450712.89155,13.805,0.008
2450715.85694,13.977,0.01
2450726.87699,13.79,0.01
2450728.84112,13.612,0.008
2450729.82346,13.527,0.008
2450742.81626,13.767,0.008
2450745.74777,13.981,0.011
2450747.80452,13.592,0.006
2450748.7593,13.616,0.006
2450750.85215,13.576,0.01
2450755.7032,13.973,0.007
2450759.7725,13.54,0.011
2450760.82465,13.587,0.008
2450763.82064,13.887,0.006
2450769.85707,13.537,0.008
2450780.82941,13.594,0.008
2450792.77115,13.779,0.013
2450796.78705,13.809,0.01
2450798.80425,13.632,0.013
2450816.81274,13.798,0.014
2450817.80219,13.6,0.015
2450826.62853,13.835,0.01
2450830.81942,13.558,0.007
2450831.66469,13.701,0.007
2450832.79564,13.775,0.008
2450833.6971,13.867,0.015
2450834.78814,13.977,0.011
2450837.79404,13.605,0.015
2450839.61978,13.56,0.006
2450841.80307,13.711,0.008
2450843.72612,13.887,0.011
2450844.67525,13.982,0.007
2450850.69606,13.589,0.008
2450854.7181,13.987,0.008
2450856.72494,13.826,0.004
2450858.62948,13.625,0.006
2450860.72078,13.58,0.011
2450874.72877,14.0,0.01
2450876.64507,13.814,0.007
2450879.60489,13.544,0.006
2450881.53689,13.719,0.007
2450887.61906,13.622,0.006
2450890.54485,13.552,0.007
2450892.58398,13.783,0.011
2450895.5647,14.003,0.01
2450900.53366,13.554,0.01
2450933.50112,13.889,0.01
2451065.86377,13.936,0.013
2451068.82586,13.629,0.01
2451069.8163,13.513,0.013
2451088.85905,13.614,0.007
2451093.8557,13.926,0.013
2451102.83373,13.812,0.011
2451107.81659,13.57,0.015
2451113.83043,13.913,0.011
2451126.73471,13.77,0.013
2451130.70078,13.579,0.015
2451132.70935,13.781,0.013
2451136.82862,13.757,0.01
2451142.72061,13.79,0.018
2451151.81575,13.731,0.01
2451154.8243,14.02,0.013
2451157.77587,13.57,0.01
2451161.77386,13.74,0.015
2451170.82988,13.645,0.013
2451174.8125,13.993,0.006
2451178.72952,13.615,0.011
2451181.6961,13.712,0.008
2451185.77868,13.965,0.015
2451187.73063,13.579,0.014
2451189.79509,13.515,0.013
2451192.71469,13.787,0.015
2451196.59073,13.798,0.007
2451202.65256,13.791,0.011
2451204.75793,13.977,0.01
2451207.65138,13.586,0.013
2451211.73184,13.713,0.011
2451217.70945,13.577,0.01
2451219.69412,13.542,0.014
2451223.60162,13.916,0.008
2451230.64489,13.625,0.01
2451234.57133,13.98,0.008
2451238.57492,13.658,0.01
2451239.70751,13.522,0.017
2451241.68415,13.725,0.013
2451245.51061,13.994,0.006
2451248.51895,13.642,0.007
2451253.58978,13.905,0.007
2451256.56905,13.817,0.013
2451259.62013,13.516,0.013
2451261.56514,13.718,0.011
2451265.58281,13.965,0.008
2451268.56772,13.633,0.008
2451276.52116,13.823,0.015
2451278.5826,13.654,0.013
2451279.51568,13.556,0.011
2451288.54917,13.62,0.017
2451291.58023,13.727,0.017
2451296.55362,13.809,0.015
2451300.49994,13.614,0.017
2451308.50913,13.611,0.013
2451313.48469,13.888,0.013
2451317.51227,13.581,0.02
2451320.48947,13.6,0.015
2451330.47698,13.596,0.013
2451397.90566,13.591,0.007
2451412.88329,13.808,0.007
2451432.88353,13.82,0.007
2451435.84357,13.91,0.008
2451437.83639,13.611,0.008
2451440.87502,13.672,0.011
2451443.87293,13.923,0.006
2451454.75196,13.991,0.007
2451458.78956,13.62,0.008
2451462.72815,13.821,0.011
2451475.80787,13.908,0.014
2451484.75037,14.002,0.011
2451487.79198,13.602,0.01
2451491.70648,13.732,0.008
2451493.81576,13.944,0.01
