  2450455.74847   14.414    0.010
  2450455.79603   14.419    0.014
  2450456.61614   14.512    0.013
  2450456.69865   14.512    0.007
  2450456.73666   14.516    0.010
  2450456.78406   14.505    0.013
  2450456.83549   14.514    0.013
  2450457.58383   14.301    0.011
  2450457.62778   14.275    0.008
  2450457.68640   14.259    0.008
  2450457.74500   14.226    0.011
  2450457.80364   14.201    0.011
  2450457.83313   14.188    0.011
  2450458.66021   14.009    0.014
  2450458.72928   14.018    0.008
  2450459.57743   14.108    0.008
  2450459.62359   14.096    0.007
  2450459.68217   14.115    0.008
  2450459.74160   14.120    0.007
  2450459.78546   14.122    0.008
  2450459.82927   14.130    0.008
  2450461.58835   14.294    0.008
  2450461.63209   14.307    0.010
  2450461.75693   14.334    0.011
  2450461.81893   14.345    0.010
  2450462.58887   14.425    0.011
  2450462.64749   14.434    0.011
  2450465.69554   14.048    0.010
  2450465.74001   14.050    0.013
  2450465.82476   14.076    0.011
  2450466.67603   14.155    0.013
  2450466.74259   14.166    0.013
  2450466.82757   14.173    0.011
  2450467.85023   14.244    0.015
  2450468.69060   14.375    0.011
  2450468.75654   14.399    0.011
  2450468.81516   14.390    0.011
  2450468.83718   14.379    0.011
  2450469.68729   14.493    0.013
  2450469.76541   14.498    0.013
  2450469.83436   14.512    0.010
  2450470.81309   14.316    0.010
  2450471.67311   13.992    0.011
  2450472.64776   14.075    0.010
  2450472.69154   14.083    0.013
  2450472.73533   14.087    0.011
  2450472.80125   14.087    0.013
  2450474.72728   14.281    0.007
  2450475.56164   14.401    0.006
  2450475.62042   14.411    0.006
  2450475.68652   14.447    0.004
  2450475.73867   14.407    0.008
  2450476.77268   14.529    0.006
  2450477.55837   14.266    0.010
  2450477.60970   14.233    0.007
  2450477.75715   14.171    0.011
  2450477.83799   14.115    0.013
  2450478.56453   14.019    0.008
  2450478.78493   14.026    0.013
  2450478.84386   14.042    0.011
  2450479.56335   14.112    0.007
  2450479.60722   14.121    0.008
  2450479.74100   14.141    0.007
  2450479.84482   14.132    0.010
  2450480.59942   14.205    0.008
  2450480.68056   14.215    0.010
  2450480.77415   14.228    0.015
  2450480.81826   14.224    0.010
  2450481.58460   14.321    0.007
  2450481.73298   14.354    0.008
  2450481.77695   14.333    0.008
  2450481.82090   14.369    0.008
  2450482.73383   14.472    0.013
  2450482.81173   14.478    0.011
  2450483.64454   14.503    0.006
  2450483.68842   14.470    0.010
  2450483.73239   14.481    0.006
  2450483.77630   14.454    0.007
  2450484.59877   14.046    0.008
  2450484.70744   14.023    0.010
  2450484.75180   14.013    0.013
  2450484.79582   13.997    0.014
  2450485.60241   14.055    0.013
  2450485.74935   14.055    0.010
  2450485.79347   14.059    0.008
  2450486.59894   14.161    0.008
  2450486.74100   14.164    0.010
  2450486.78618   14.169    0.008
  2450487.67415   14.235    0.013
  2450487.72197   14.241    0.014
  2450487.76607   14.243    0.010
  2450487.81026   14.240    0.008
  2450488.61142   14.370    0.007
  2450488.65532   14.384    0.014
  2450488.72420   14.388    0.008
  2450488.76819   14.406    0.008
  2450488.81226   14.401    0.010
  2450489.58711   14.502    0.014
  2450489.67611   14.505    0.011
  2450489.76395   14.508    0.014
  2450490.58036   14.396    0.010
  2450490.71752   14.317    0.015
  2450491.60486   13.994    0.011
  2450491.65668   14.000    0.014
  2450491.70081   13.997    0.013
  2450491.81423   14.002    0.008
  2450492.58904   14.083    0.006
  2450493.59208   14.217    0.013
  2450493.63655   14.199    0.008
  2450494.58681   14.263    0.008
  2450494.63074   14.284    0.008
  2450494.67493   14.292    0.007
  2450494.71926   14.292    0.011
  2450494.76424   14.296    0.013
  2450495.58960   14.427    0.007
  2450495.66323   14.421    0.008
  2450496.58497   14.515    0.008
  2450496.62975   14.499    0.011
  2450498.58406   14.019    0.011
  2450498.62809   14.021    0.013
  2450498.74183   14.032    0.014
  2450498.78580   14.027    0.013
  2450499.57902   14.129    0.008
  2450499.62471   14.127    0.011
  2450499.76501   14.128    0.008
  2450500.54824   14.226    0.006
  2450500.66665   14.240    0.008
  2450500.71776   14.225    0.008
  2450500.76221   14.221    0.010
  2450501.58590   14.342    0.011
  2450501.70465   14.356    0.010
  2450507.57433   14.231    0.007
  2450509.57018   14.513    0.007
  2450509.61731   14.520    0.010
  2450509.66964   14.517    0.010
  2450510.61181   14.331    0.007
  2450510.65738   14.313    0.007
  2450512.60395   14.108    0.014
  2450512.72658   14.114    0.006
  2450513.62982   14.212    0.014
  2450513.72153   14.206    0.014
  2450514.59248   14.299    0.008
  2450514.66156   14.309    0.010
  2450514.71190   14.322    0.013
  2450514.75876   14.314    0.014
  2450515.58663   14.439    0.014
  2450515.64137   14.438    0.011
  2450515.68961   14.444    0.011
  2450516.59294   14.532    0.008
  2450516.64713   14.509    0.010
  2450516.69411   14.490    0.013
  2450516.74060   14.508    0.011
  2450517.59092   14.149    0.008
  2450517.64076   14.118    0.011
  2450517.69074   14.092    0.011
  2450517.73688   14.051    0.008
  2450518.62827   14.047    0.014
  2450518.67351   14.051    0.010
