HJD,mag,Band,Survey
-38378.10414700024,15.090372,B,DASCH
-38376.090572000016,14.610104000000002,B,DASCH
-37302.151763999835,14.336164000000002,B,DASCH
-36520.16042299988,13.979049,B,DASCH
-36152.18632999994,14.545682999999999,B,DASCH
-36152.15878699999,14.023076999999999,B,DASCH
-36122.31604399998,14.714523999999999,B,DASCH
-36105.251190000214,14.722881,B,DASCH
-36077.383386999834,14.898131,B,DASCH
-36051.42648799997,14.804945000000002,B,DASCH
-36047.45149500016,14.781020999999999,B,DASCH
-36043.41749999998,15.799142999999999,B,DASCH
-35386.29123100033,14.305601000000001,B,DASCH
-35038.229110999964,14.426878,B,DASCH
-34719.10666000005,13.712513000000001,B,DASCH
-34709.131945999805,13.553091,B,DASCH
-34298.48088400019,13.364989000000001,B,DASCH
-33906.32222199999,15.267179999999998,B,DASCH
-33892.320032000076,13.822156,B,DASCH
-33533.255504,13.614771,B,DASCH
-33179.34922099998,14.021147000000001,B,DASCH
-33179.25322200032,14.516656,B,DASCH
-33144.42744100001,15.600179999999998,B,DASCH
-33143.443444999866,15.783443,B,DASCH
-33142.44197499985,13.832319,B,DASCH
-32436.272315000184,15.29294,B,DASCH
-32409.416459000204,14.870194,B,DASCH
-32066.393345000222,15.64915,B,DASCH
-31394.14853699971,14.32285,B,DASCH
-28797.30674000038,14.567141000000001,B,DASCH
-28797.249952999875,14.431929,B,DASCH
-28795.272049999796,14.191851999999999,B,DASCH
-28684.50390099967,14.356551000000001,B,DASCH
-28684.496283000335,14.452269,B,DASCH
-28684.479661999736,14.893607999999999,B,DASCH
-28683.500391999725,14.933304999999999,B,DASCH
-26534.403498,14.684345,B,DASCH
-26513.455442999955,15.170831,B,DASCH
-26512.433439000044,15.263704,B,DASCH
-26510.46143000014,15.678033,B,DASCH
-26509.42742599966,16.004976,B,DASCH
-26470.484165000264,15.608997,B,DASCH
-26332.131531000137,15.420622,B,DASCH
-26317.12460099999,15.211197,B,DASCH
-26316.128605999984,15.462776000000002,B,DASCH
-26293.221762999892,15.900532,B,DASCH
-26267.32098199986,15.273392999999999,B,DASCH
-26265.199000999797,15.342385,B,DASCH
-26262.152027999982,15.244344,B,DASCH
-26261.215036000125,15.296631,B,DASCH
-26259.21005399991,15.331534,B,DASCH
-26258.166062999982,13.417983,B,DASCH
-26247.36215599999,15.032994,B,DASCH
-26124.473311000038,14.999001000000002,B,DASCH
-26123.47130399989,14.861739000000002,B,DASCH
-26099.499117999803,15.761538,B,DASCH
-26092.50105800014,15.078603,B,DASCH
-25948.180622000247,15.083179999999999,B,DASCH
-25943.16665299982,15.205357000000001,B,DASCH
-25934.19571499992,15.597207000000001,B,DASCH
-25918.250841999892,15.164076999999999,B,DASCH
-25915.30986699974,15.394399,B,DASCH
-25639.104495000094,15.364359,B,DASCH
-25591.14957700018,14.93426,B,DASCH
-25581.199632000178,14.820967000000001,B,DASCH
-25560.201781999785,15.098942000000001,B,DASCH
-25537.27397800004,15.411869,B,DASCH
-25510.370966000017,14.773959,B,DASCH
-25504.34168800013,14.685717000000002,B,DASCH
-25498.386299999896,15.17124,B,DASCH
-25362.50206199987,15.520173000000002,B,DASCH
-25197.168765000068,15.729714000000001,B,DASCH
-25175.316949000116,15.762625,B,DASCH
-24440.48321700003,14.886432999999998,B,DASCH
-24439.45340699982,14.762107,B,DASCH
-24438.491118999664,14.148210999999998,B,DASCH
-24429.457599000074,14.352764,B,DASCH
