HJD,mag,Band,Survey
-37277.13397900015,15.133995,B,DASCH
-36503.27354300022,14.776879999999998,B,DASCH
-36153.20272299973,14.118910000000001,B,DASCH
-36152.15887199994,14.049412,B,DASCH
-36122.19210800016,15.154145999999999,B,DASCH
-36105.25123300031,15.496842000000001,B,DASCH
-36077.38338899985,15.038554000000001,B,DASCH
-36043.41745200008,15.478221,B,DASCH
-35075.17116699973,11.729432000000001,B,DASCH
-35038.22918500006,14.80539,B,DASCH
-34709.13203400001,14.354547,B,DASCH
-33982.16404499998,15.098082999999999,B,DASCH
-33906.32225500001,15.118109,B,DASCH
-33879.391259999946,15.124294,B,DASCH
-33602.17950499989,15.156259,B,DASCH
-33179.433258000296,15.287026999999998,B,DASCH
-33179.34925800003,15.339820000000001,B,DASCH
-33179.2532589999,15.492965,B,DASCH
-33144.42742599966,15.127951000000001,B,DASCH
-33143.44342900021,15.060582,B,DASCH
-32871.19891399983,15.163545000000001,B,DASCH
-32436.272334000096,14.907422,B,DASCH
-32409.416437000036,15.409697,B,DASCH
-32066.39335800009,14.923784,B,DASCH
-29185.182834999636,12.467246000000001,B,DASCH
-28686.48659100011,14.316631,B,DASCH
-28684.49619500013,14.699380999999999,B,DASCH
-28684.479573999997,14.794045,B,DASCH
-27999.423442999832,14.962102999999999,B,DASCH
-27390.11184100015,15.152393,B,DASCH
-26534.403435999993,15.017978,B,DASCH
-26513.455363000277,14.724064000000002,B,DASCH
-26512.433358000126,15.32228,B,DASCH
-26510.461347999983,15.24214,B,DASCH
-26509.427343000192,15.158822,B,DASCH
-26470.484081999864,14.7111,B,DASCH
-26332.13161000004,15.742092000000001,B,DASCH
-26317.124686999712,15.093357999999998,B,DASCH
-26316.128692999948,15.018683,B,DASCH
-26293.22184900008,14.779573000000001,B,DASCH
-26267.3210529997,14.567789000000001,B,DASCH
-26265.19906899985,14.844463000000001,B,DASCH
-26262.152093000244,15.542975,B,DASCH
-26261.215100000147,14.943848999999998,B,DASCH
-26259.210115999915,14.5567,B,DASCH
-26258.166124000214,15.023735999999998,B,DASCH
-26247.362203999888,15.098784,B,DASCH
-26232.229406000115,11.612308,B,DASCH
-26124.473222999834,15.684714000000001,B,DASCH
-26099.499036999885,14.702497,B,DASCH
-26092.500982000027,14.799608,B,DASCH
-25948.18070900021,14.935547,B,DASCH
-25946.215720999986,14.847935999999999,B,DASCH
-25943.166741000023,15.218735,B,DASCH
-25934.19580299966,15.096221,B,DASCH
-25918.25092400005,15.389075,B,DASCH
-25915.30994700035,15.082372,B,DASCH
-25639.10453400016,15.148929999999998,B,DASCH
-25591.149660999887,15.016862,B,DASCH
-25581.199719999917,14.794038,B,DASCH
-25560.201867999975,15.374070000000001,B,DASCH
-25537.27404900035,15.136830999999999,B,DASCH
-25511.40982200019,15.0632,B,DASCH
-25510.37100600032,15.391389000000002,B,DASCH
-25508.36886199983,15.442332,B,DASCH
-25507.39237499982,15.442519,B,DASCH
-25506.401345000137,15.042679000000001,B,DASCH
