HJD,mag,Band,Survey
-38701.18568300037,14.355391000000001,B,DASCH
-38378.103980999906,14.486849,B,DASCH
-38376.09040400013,14.570485999999999,B,DASCH
-37554.50024199998,12.383509,B,DASCH
-37553.500252000056,13.943769,B,DASCH
-37302.151622999925,14.959009,B,DASCH
-37277.133724000305,15.206435999999998,B,DASCH
-36880.162146999966,14.867154999999999,B,DASCH
-36152.18616600009,14.805173000000002,B,DASCH
-36152.15862300014,14.840717000000001,B,DASCH
-36124.19290699996,14.926778,B,DASCH
-36123.18591800006,14.881445999999999,B,DASCH
-36105.251116000116,15.231335999999999,B,DASCH
-36077.383394999895,15.20155,B,DASCH
-36051.41441199975,15.322135999999999,B,DASCH
-36043.41760300007,15.254734,B,DASCH
-35747.39382500015,14.740510999999998,B,DASCH
-35746.26567699993,14.966755,B,DASCH
-35386.29112799978,15.056366,B,DASCH
-35360.29226899985,15.08896,B,DASCH
-35059.26526999986,14.985733999999999,B,DASCH
-35038.22897099983,15.179623999999999,B,DASCH
-34910.49234500015,14.698315,B,DASCH
-34731.21842000028,11.485064999999999,B,DASCH
-34717.12511899974,15.193456,B,DASCH
-34380.11440999992,15.088779999999998,B,DASCH
-34378.09840299981,14.898033999999999,B,DASCH
-34273.28203499969,14.942611999999999,B,DASCH
-33986.16322900029,14.68765,B,DASCH
-33892.32002099976,14.866441,B,DASCH
-33603.11695000017,14.900012,B,DASCH
-33272.122301999945,14.987995000000002,B,DASCH
-33179.43315699976,15.04155,B,DASCH
-33179.3491580002,14.982376,B,DASCH
-33179.25315900007,15.128051000000001,B,DASCH
-33179.16215999983,15.029478,B,DASCH
-33176.47353800014,11.513186,B,DASCH
-33176.36219000025,14.831804,B,DASCH
-33144.42748100031,15.152391,B,DASCH
-33143.44348799996,14.992389999999999,B,DASCH
-32924.09598099999,15.420310999999998,B,DASCH
-32498.152635999955,14.684442,B,DASCH
-32409.41651199991,14.688432999999998,B,DASCH
-32066.39333300013,14.937932,B,DASCH
-32034.393566999584,15.17465,B,DASCH
-32033.40957200015,14.893745000000001,B,DASCH
-31394.148384000175,14.681214,B,DASCH
-31369.197520999704,15.098807999999998,B,DASCH
-31301.688649000134,11.602981,B,DASCH
-29895.312208000105,10.753548,B,DASCH
-28797.314292999916,14.619458999999999,B,DASCH
-28683.50818100013,14.401742,B,DASCH
-28683.500564000104,14.739526999999999,B,DASCH
-27390.11158700008,15.192366,B,DASCH
-26534.40362800006,15.134995000000002,B,DASCH
-26513.455604999792,15.167292000000002,B,DASCH
-26512.43360099988,14.903870000000001,B,DASCH
-26510.461593999993,14.758869,B,DASCH
-26509.427590999752,14.665811999999999,B,DASCH
-26472.49034299981,15.085128,B,DASCH
-26470.48432400031,15.462242000000002,B,DASCH
-26332.131372999866,14.840978,B,DASCH
-26318.120424999855,14.944586,B,DASCH
-26317.12442999985,14.6465,B,DASCH
-26316.128434999846,14.788804999999998,B,DASCH
-26293.221595999785,15.339219,B,DASCH
-26267.320852000266,15.317792,B,DASCH
-26265.19887499977,15.042803,B,DASCH
-26262.151908,14.678048,B,DASCH
-26261.214918000158,14.889234,B,DASCH
-26259.209941000212,15.216889000000002,B,DASCH
-26247.36207200028,15.176773,B,DASCH
-26171.4766259999,15.244541,B,DASCH
-26123.471475999802,14.047164000000002,B,DASCH
-26099.49926899979,15.266859,B,DASCH
-25943.166480999906,15.181317000000002,B,DASCH
-25934.195545000024,15.114521,B,DASCH
-25918.25068499986,14.889607,B,DASCH
-25916.28723699972,11.060348,B,DASCH
-25915.30971399974,15.204315,B,DASCH
-25864.366644999944,10.798589999999999,B,DASCH
-25646.109441000037,14.710519,B,DASCH
-25639.10440699989,15.282815,B,DASCH
-25591.14940899983,14.716762,B,DASCH
-25591.104408999905,14.8213,B,DASCH
-25587.228426999878,15.227820000000001,B,DASCH
-25581.1994599998,14.921180999999999,B,DASCH
-25537.273847000208,14.881162,B,DASCH
-25511.409711000044,14.831513000000001,B,DASCH
-25510.37089999998,14.814399,B,DASCH
-25508.368764000013,15.194435999999998,B,DASCH
-25507.392281000037,15.310471,B,DASCH
-25506.401256000157,15.266245000000001,B,DASCH
-25504.34163899999,14.417204000000002,B,DASCH
-25498.38626800012,15.306541000000001,B,DASCH
-25452.464968000073,14.941506,B,DASCH
-25450.437539000064,15.009376000000001,B,DASCH
-25362.50220400002,14.434814999999999,B,DASCH
-25197.1685990002,15.078771,B,DASCH
-25175.316810999997,14.748948,B,DASCH
-24822.511952000204,14.906281,B,DASCH
-24820.483152000234,14.975204000000002,B,DASCH
-24810.421566999983,15.212615,B,DASCH
-24798.507096000016,14.8096,B,DASCH
-24789.430658000056,14.70851,B,DASCH
-24765.64326100005,15.149989000000001,B,DASCH
-24735.71295099985,14.807397,B,DASCH
-24711.72247799998,15.172087,B,DASCH
-24496.386518999934,11.216996,B,DASCH
-24440.542992000002,14.994736999999999,B,DASCH
-24440.483088000212,15.257454999999998,B,DASCH
-24439.513183999807,15.343141000000001,B,DASCH
-24439.453280000016,15.336654000000001,B,DASCH
-24438.490993999876,15.258301999999999,B,DASCH
-24437.580995999742,15.118098000000002,B,DASCH
-24436.458386000246,14.439917000000001,B,DASCH
-24436.453538999893,14.541310999999999,B,DASCH
-24435.47497999994,14.804435999999999,B,DASCH
-24434.486031000037,14.891782999999998,B,DASCH
-24432.584315000102,15.168794,B,DASCH
-24432.513329000212,15.228806,B,DASCH
-24431.54619699996,15.126123000000002,B,DASCH
-24429.457493999973,15.197776999999999,B,DASCH
-24417.63651800016,14.709658,B,DASCH
-24413.479195000138,15.599876,B,DASCH
-24410.612768999767,15.028405,B,DASCH
-24410.443787999917,14.911586999999999,B,DASCH
-24407.60852599982,14.664592,B,DASCH
-24406.683984000236,14.869414,B,DASCH
-24406.429129000288,15.050917000000002,B,DASCH
-24405.61435299972,14.981705999999999,B,DASCH
-24404.698468000162,15.248075,B,DASCH
-24403.611177999992,15.104619,B,DASCH
-24401.55363800004,15.054699,B,DASCH
-24397.474568999838,15.063467000000001,B,DASCH
-24386.62041600002,15.284144,B,DASCH
-24385.682424,15.526613000000001,B,DASCH
-24385.617424000055,15.085335999999998,B,DASCH
-24385.5594250001,15.19005,B,DASCH
-24384.676432000007,15.081187,B,DASCH
-24384.578433000017,15.072632999999998,B,DASCH
-24383.71744000027,14.777899,B,DASCH
-24383.65144000016,14.844354999999998,B,DASCH
-24383.587441000156,14.745698999999998,B,DASCH
-24382.65244799992,14.629434,B,DASCH
-24382.556449000258,14.604782,B,DASCH
-24378.714478000067,15.120160999999998,B,DASCH
-24378.65047799982,15.206782,B,DASCH
-24376.618493000045,15.210703,B,DASCH
-24375.715499000158,15.241135,B,DASCH
-24375.651499000378,15.161579999999999,B,DASCH
-24357.68359400006,15.136834,B,DASCH
-24355.721601000056,14.697495000000002,B,DASCH
-24355.656600999646,14.800927,B,DASCH
-24354.65460400004,14.761989999999999,B,DASCH
-24350.72861500038,15.370398999999999,B,DASCH
-24350.66361499997,15.001989000000002,B,DASCH
-24349.727616999764,15.312042000000002,B,DASCH
-24348.697620000225,14.978523999999998,B,DASCH
-24150.354356999975,14.961325,B,DASCH
-24113.460504000075,15.076315,B,DASCH
-24087.442729999777,15.019973,B,DASCH
-24055.581232000142,14.804115,B,DASCH
