HJD,mag,Band,Survey
-37302.15181099996,15.206591,B,DASCH
-36122.19231399987,15.040622,B,DASCH
-36110.27046599984,14.713075,B,DASCH
-34684.13509800006,15.1786,B,DASCH
-34628.27087899996,14.787548999999999,B,DASCH
-33879.39142200025,15.102407000000001,B,DASCH
-33622.138344000094,15.872564,B,DASCH
-33563.27645900007,15.037015,B,DASCH
-33041.43149500014,10.559887,B,DASCH
-32034.393561000004,15.185559,B,DASCH
-31387.182520000264,15.511463000000001,B,DASCH
-31369.197893000208,15.330373999999999,B,DASCH
-29895.312531000003,11.402384,B,DASCH
-28797.30698799994,14.152385999999998,B,DASCH
-28373.429534999654,12.338514,B,DASCH
-27390.11198600009,14.784257,B,DASCH
-26510.461298000067,14.876389999999999,B,DASCH
-26231.367509999778,15.073728,B,DASCH
-26206.340147000272,11.247886,B,DASCH
-25587.228757000063,16.030716,B,DASCH
-25511.410031000152,14.991052,B,DASCH
-25510.371215000283,15.080204,B,DASCH
-25508.369068999775,15.232092999999999,B,DASCH
-25507.392581999768,15.509939000000001,B,DASCH
-25506.401552000083,15.527548000000001,B,DASCH
-25504.341924000066,16.019251,B,DASCH
-25452.46490999963,15.253910999999999,B,DASCH
-25450.43746699998,15.533376,B,DASCH
-25434.448174000252,15.256838,B,DASCH
-25199.4053460001,15.637897,B,DASCH
-25196.154337999877,14.748242000000001,B,DASCH
-24822.512362000067,15.317295999999999,B,DASCH
-24820.483562000096,15.821647,B,DASCH
-24810.42197200004,15.695516,B,DASCH
-24798.507477999665,15.278504000000002,B,DASCH
-24789.431011999957,15.407695,B,DASCH
-24765.643502000254,15.649145,B,DASCH
-24711.722347999923,14.676132,B,DASCH
-24439.45367599977,15.94145,B,DASCH
-24432.51370999962,15.193971,B,DASCH
-24405.614622999914,15.247073,B,DASCH
-24404.698733000085,15.459079999999998,B,DASCH
-24390.719349999912,15.371970999999998,B,DASCH
-24386.62057000026,15.219675,B,DASCH
-24385.682570999954,15.157172000000001,B,DASCH
-24385.61757100001,15.410592999999999,B,DASCH
-24385.559570999816,15.366506,B,DASCH
-24384.676572999917,15.944801000000002,B,DASCH
-24384.57857300015,15.702838,B,DASCH
-24383.71757400036,15.391739999999999,B,DASCH
-24383.587574000005,15.92559,B,DASCH
-24378.714577000123,15.015185,B,DASCH
-24376.61857700022,15.401451000000002,B,DASCH
-24375.65157700004,15.791303,B,DASCH
-24355.72153600026,15.924282,B,DASCH
-24350.728515000083,14.910338000000001,B,DASCH
-24350.663513999898,14.888879999999999,B,DASCH
-24349.727509999648,15.390295000000002,B,DASCH
-24322.74933000002,14.894439000000002,B,DASCH
-24087.443140000105,16.038785999999998,B,DASCH
-24059.472388000228,15.914034,B,DASCH
-23971.64543300029,14.623157999999998,B,DASCH
-23936.74416500004,15.62667,B,DASCH
-23690.52031699987,15.909593,B,DASCH
-23676.66349999979,15.216945999999998,B,DASCH
-23589.745431000367,15.319911,B,DASCH
-23406.38984999992,15.133238,B,DASCH
-23405.400671000127,15.252588000000001,B,DASCH
-23394.42479800014,15.502507999999999,B,DASCH
-23392.39495899994,16.130625,B,DASCH
-23342.517425000202,14.852776,B,DASCH
-23319.523614000063,15.425583999999999,B,DASCH
-23312.545884999912,14.769857,B,DASCH
-23289.591795000248,15.881174,B,DASCH
-23284.650123000145,13.968268,B,DASCH
-23282.582866999786,15.188856,B,DASCH
-23279.630186999682,15.671729999999998,B,DASCH
-23236.678170000203,15.602767000000002,B,DASCH
-23230.670613999944,15.160329,B,DASCH
-23197.765608000103,15.694185999999998,B,DASCH
-23072.393461000174,14.79323,B,DASCH
-23054.383562000003,14.733236999999999,B,DASCH
-23054.3646780001,15.049451999999999,B,DASCH
-23053.37056900002,14.326244,B,DASCH
-23051.388583000284,15.636610000000001,B,DASCH
-23019.445861999877,15.275985,B,DASCH
-22940.646525000222,15.434199,B,DASCH
-22934.66454700008,14.694564000000002,B,DASCH
-22586.626468000002,15.837396,B,DASCH
-22554.725333000068,14.950419,B,DASCH
-22341.390463000163,15.099860000000001,B,DASCH
-22339.365472000092,15.132122,B,DASCH
-22329.425525999628,15.504139000000002,B,DASCH
-22329.353525999933,15.521060999999998,B,DASCH
-22308.36868100008,16.111017,B,DASCH
-22305.40870699985,15.383965,B,DASCH
-22299.37576199975,15.985520000000001,B,DASCH
-22285.40589700034,15.218842,B,DASCH
-22250.591240999755,15.678173000000001,B,DASCH
-22244.549295000266,15.720846,B,DASCH
-22243.664303000085,16.235897,B,DASCH
-22243.55830400018,16.073053,B,DASCH
-22198.61256300006,14.142002,B,DASCH
-22189.689354999922,15.393073000000001,B,DASCH
-22189.624255000148,15.299275,B,DASCH
-22188.721865999978,15.613010999999998,B,DASCH
-22188.656766000204,15.740698000000002,B,DASCH
-22165.55154100014,14.823194,B,DASCH
-21965.444517999887,16.080154,B,DASCH
-21965.38251799997,16.136978,B,DASCH
-21964.402524000034,16.080099,B,DASCH
-21959.3545570001,15.073182999999998,B,DASCH
-21948.36463800026,15.790744,B,DASCH
-21933.377768999897,15.207585,B,DASCH
-21926.40737099992,15.741579000000002,B,DASCH
-21917.389924000017,16.002157,B,DASCH
-21842.540534999687,15.613156,B,DASCH
-21842.444534999784,15.457938,B,DASCH
