HJD,mag,Band,Survey
-37302.151678999886,15.847353,B,DASCH
-37277.13377599977,15.826707999999998,B,DASCH
-36152.15865899995,15.59065,B,DASCH
-36124.19292000029,15.385273999999999,B,DASCH
-36123.18593000015,15.211518,B,DASCH
-36122.19194000028,15.856994,B,DASCH
-36105.251110999845,15.714151000000001,B,DASCH
-36077.38336399989,15.312335000000001,B,DASCH
-36077.306365000084,15.236884,B,DASCH
-36051.42652400024,16.153166,B,DASCH
-36051.41436500009,15.023644,B,DASCH
-36043.41755199991,16.008453,B,DASCH
-35747.39382700017,15.108378,B,DASCH
-35746.26567699993,15.511626999999999,B,DASCH
-35038.228993,16.064091,B,DASCH
-34627.27612299984,15.566826,B,DASCH
-34298.48077599984,12.064464,B,DASCH
-34273.282024000306,15.793809,B,DASCH
-33879.391259999946,14.617645999999999,B,DASCH
-33212.23290099995,12.803257,B,DASCH
-33183.35610899981,15.857822,B,DASCH
-33179.433147999924,15.677848000000001,B,DASCH
-33179.349149000365,15.846639999999999,B,DASCH
-33179.25314999977,16.028225,B,DASCH
-33179.162151,15.857903,B,DASCH
-33176.36217799969,16.233698,B,DASCH
-33144.42744300002,15.991985999999999,B,DASCH
-33143.44344900036,15.814032999999998,B,DASCH
-32409.416470000055,15.763673,B,DASCH
-32066.393308000173,15.439737,B,DASCH
-32034.393519999925,16.136181,B,DASCH
-31407.26205000002,11.653708,B,DASCH
-26534.403574000113,15.877809,B,DASCH
-26513.455550999846,15.483638000000001,B,DASCH
-26512.433548000176,15.241746,B,DASCH
-26510.461541999597,16.056095000000003,B,DASCH
-26509.427538000047,16.081167,B,DASCH
-26470.4842919996,16.044785,B,DASCH
-26332.13142800005,15.743791,B,DASCH
-26318.12047700025,15.509097,B,DASCH
-26317.124481000006,15.415892999999999,B,DASCH
-26316.128486,15.541954,B,DASCH
-26293.22163499985,15.706298,B,DASCH
-26267.320868999697,15.962764000000002,B,DASCH
-26262.151920999866,15.464621,B,DASCH
-26261.214929999784,15.624289000000001,B,DASCH
-26259.209950000048,15.845844,B,DASCH
-26258.165961000137,16.194502,B,DASCH
-26247.362070000265,15.572714000000001,B,DASCH
-26099.499241999816,15.811931,B,DASCH
-25948.180499999784,15.725280999999999,B,DASCH
-25943.16652800003,16.071023999999998,B,DASCH
-25934.19558800012,15.72816,B,DASCH
-25918.250715999864,15.598033,B,DASCH
-25915.309743000194,15.677504,B,DASCH
-25639.10445600003,16.015545,B,DASCH
-25591.149461000226,15.928926,B,DASCH
-25587.228478000034,15.733028,B,DASCH
-25581.19950899994,15.732253,B,DASCH
-25537.273864000104,15.865804999999998,B,DASCH
-25511.409704000223,16.188049,B,DASCH
-25510.37089199992,15.937349,B,DASCH
-25508.368753999937,15.280938,B,DASCH
-25507.392270000186,15.615922,B,DASCH
-25498.386249000207,15.720471,B,DASCH
-25452.464918000158,15.256188,B,DASCH
-25197.168637000024,15.739151000000001,B,DASCH
-25175.316831999924,16.005395999999998,B,DASCH
-24810.42158799991,15.319169,B,DASCH
-24765.64324000012,16.210655,B,DASCH
-24711.72242499981,15.80975,B,DASCH
-24440.5430089999,15.221893,B,DASCH
-24439.51319999993,15.672291,B,DASCH
-24438.491009000223,16.294853,B,DASCH
-24436.453552000225,15.869954000000002,B,DASCH
-24435.47499099979,15.209157000000001,B,DASCH
-24434.486041999888,15.31896,B,DASCH
-24432.513338000048,15.630497,B,DASCH
-24431.54620500002,16.094835,B,DASCH
-24417.63651299989,15.43281,B,DASCH
-24410.61275700014,15.236835999999998,B,DASCH
-24410.443775999825,15.068038,B,DASCH
-24403.611159999855,15.774245,B,DASCH
-24401.55361699965,15.454714000000001,B,DASCH
-24386.718383000232,15.376903,B,DASCH
-24386.62038400024,15.539798000000001,B,DASCH
-24385.682390000205,15.753242000000002,B,DASCH
-24385.617391000036,15.960619,B,DASCH
-24385.559390999842,15.658542,B,DASCH
-24384.67639799975,16.182066,B,DASCH
-24384.578399000224,15.865860999999999,B,DASCH
-24383.587406000122,15.716262,B,DASCH
-24378.714440000243,15.989351999999998,B,DASCH
-24378.650439999998,15.193951,B,DASCH
-24355.7215499999,15.544351999999998,B,DASCH
-24355.65655099973,15.498891,B,DASCH
-24354.654552999884,15.472498000000002,B,DASCH
-24349.7275650003,15.943639000000001,B,DASCH
-24348.697566999588,15.455862,B,DASCH
-24150.354412999935,15.591482000000001,B,DASCH
-24149.36141300015,15.672539000000002,B,DASCH
-24053.523093000054,15.796605,B,DASCH
-24022.667134999763,15.47795,B,DASCH
-24002.641501999926,15.447967000000002,B,DASCH
-23988.66455500014,15.42358,B,DASCH
-23944.704504999798,15.931970000000002,B,DASCH
-23939.757478999905,15.425423,B,DASCH
-23754.417512000073,16.145962,B,DASCH
-23735.442642000038,15.787507000000002,B,DASCH
-23697.45230899984,15.825076000000001,B,DASCH
-23695.64501899993,15.813870999999999,B,DASCH
-23691.482061000075,15.9275,B,DASCH
