HJD,mag,Band,Survey
-33927.37925000023,12.3068,B,DASCH
-33143.443524000235,15.454704999999999,B,DASCH
-32409.416546999943,15.288745,B,DASCH
-32066.393372000195,15.061444,B,DASCH
-31387.198760000058,15.581911999999999,B,DASCH
-26317.12442999985,15.357606,B,DASCH
-26293.221611999907,15.45079,B,DASCH
-26261.21495099971,15.458081,B,DASCH
-26259.20997400023,15.232982000000002,B,DASCH
-26247.362108999863,15.709299,B,DASCH
-26099.49924399983,15.604261,B,DASCH
-26092.50117000006,15.536693,B,DASCH
-25918.25070700003,15.394110000000001,B,DASCH
-25915.309736999683,15.331289000000002,B,DASCH
-25537.27387699997,15.122897,B,DASCH
-25498.386307000183,15.025407000000001,B,DASCH
-24431.546229999978,14.495220000000002,B,DASCH
-24383.717476999853,15.376662,B,DASCH
-24150.354340000078,15.331642,B,DASCH
-23988.66463300027,15.102326000000001,B,DASCH
-23944.704552999698,14.850719,B,DASCH
-23754.417466999963,15.601416,B,DASCH
-23735.44262100011,15.557089999999999,B,DASCH
-23725.517718999647,15.719875,B,DASCH
-23680.671217999887,15.571365,B,DASCH
-23677.657250000164,15.515053,B,DASCH
-23676.663261000067,15.460689000000002,B,DASCH
-23669.660331999883,15.5835,B,DASCH
-23587.747595999856,15.104807999999998,B,DASCH
-23586.645591000095,15.004283,B,DASCH
-23585.713587000035,15.070312,B,DASCH
-23578.751549000386,15.310652,B,DASCH
-23573.764518000185,15.279032999999998,B,DASCH
-23555.775373000186,15.064541,B,DASCH
-23546.78028600011,15.219895000000001,B,DASCH
-23544.78626600001,15.062545000000002,B,DASCH
-23543.786254999693,15.115214000000002,B,DASCH
-23434.386340999976,15.433167000000001,B,DASCH
-23432.370339000132,15.419214000000002,B,DASCH
-23431.377338000108,15.62912,B,DASCH
-23426.36433600029,15.411847,B,DASCH
-23422.36833800003,15.262129999999999,B,DASCH
-23406.384374999907,15.395438,B,DASCH
-23373.481590999756,15.381807,B,DASCH
-23320.55916199973,15.378639999999999,B,DASCH
-23315.617215999868,15.379024,B,DASCH
-23310.60926899966,15.375015,B,DASCH
-23289.665463999845,15.488725,B,DASCH
-23010.43157200003,15.690843,B,DASCH
-22689.42234000005,15.57707,B,DASCH
-22578.656283999793,15.397319,B,DASCH
-22577.728293000255,15.379809,B,DASCH
-22577.693413999863,15.546111999999999,B,DASCH
-22573.704334000126,15.381120000000001,B,DASCH
-22573.67133399984,15.275770000000001,B,DASCH
-22573.637333999854,15.304979999999999,B,DASCH
-22573.604334999807,15.391694000000001,B,DASCH
-22573.445336000063,15.213721,B,DASCH
-22550.72752599977,15.386576999999999,B,DASCH
-22550.693525999784,15.380179,B,DASCH
-22550.566527000163,15.02725,B,DASCH
-22550.53852700023,15.225013,B,DASCH
-22545.637558000162,15.471828,B,DASCH
-22543.724568000063,15.381182999999998,B,DASCH
-22543.613568999805,15.162963000000001,B,DASCH
-22542.723573999945,15.392779,B,DASCH
-22542.5645750002,15.097763,B,DASCH
-22271.5356490002,15.405965,B,DASCH
-22253.51783700008,15.470949,B,DASCH
-22250.515856999904,14.706123999999999,B,DASCH
-22250.510869999882,15.464815,B,DASCH
-22244.54893800011,15.491446,B,DASCH
-22223.476175999735,15.285404000000002,B,DASCH
-22213.6852810001,15.541526999999999,B,DASCH
-22199.717415000312,15.221626,B,DASCH
-22192.683472999837,15.473963000000001,B,DASCH
-22191.718481000047,15.328494000000001,B,DASCH
-21921.58651500009,15.492263000000001,B,DASCH
-21842.540340000298,15.606585999999998,B,DASCH
-21594.359338999726,15.302926999999999,B,DASCH
-21481.68862799974,14.237003,B,DASCH
-20899.351414999925,15.481366,B,DASCH
-20782.53374900017,14.350117000000001,B,DASCH
-20745.65837700013,15.397762,B,DASCH
-20481.36938800011,15.58433,B,DASCH
-20412.66300200019,15.089920999999999,B,DASCH
-20373.722411999945,15.303485,B,DASCH
-19681.60700800037,15.480475,B,DASCH
-19674.656086999923,15.469887,B,DASCH
-19627.674531999975,15.257595000000002,B,DASCH
-19626.730537999887,15.438336999999999,B,DASCH
-19624.6415509996,15.335303,B,DASCH
-19415.355340000242,15.362779999999999,B,DASCH
-19414.35933799995,15.381910999999999,B,DASCH
-19409.378336000256,15.241529000000002,B,DASCH
-19394.467356000096,15.377912,B,DASCH
-19393.384358999785,14.454199,B,DASCH
-19380.566411999986,15.321071,B,DASCH
-19380.532412,14.290232999999999,B,DASCH
-19379.464418000076,15.289887,B,DASCH
-19375.381440999918,15.162931,B,DASCH
-19250.723597000353,15.377323,B,DASCH
-19051.388340999838,15.393398999999999,B,DASCH
-19036.380340999924,13.974579,B,DASCH
-19022.435378999915,15.30159,B,DASCH
-18944.432084000204,15.329270000000001,B,DASCH
-18939.452140000183,15.458182999999998,B,DASCH
-18933.435206000227,15.722835,B,DASCH
-18893.64155400032,15.298209,B,DASCH
-18891.64256600011,15.311481,B,DASCH
-18700.37137999991,15.52888,B,DASCH
-18685.38234000001,16.171549,B,DASCH
-18570.66317899991,15.341581,B,DASCH
-18570.638179,15.270457999999998,B,DASCH
-18560.621286000125,15.093842,B,DASCH
-18330.36736300029,15.271894,B,DASCH
-18265.53554299986,14.561426,B,DASCH
-18265.469543000218,14.247024,B,DASCH
-17943.37833800027,15.231378,B,DASCH
-17554.50076700002,14.952024,B,DASCH
-17373.758574000094,15.655185000000001,B,DASCH
-16404.61989099998,15.605208,B,DASCH
-3674.7931599998847,14.805095000000001,B,DASCH
