HJD,mag,Band,Survey
-38378.10425399989,15.373610000000001,B,DASCH
-37302.151854000054,15.067747,B,DASCH
-36152.158894999884,15.338532,B,DASCH
-36122.192123000044,15.274157999999998,B,DASCH
-36077.38338499982,15.493495000000001,B,DASCH
-36051.41428000014,15.225357999999998,B,DASCH
-36043.41743599996,15.545613000000001,B,DASCH
-35747.39398200018,15.098092000000001,B,DASCH
-35746.26582900016,15.280653,B,DASCH
-35038.229203999974,15.433667999999999,B,DASCH
-34717.12540100003,15.072861999999999,B,DASCH
-34709.13205899997,15.322010999999998,B,DASCH
-34628.270684000105,14.854582,B,DASCH
-34627.27618899988,14.050597,B,DASCH
-33906.32225999981,14.954514999999999,B,DASCH
-33879.3912539999,14.444539,B,DASCH
-33622.13829299994,15.0919,B,DASCH
-33602.179529000074,15.130343,B,DASCH
-33563.27626599977,15.254973000000001,B,DASCH
-33183.35624000011,15.199202,B,DASCH
-33179.433265000116,15.99409,B,DASCH
-33179.34926600009,15.897473999999999,B,DASCH
-33179.25326600019,16.036934,B,DASCH
-33179.16226699995,15.566367000000001,B,DASCH
-33144.427418000065,15.317929000000001,B,DASCH
-33143.44341999991,15.549895000000001,B,DASCH
-32871.198938000016,15.206678,B,DASCH
-32436.27233499987,15.292352,B,DASCH
-32409.41642699996,14.752116000000001,B,DASCH
-32066.393356999848,15.582691,B,DASCH
-32034.393438000232,15.332394,B,DASCH
-31733.253731000237,12.620588,B,DASCH
-31387.182349000126,14.734104,B,DASCH
-31369.197697000112,14.973187,B,DASCH
-28816.20837799972,13.535882,B,DASCH
-28797.26592699997,14.203320000000001,B,DASCH
-28795.248546000104,14.705470000000002,B,DASCH
-26534.40341599984,15.378343,B,DASCH
-26513.455339000095,15.81904,B,DASCH
-26512.433333999943,15.374103,B,DASCH
-26510.461324000265,15.126389999999999,B,DASCH
-26509.42731900001,15.251348000000002,B,DASCH
-26470.484059999697,16.009686,B,DASCH
-26332.131632999983,15.647179000000001,B,DASCH
-26317.124710999895,15.191120999999999,B,DASCH
-26316.128716999665,14.831364,B,DASCH
-26293.221872000024,15.484172000000001,B,DASCH
-26267.321070000064,15.838887,B,DASCH
-26265.19908600021,14.94171,B,DASCH
-26262.1521089999,15.891273000000002,B,DASCH
-26261.215115999803,15.952561,B,DASCH
-26259.21013100026,15.022078,B,DASCH
-26258.16613800032,14.931342,B,DASCH
-26171.47642099997,15.563257,B,DASCH
-26099.499016999733,14.757394,B,DASCH
-26092.500963000115,14.880220000000001,B,DASCH
-25948.18073400017,14.860419,B,DASCH
-25946.215745999943,15.205867999999999,B,DASCH
-25918.250945999753,15.174847,B,DASCH
-25591.149685999844,15.255353,B,DASCH
-25587.228708000388,15.280477,B,DASCH
-25581.199744999874,15.942945000000002,B,DASCH
-25537.27406599978,15.707797,B,DASCH
-25511.409829999786,15.615519,B,DASCH
-25510.371013000142,14.852488000000001,B,DASCH
-25507.392381000333,14.717872,B,DASCH
-25506.401350999717,14.830307000000001,B,DASCH
-25504.34172399994,15.777306,B,DASCH
