HJD,mag,Band,Survey
-38378.10434199963,13.486785999999999,B,DASCH
-38378.10434199963,13.505842000000001,B,DASCH
-38376.090756999794,13.712832,B,DASCH
-37554.499997999985,13.852501,B,DASCH
-37553.500002000015,13.768745000000001,B,DASCH
-37302.15204199962,14.625936,B,DASCH
-37277.134063000325,14.197582,B,DASCH
-36823.35137999989,13.774942000000001,B,DASCH
-36482.357117000036,14.324975,B,DASCH
-36152.186335999984,13.937054000000002,B,DASCH
-36152.1587919998,13.883389999999999,B,DASCH
-36123.18587799976,13.918532,B,DASCH
-36122.315881000366,13.576505,B,DASCH
-36105.25094799977,14.273271,B,DASCH
-36103.428956000134,12.599057,B,DASCH
-36098.2349779997,13.315392000000001,B,DASCH
-36077.30606500013,14.639926999999998,B,DASCH
-36051.4261599998,14.373688000000001,B,DASCH
-36051.41400199989,14.465306,B,DASCH
-36047.45117200026,14.583904,B,DASCH
-36043.4171839999,13.522366,B,DASCH
-35747.3937090002,15.129318,B,DASCH
-35746.26555200014,14.577709,B,DASCH
-35699.29712100001,13.765912,B,DASCH
-35415.211806999985,14.587805,B,DASCH
-35361.28700499982,14.299314,B,DASCH
-35087.10829599993,14.080012,B,DASCH
-35059.26545900013,13.822427,B,DASCH
-35038.229011000134,12.841486999999999,B,DASCH
-34883.474624000024,12.347617999999999,B,DASCH
-34731.175865000114,12.483261,B,DASCH
-34709.13205499994,14.818675,B,DASCH
-34665.22736500017,13.513820999999998,B,DASCH
-34649.273190000094,14.544873999999998,B,DASCH
-34631.265970000066,13.585382000000001,B,DASCH
-34627.27587000001,14.334269,B,DASCH
-34619.372051999904,14.432310000000001,B,DASCH
-34380.114829000086,14.513254000000002,B,DASCH
-34298.48073499976,13.606608,B,DASCH
-34297.467250999995,13.62026,B,DASCH
-34273.28182999976,13.033914,B,DASCH
-34260.334347000346,14.6344,B,DASCH
-34245.38679199992,12.317205,B,DASCH
-33906.32195200026,13.259479999999998,B,DASCH
-33879.353540999815,12.5242,B,DASCH
-33879.284285999835,12.474779,B,DASCH
-33820.41159299994,12.550915,B,DASCH
-33759.50326399971,13.120328,B,DASCH
-33638.13897900004,12.560611999999999,B,DASCH
-33603.11717099976,13.189898999999999,B,DASCH
-33510.2862470001,13.178697,B,DASCH
-33273.11961399997,12.893862,B,DASCH
-33272.122690000106,12.735663,B,DASCH
-33214.29705499997,12.890080000000001,B,DASCH
-33212.232921000104,12.914971000000001,B,DASCH
-33198.23760699993,14.14073,B,DASCH
-33183.35594799975,14.391751999999999,B,DASCH
-33179.43296399992,13.032325,B,DASCH
-33179.34896400012,13.010163,B,DASCH
-33179.25296499999,12.908712,B,DASCH
-33179.16196499998,13.090899,B,DASCH
-33176.361977000255,13.30701,B,DASCH
-33175.30915699992,12.433371000000001,B,DASCH
-33144.42710800003,13.70175,B,DASCH
-33143.44311100012,13.648582000000001,B,DASCH
-33140.364350999705,13.644617000000002,B,DASCH
-32905.1236759997,12.779413,B,DASCH
-32875.1294209999,12.609167,B,DASCH
-32871.12511300016,13.407848999999999,B,DASCH
-32436.272016999777,14.108085999999998,B,DASCH
-32409.416124000214,13.777822,B,DASCH
-32066.39303699974,14.511868,B,DASCH
-32033.409161000047,14.475685999999998,B,DASCH
-31958.487804000266,13.365487,B,DASCH
-31623.718772000168,12.707686,B,DASCH
-31411.22807499999,13.067977,B,DASCH
-31397.19984500017,12.931496000000001,B,DASCH
-31387.165541999973,13.951553,B,DASCH
-31385.550316999666,12.698186999999999,B,DASCH
-31385.137074000202,12.792038,B,DASCH
-31369.19743900001,14.748839000000002,B,DASCH
-31355.205250000115,12.704171,B,DASCH
-31352.195100999903,12.942228,B,DASCH
-31316.60913800029,13.3096,B,DASCH
-30697.20313700009,9.133581,B,DASCH
-29394.487199999858,14.021307,B,DASCH
-28816.20813400019,13.857497,B,DASCH
-28797.321724000387,13.030975,B,DASCH
-28797.31410600012,12.665212,B,DASCH
-28797.26562799979,12.703319,B,DASCH
-28797.25766400015,12.770924,B,DASCH
-28797.249700000044,12.762977000000001,B,DASCH
-28795.271790000144,13.906784,B,DASCH
-28795.255861000158,13.021253999999999,B,DASCH
-28795.248242999893,12.973506,B,DASCH
-28686.50249799993,14.492373,B,DASCH
-28684.479563000146,14.338911999999999,B,DASCH
-28487.182484999765,12.524906,B,DASCH
-28432.29128300026,12.713495,B,DASCH
-28097.187845000066,12.679192,B,DASCH
-27999.423204000108,13.469104000000002,B,DASCH
-27999.407283000182,13.516352,B,DASCH
-27390.144784000237,13.136911999999999,B,DASCH
-27390.11178399995,13.668799,B,DASCH
-27329.27792500006,13.569576999999999,B,DASCH
-27329.243297999725,13.577663000000001,B,DASCH
-26534.403211999685,13.962107999999999,B,DASCH
-26513.4552389998,13.023425999999999,B,DASCH
-26512.433238999918,13.008319,B,DASCH
-26510.46124000009,13.435715,B,DASCH
-26509.427240000106,13.592531,B,DASCH
-26470.4841959998,14.266820000000001,B,DASCH
-26332.131761000026,12.964607,B,DASCH
-26317.12475800002,14.218673,B,DASCH
-26316.12875800021,14.253279999999998,B,DASCH
-26293.221785999835,13.846478,B,DASCH
-26267.320856000297,13.248707999999999,B,DASCH
-26265.198863999918,13.686951,B,DASCH
-26262.15187499998,13.764991,B,DASCH
-26261.214877999853,14.038801999999999,B,DASCH
-26259.209884999786,14.07492,B,DASCH
-26258.165889000054,14.320613,B,DASCH
-26247.361930999905,14.697926999999998,B,DASCH
-26231.332943999674,11.951733,B,DASCH
-26177.427257000003,12.732256,B,DASCH
-26171.47620799998,13.728091000000001,B,DASCH
-26124.47323000012,14.664984,B,DASCH
-26123.471229000017,14.51784,B,DASCH
-26099.49918100005,14.464234,B,DASCH
-26092.501161000226,14.465685999999998,B,DASCH
-25965.121646000072,13.174171,B,DASCH
-25948.1807599999,14.390011999999999,B,DASCH
-25943.16676300019,14.636173000000001,B,DASCH
-25934.195774999913,13.125618,B,DASCH
-25918.2508080001,14.217913000000001,B,DASCH
-25915.30981600005,14.371897,B,DASCH
-25646.109854000155,14.494886,B,DASCH
-25639.1048320001,14.698654000000001,B,DASCH
-25591.149757000152,13.890887,B,DASCH
-25591.10475699976,13.982868,B,DASCH
-25587.228758000303,14.412035000000001,B,DASCH
-25581.199760999996,14.395942999999999,B,DASCH
-25560.201791000087,13.876242000000001,B,DASCH
-25537.273854999803,13.1891,B,DASCH
-25511.40953399986,12.874834,B,DASCH
-25511.362106000073,12.952008,B,DASCH
-25510.3707150002,12.767176,B,DASCH
-25510.35860699974,12.988712,B,DASCH
-25508.368565999903,13.149296,B,DASCH
-25507.39207699988,13.210815,B,DASCH
-25506.40104500018,13.199781,B,DASCH
-25504.341415000148,13.459726000000002,B,DASCH
-25504.331384999678,13.40584,B,DASCH
-25498.386008,14.052284,B,DASCH
-25472.38633899996,13.429522,B,DASCH
-25470.32324599987,14.163203,B,DASCH
-25469.38484700024,14.156583,B,DASCH
-25452.46455000015,14.133289999999999,B,DASCH
-25450.4371199999,12.703873,B,DASCH
-25444.387391000055,13.435210000000001,B,DASCH
-25436.389859999996,14.069044,B,DASCH
-25362.5021619997,12.751958,B,DASCH
-25236.156372999772,12.827383,B,DASCH
-25233.395053999964,13.148228,B,DASCH
-25201.150149000343,13.491268,B,DASCH
-25197.168785999995,13.658813,B,DASCH
-25196.15411600005,13.884438000000001,B,DASCH
-25175.316844000015,14.609947,B,DASCH
-25174.268954999745,13.23236,B,DASCH
-25174.20385600021,13.069022,B,DASCH
-25169.196749000344,13.798314000000001,B,DASCH
-24822.512074999977,14.54086,B,DASCH
-24820.48325999966,14.730707999999998,B,DASCH
-24811.464922999963,12.940922,B,DASCH
-24810.421602000017,12.733006,B,DASCH
-24798.507042999845,14.068729999999999,B,DASCH
-24789.430538999848,14.504079,B,DASCH
-24765.64298899984,14.240141,B,DASCH
-24735.712555000093,14.344779999999998,B,DASCH
-24732.635226999875,14.074126999999999,B,DASCH
-24711.722058999818,13.347817000000001,B,DASCH
-24674.743129000068,14.201020999999999,B,DASCH
-24471.513327000197,12.474882000000001,B,DASCH
-24469.454384999815,13.561201,B,DASCH
-24456.448009999935,14.612489000000002,B,DASCH
-24440.542994000018,13.222885999999999,B,DASCH
-24440.483088999987,13.271414000000002,B,DASCH
-24439.51317799976,13.304385,B,DASCH
-24439.45327299973,13.256808,B,DASCH
-24438.49097999977,13.574278,B,DASCH
-24437.580974999815,13.576922,B,DASCH
-24436.458356999792,13.852077,B,DASCH
-24436.453509999905,13.717746,B,DASCH
-24435.474942999892,13.956311999999999,B,DASCH
-24434.4859869997,13.869627,B,DASCH
-24432.584257000126,14.165685,B,DASCH
-24432.51327099977,14.00465,B,DASCH
-24431.546130999923,14.313023000000001,B,DASCH
-24429.457413000055,14.405111999999999,B,DASCH
-24417.636354000308,14.406533,B,DASCH
-24413.479003000073,12.952637,B,DASCH
-24410.612558000255,13.145192999999999,B,DASCH
-24410.4435759997,13.199845999999999,B,DASCH
-24407.608295999933,13.669132999999999,B,DASCH
-24406.683747999836,13.654423999999999,B,DASCH
-24406.506456000265,13.7225,B,DASCH
-24406.428891999647,13.778896,B,DASCH
