HJD,mag,Band,Survey
-36122.19234399963,16.044411,B,DASCH
-35746.26605999982,15.345347,B,DASCH
-35360.29255199991,15.446275,B,DASCH
-35009.31783100031,11.006534,B,DASCH
-34628.27090900019,15.70846,B,DASCH
-33879.39144900022,15.632995999999999,B,DASCH
-33622.138352000155,15.699659,B,DASCH
-33093.44687200012,12.762433999999999,B,DASCH
-32133.207200999837,12.185978,B,DASCH
-32034.393581000157,16.003498,B,DASCH
-28683.49255899992,14.329428,B,DASCH
-27807.120910000056,11.734196,B,DASCH
-26231.36754099978,15.649667,B,DASCH
-26214.312088999897,11.83046,B,DASCH
-25911.22380999988,14.930627,B,DASCH
-25587.228763999883,15.616788,B,DASCH
-25511.41006299993,15.536615,B,DASCH
-25510.37124599982,15.678003,B,DASCH
-25508.36910100002,15.228237,B,DASCH
-25507.392613000236,15.980254,B,DASCH
-25506.401583000086,16.114426,B,DASCH
-25504.34195600031,15.466651999999998,B,DASCH
-25504.301441999618,15.278032000000001,B,DASCH
-25452.464925999753,15.649834,B,DASCH
-25450.437481999863,15.565185000000001,B,DASCH
-25199.405363999773,16.047392000000002,B,DASCH
-24822.51238600025,15.971612,B,DASCH
-24820.48358600028,16.310644,B,DASCH
-24810.421999000013,15.656706,B,DASCH
-24798.50750800036,15.479946,B,DASCH
-24765.643532000016,15.74916,B,DASCH
-24735.713014000095,15.682735000000001,B,DASCH
-24711.72235900024,15.776910999999998,B,DASCH
-24440.48351499997,15.608613,B,DASCH
-24439.45370499976,16.248362,B,DASCH
-24435.47539700009,15.600047,B,DASCH
-24432.513740000315,15.990782999999999,B,DASCH
-24405.614653999917,15.520249,B,DASCH
-24405.56929200003,15.729603,B,DASCH
-24390.71937799966,15.563684,B,DASCH
-24386.620597000234,15.721753,B,DASCH
-24385.682599000167,15.786835,B,DASCH
-24385.617599000223,15.776071,B,DASCH
-24385.55959900003,15.598678,B,DASCH
-24384.67659999989,15.783881,B,DASCH
-24384.578600000124,16.005354,B,DASCH
-24383.717600999866,15.858015,B,DASCH
-24383.651600999758,15.845088,B,DASCH
-24383.587600999977,15.752439,B,DASCH
-24382.65260099992,15.847142999999999,B,DASCH
-24378.714602999855,16.144693,B,DASCH
-24378.650603000075,15.743132000000001,B,DASCH
-24376.618602000177,15.498906,B,DASCH
-24375.651600999758,15.623595000000002,B,DASCH
-24355.721550999675,15.877191,B,DASCH
-24355.65655099973,16.022251,B,DASCH
-24350.72852799995,15.94997,B,DASCH
-24349.72752299998,15.932116,B,DASCH
-24087.443165000062,15.945764000000002,B,DASCH
-24059.472418999765,15.560553,B,DASCH
-24055.581604999956,15.490775,B,DASCH
-24022.667357000057,15.981888,B,DASCH
-24002.644741999917,15.213519,B,DASCH
-23971.64543899987,15.521794,B,DASCH
-23406.389851999935,15.520408999999999,B,DASCH
-23392.39496800024,16.195760999999997,B,DASCH
-23342.51745400019,16.132839,B,DASCH
-23319.52364599984,15.879369,B,DASCH
-23289.59182200022,16.149462,B,DASCH
-23279.630210999865,15.860088000000001,B,DASCH
-23224.71430000011,15.882963,B,DASCH
-23205.759759000037,15.70038,B,DASCH
-23197.765591000207,15.443670000000001,B,DASCH
-23193.762273000088,14.866092000000002,B,DASCH
-23054.364672000054,15.672973999999998,B,DASCH
-22573.62842499977,15.362657,B,DASCH
-22554.6602599998,15.052491,B,DASCH
-22550.691957000177,15.455629,B,DASCH
-22550.594308000058,15.445395000000001,B,DASCH
-22544.60860900022,15.615711,B,DASCH
-22542.691631000023,15.41966,B,DASCH
-22542.59432699997,15.274477,B,DASCH
-22542.497024000157,15.457358,B,DASCH
-22524.62990699988,15.784901999999999,B,DASCH
-22522.631202000193,15.944841,B,DASCH
-22339.365459000226,16.000185000000002,B,DASCH
-22329.353517999873,16.409761,B,DASCH
-22308.36868399987,15.755614999999999,B,DASCH
-22285.40591099998,16.155434,B,DASCH
-22281.4735419997,15.374379000000001,B,DASCH
-22271.45305800019,16.105844,B,DASCH
-22243.558333999943,15.946798000000001,B,DASCH
-22189.624281000346,15.505676000000001,B,DASCH
-22189.426905000117,15.618316,B,DASCH
-22188.72189199971,15.482892999999999,B,DASCH
-22188.656791999936,15.437517000000001,B,DASCH
-22165.551556999795,15.62161,B,DASCH
-21965.44450900005,15.864462,B,DASCH
-21965.382509000134,15.799442,B,DASCH
-21964.402515999973,15.790586,B,DASCH
-21959.354551000055,15.943693,B,DASCH
-21948.36463800026,15.849648,B,DASCH
-21933.377776999958,15.883685999999999,B,DASCH
-21926.407383000012,15.501601999999998,B,DASCH
-21917.38994000014,16.126576999999997,B,DASCH
-21874.601478999946,15.303992000000001,B,DASCH
-21874.534365999978,13.531704999999999,B,DASCH
-21845.53333600005,15.166595000000001,B,DASCH
-21842.54056500038,15.986507999999999,B,DASCH
-21842.444565000013,15.69105,B,DASCH
-21566.443572000135,15.600651999999998,B,DASCH
-21544.495904999785,12.111725999999999,B,DASCH
-21544.4197259997,15.441995,B,DASCH
-21488.657957999967,15.640057,B,DASCH
-21488.625408000313,16.001005,B,DASCH
-21488.592858000193,15.944288,B,DASCH
-21487.722329999786,15.89789,B,DASCH
-21487.657231000252,15.958631,B,DASCH
-21487.592131000012,15.874792000000001,B,DASCH
-21482.68960699998,15.480848000000002,B,DASCH
-21476.721249999944,15.239156,B,DASCH
-21476.591050999705,15.553818,B,DASCH
-21474.55219599977,15.518084,B,DASCH
-21457.68867299985,15.559120000000002,B,DASCH
-21423.70626500016,14.885076000000002,B,DASCH
