HJD,mag,Band,Survey
-38378.10414199997,14.217664000000001,B,DASCH
-38376.09056599997,15.371925,B,DASCH
-37302.15177500015,15.746428,B,DASCH
-37277.1338849999,15.498610000000001,B,DASCH
-36152.15875599999,15.617564000000002,B,DASCH
-36123.18599199969,14.827601000000001,B,DASCH
-36122.19200100005,15.241910999999998,B,DASCH
-36105.25114300009,15.783223999999999,B,DASCH
-36077.38334499998,14.922360000000001,B,DASCH
-36077.30634499993,15.014178,B,DASCH
-36051.414300999604,15.106556,B,DASCH
-36043.4174759998,15.449342999999999,B,DASCH
-35747.39387200028,14.799639,B,DASCH
-35746.2657209998,15.335420999999998,B,DASCH
-35038.229071000125,14.972068,B,DASCH
-34709.13192899991,15.125665,B,DASCH
-34273.28204600001,14.729717,B,DASCH
-33183.35614199983,15.299576,B,DASCH
-33179.34917400032,15.673703,B,DASCH
-33179.253175000194,15.977820999999999,B,DASCH
-33179.162175999954,15.618549,B,DASCH
-33144.42740299972,15.452175,B,DASCH
-33143.44340800028,15.825664999999999,B,DASCH
-32905.12345399987,13.929039999999999,B,DASCH
-32889.18105600029,13.701713,B,DASCH
-32814.38398300018,12.621758,B,DASCH
-32436.272268999834,15.524802,B,DASCH
-32409.41642299993,15.184682999999998,B,DASCH
-32181.154204000253,12.785936999999999,B,DASCH
-32066.393300999887,15.274064000000001,B,DASCH
-32034.393457000144,15.505953,B,DASCH
-32033.409459999762,15.413,B,DASCH
-31726.175138999708,12.296515,B,DASCH
-31369.19758100016,15.329939000000001,B,DASCH
-29984.10323800007,10.89707,B,DASCH
-29571.17158100009,13.877262,B,DASCH
-28684.496302000247,15.031742999999999,B,DASCH
-28684.479679999873,14.790204000000001,B,DASCH
-28683.508028999902,14.445042,B,DASCH
-26534.403483999893,15.201963000000001,B,DASCH
-26513.455445999745,15.061511,B,DASCH
-26512.433441999834,15.627315,B,DASCH
-26510.461434999947,15.266047,B,DASCH
-26509.42743099993,14.932338,B,DASCH
-26470.484199000057,15.623079999999998,B,DASCH
-26332.131533000153,15.173589000000002,B,DASCH
-26317.124590000138,15.681692000000002,B,DASCH
-26316.128595000133,15.786907000000001,B,DASCH
-26293.22173499968,15.619997,B,DASCH
-26267.32094099978,15.287253,B,DASCH
-26265.198958999943,15.025860999999999,B,DASCH
-26262.151984000113,15.691188,B,DASCH
-26261.21499199979,15.555558,B,DASCH
-26259.21001000004,15.673304000000002,B,DASCH
-26258.166017999873,15.503426000000001,B,DASCH
-26247.362109999638,15.726149,B,DASCH
-26171.476484000217,15.508636,B,DASCH
-26124.473333000205,15.346978,B,DASCH
-26099.499154999852,15.042254000000002,B,DASCH
-26092.50109799998,15.598813,B,DASCH
-25948.18060800014,15.553341,B,DASCH
-25943.16663599992,15.179542999999999,B,DASCH
-25934.195691000205,14.983179000000002,B,DASCH
-25918.2508080001,15.541448999999998,B,DASCH
-25916.287355000153,13.326242,B,DASCH
-25915.309830999933,15.684493,B,DASCH
-25911.22348299995,14.502428,B,DASCH
-25639.104524000082,15.728557,B,DASCH
-25612.073423000053,13.130742999999999,B,DASCH
-25591.149569999892,15.108393,B,DASCH
-25591.104569999967,15.234901999999998,B,DASCH
-25587.2285869997,15.809163,B,DASCH
-25581.19961699983,15.327697,B,DASCH
-25560.201752999797,15.563116,B,DASCH
-25537.27393699996,15.579369,B,DASCH
-25511.409733999986,15.162521,B,DASCH
-25508.368777999654,16.017201999999997,B,DASCH
-25507.392293000128,15.822863,B,DASCH
-25506.401264999993,15.736741,B,DASCH
-25504.34164199978,15.533914000000001,B,DASCH
-25498.386254999787,15.547198999999999,B,DASCH
-25493.37696300028,14.175176,B,DASCH
-25472.28794900002,11.353785,B,DASCH
-25452.46484400006,15.717373,B,DASCH
-25362.502102999948,15.746475,B,DASCH
-25197.168736999854,15.620184,B,DASCH
-25196.15407099994,14.655742000000002,B,DASCH
-25175.316908999812,15.818723,B,DASCH
-24810.421665000264,15.748876000000001,B,DASCH
-24798.50716500031,15.847373000000001,B,DASCH
-24440.54307999974,14.952688,B,DASCH
-24439.513268999755,15.412834,B,DASCH
-24438.491077000275,14.913392000000002,B,DASCH
-24437.581075999886,15.238772,B,DASCH
-24436.45361700002,15.094079999999998,B,DASCH
-24435.475054999813,14.968983999999999,B,DASCH
-24434.486103999894,15.469091,B,DASCH
-24432.584383000154,15.542887,B,DASCH
-24429.457553999964,15.579041,B,DASCH
-24417.636547000147,15.194923000000001,B,DASCH
-24413.479212000035,15.765239000000001,B,DASCH
-24410.612778000068,15.092960999999999,B,DASCH
-24407.60852599982,15.679687,B,DASCH
-24406.68398099998,14.940468,B,DASCH
-24405.614347999915,15.549679999999999,B,DASCH
-24405.568986000028,15.041345999999999,B,DASCH
-24404.698460999876,15.063827999999999,B,DASCH
-24403.611167999916,14.929529999999998,B,DASCH
-24401.55362099968,15.46349,B,DASCH
-24397.47454100009,15.734285999999999,B,DASCH
-24385.682364000008,15.997753,B,DASCH
-24385.55936500011,15.478832999999998,B,DASCH
-24384.67637,15.943445,B,DASCH
-24384.57837100001,15.764116,B,DASCH
-24383.587375999894,15.625134,B,DASCH
-24382.65238100011,15.568963,B,DASCH
-24378.650400999933,15.622042,B,DASCH
-24357.683472000062,15.316412,B,DASCH
-24355.656475000083,15.442932999999998,B,DASCH
-24354.654477000237,15.528864000000002,B,DASCH
-24349.7274819999,15.558461999999999,B,DASCH
-24348.697483000346,15.182089999999999,B,DASCH
-24150.354511000216,15.464657,B,DASCH
-24149.36151299998,15.15629,B,DASCH
-24073.473959999625,15.548957999999999,B,DASCH
-24059.47207899997,15.455805999999999,B,DASCH
-24053.523128999863,15.455767000000002,B,DASCH
-24002.644595999736,15.330737,B,DASCH
-23988.664477999788,15.729995,B,DASCH
-23944.704396999907,15.294255,B,DASCH
-23939.757372000255,15.455243,B,DASCH
-23936.744379000273,15.308738,B,DASCH
-23754.417619999964,15.855208,B,DASCH
-23735.44274199987,15.60537,B,DASCH
-23725.517816999927,15.518903,B,DASCH
-23697.452361000236,15.870427,B,DASCH
-23696.423059999943,15.403454,B,DASCH
-23695.64506699983,15.206187,B,DASCH
-23691.482102000155,15.316835000000001,B,DASCH
-23690.52001200011,15.539705,B,DASCH
-23680.67119000014,15.697785999999999,B,DASCH
-23677.657213000115,15.742591000000001,B,DASCH
-23676.663220999762,15.714885999999998,B,DASCH
-23671.55425899988,14.970803,B,DASCH
-23669.660271999892,15.249623999999999,B,DASCH
-23664.553307000082,15.793004999999999,B,DASCH
-23589.745561999734,15.684254000000001,B,DASCH
-23587.747433000244,15.629760999999998,B,DASCH
-23586.64542900026,15.561124,B,DASCH
-23585.7134250002,15.376254000000001,B,DASCH
-23578.751393999904,15.605663,B,DASCH
-23573.764367999975,15.546273000000001,B,DASCH
-23572.745362000074,15.157812,B,DASCH
-23558.77127500018,15.205126000000002,B,DASCH
-23555.77525399998,15.734960999999998,B,DASCH
-23547.780193999875,15.259604999999999,B,DASCH
-23546.780187000055,15.469438,B,DASCH
-23545.78317900002,15.828695000000002,B,DASCH
-23544.786170999985,15.803847,B,DASCH
-23543.786162999924,15.745106,B,DASCH
-23434.386504999828,15.825327,B,DASCH
-23432.370504000224,15.710576999999999,B,DASCH
-23431.377503999975,15.32125,B,DASCH
-23429.368503999896,15.47696,B,DASCH
-23428.388503999915,14.882658,B,DASCH
-23426.364504999947,15.241572,B,DASCH
-23422.368508000392,15.618162,B,DASCH
-23406.389731000178,15.135710999999999,B,DASCH
-23406.38454400003,15.196279999999998,B,DASCH
-23405.400547000114,15.185257,B,DASCH
-23394.42462299997,14.607462,B,DASCH
-23394.37559300009,15.270710999999999,B,DASCH
-23392.39477400016,15.467432999999998,B,DASCH
-23373.481718000025,15.168315,B,DASCH
-23364.437783999834,15.252002,B,DASCH
-23342.517113000154,15.525307999999999,B,DASCH
-23320.559149000328,15.326692999999999,B,DASCH
-23319.523318000138,15.058379,B,DASCH
-23315.61718800012,15.106206,B,DASCH
-23313.431204999797,15.648999,B,DASCH
-23312.545603000093,15.549170000000002,B,DASCH
-23310.60922700027,15.905161999999999,B,DASCH
-23310.454227999784,15.620337,B,DASCH
-23289.66536600003,15.67019,B,DASCH
-23289.591590000317,15.630170000000001,B,DASCH
-23286.52638299996,15.490064000000002,B,DASCH
-23284.64993900014,14.450216000000001,B,DASCH
-23284.463297000155,15.263205,B,DASCH
-23282.582691999618,14.848351999999998,B,DASCH
-23279.63002599962,15.778273,B,DASCH
-23260.632790999953,15.152167000000002,B,DASCH
-23230.670713,15.048181,B,DASCH
-23228.762391000055,15.202647,B,DASCH
-23205.759988999926,15.205162,B,DASCH
-23197.765854000114,15.803026999999998,B,DASCH
-23072.39350700006,15.205819,B,DASCH
-23071.363506000023,15.192431,B,DASCH
-23069.35550499987,15.529797,B,DASCH
-23054.383512000088,15.326479999999998,B,DASCH
-23054.364626999944,15.868068,B,DASCH
-23053.376513000112,15.111649,B,DASCH
-23053.37051300006,15.257396,B,DASCH
-23051.38851699978,15.083860999999999,B,DASCH
-23050.381519000046,14.968745000000002,B,DASCH
-23049.39752099989,15.200659,B,DASCH
-23044.421533999965,16.32196,B,DASCH
-23043.389537000097,15.665876999999998,B,DASCH
-23043.38053700002,15.257869,B,DASCH
-23039.39855000004,15.851714999999999,B,DASCH
-23039.39655000018,15.150406,B,DASCH
-23022.384627999738,15.871062,B,DASCH
-23019.445644999854,15.335920999999999,B,DASCH
-23011.43669599993,15.568663,B,DASCH
-23010.466703000013,15.602819,B,DASCH
-23010.431702999864,15.652851,B,DASCH
-22960.60810500011,15.250651999999999,B,DASCH
-22959.613113000058,15.868225,B,DASCH
-22958.613121999893,15.864004999999999,B,DASCH
-22949.460195000283,15.113892000000002,B,DASCH
-22940.646261000074,15.617198000000002,B,DASCH
-22929.67433499964,15.284811999999999,B,DASCH
-22870.706625000108,15.326837,B,DASCH
-22840.761756999884,13.623789000000002,B,DASCH
-22689.422511000186,15.78969,B,DASCH
-22586.660175999627,15.197045000000001,B,DASCH
-22586.62617599964,15.18745,B,DASCH
-22578.68823699979,15.65058,B,DASCH
-22578.656236999668,15.607406,B,DASCH
-22577.72824399965,15.657495,B,DASCH
-22577.60956799984,16.104956,B,DASCH
-22577.54446899984,15.041781,B,DASCH
-22574.693268999923,15.758275,B,DASCH
-22574.628169999924,15.189858,B,DASCH
-22574.56307000015,15.341756,B,DASCH
-22574.497970999684,15.173060000000001,B,DASCH
-22573.704272999894,15.041038,B,DASCH
-22573.671274000313,14.945007,B,DASCH
-22573.637274000328,15.057048000000002,B,DASCH
-22573.552274000365,15.176635000000001,B,DASCH
-22573.44527499983,14.917366000000001,B,DASCH
-22572.547768999822,15.794305,B,DASCH
-22572.48267000029,15.493144000000001,B,DASCH
-22550.727409000043,15.428137,B,DASCH
-22550.693409000058,15.104691,B,DASCH
-22550.656409000047,14.040679999999998,B,DASCH
-22550.619409000035,14.892037,B,DASCH
-22550.566409000196,15.183523000000001,B,DASCH
-22550.538410000037,15.082282000000001,B,DASCH
-22545.63743000012,15.800616,B,DASCH
-22543.724436999764,15.525414000000001,B,DASCH
-22543.691438000184,15.590028,B,DASCH
-22543.646438000258,15.446456,B,DASCH
-22543.61343799997,15.433447,B,DASCH
-22543.467438000254,15.409594,B,DASCH
-22542.723441000096,15.75738,B,DASCH
-22542.68944100011,15.238782999999998,B,DASCH
-22542.651440999936,15.108856,B,DASCH
-22542.618441000115,15.097226999999998,B,DASCH
-22542.564441999886,15.132506,B,DASCH
-22542.498441999778,15.264660999999998,B,DASCH
-22542.465441999957,15.209356,B,DASCH
-22526.69642099971,16.056944,B,DASCH
-22522.663716999814,15.465376000000001,B,DASCH
-22521.698997000232,15.670433,B,DASCH
-22515.646125999745,15.909873000000001,B,DASCH
-22495.706929000095,15.327114000000002,B,DASCH
-22483.732397000305,15.313629999999998,B,DASCH
-22452.782199999783,14.722798000000001,B,DASCH
-22341.390507000033,14.794717000000002,B,DASCH
-22341.35350700002,15.413282999999998,B,DASCH
-22339.400504999794,15.111765,B,DASCH
-22339.36550500011,15.226464000000002,B,DASCH
-22329.4255049997,14.897287,B,DASCH
-22329.386506000068,15.088904999999999,B,DASCH
-22329.353506000247,15.624020000000002,B,DASCH
-22318.43952200003,15.049493,B,DASCH
-22318.405522000045,15.143939000000001,B,DASCH
-22308.41155199986,14.924432999999999,B,DASCH
-22308.368552000262,15.402470999999998,B,DASCH
-22305.40856300015,15.385487,B,DASCH
-22305.372563000303,15.387313,B,DASCH
-22299.44358900003,15.451901999999999,B,DASCH
