epoch,mag,errmag
2450478.62599,15.808,0.014
2450479.65578,15.872,0.01
2450481.67143,16.025,0.01
2450484.64607,16.318,0.011
2450485.67791,16.011,0.011
2450490.65145,16.212,0.013
2450498.66512,16.254,0.014
2450501.63009,15.82,0.01
2450515.72901,16.2,0.008
2450527.5925,16.014,0.008
2450538.63425,16.236,0.01
2450539.57456,15.972,0.011
2450541.64308,15.913,0.008
2450551.58151,16.096,0.011
2450552.56639,16.272,0.013
2450553.58405,16.323,0.01
2450559.59799,16.163,0.011
2450797.80145,16.132,0.011
2450821.69391,16.275,0.014
2450835.73186,16.092,0.014
2450845.69841,16.319,0.014
2450859.60999,16.217,0.01
2450881.66638,16.071,0.015
2450890.62011,16.27,0.015
2450894.58984,15.857,0.011
2451130.74861,16.148,0.014
2451178.80132,15.828,0.013
2451190.75826,16.314,0.011
2451193.71157,15.793,0.01
2451205.67056,16.248,0.013
2451212.62718,16.14,0.014
2451220.6718,16.186,0.013
2451229.59795,16.326,0.011
2451239.56331,15.786,0.013
2451247.60812,15.791,0.011
2451496.74466,16.11,0.011
2451511.82085,16.074,0.014
2451515.7947,15.911,0.011
2451524.70367,15.828,0.008
2451543.77671,16.246,0.014
2451550.76656,16.121,0.015
2451572.75143,16.001,0.013
2451573.77039,16.145,0.017
2451587.69887,15.935,0.01
2451612.62798,16.211,0.013
2451618.63505,15.942,0.014
2451619.64546,16.092,0.017
2451622.60506,16.124,0.014
2451624.60242,15.86,0.01
2451631.58427,15.782,0.014
