epoch,mag,errmag
2450485.63617,15.283,0.01
2450527.64632,15.331,0.008
2450714.87754,14.55,0.01
2450748.79282,14.831,0.01
2450755.84533,14.699,0.008
2450821.76958,15.152,0.015
2450825.7835,14.655,0.011
2450837.76217,15.14,0.008
2450843.75287,15.323,0.008
2450844.72271,15.093,0.006
2450859.6744,14.568,0.014
2450890.56507,15.155,0.007
2450894.52714,14.651,0.014
2450921.58075,14.588,0.013
2451158.83367,15.153,0.013
2451205.71443,14.949,0.007
2451225.64187,14.844,0.008
2451235.59435,15.32,0.008
2451245.6332,14.727,0.007
2451496.79058,15.285,0.007
2451499.80716,14.641,0.007
2451506.83247,14.688,0.008
2451515.72,15.027,0.006
2451523.81884,15.218,0.008
2451545.72999,15.311,0.008
2451550.71395,15.108,0.013
2451567.65433,14.602,0.011
2451584.66522,15.032,0.01
2451612.55302,15.095,0.008
2451620.6222,15.295,0.008
2451623.55992,14.641,0.007
2451629.56304,14.624,0.01
