epoch,mag,errmag
2450471.71057,14.864,0.011
2450478.62618,14.953,0.014
2450479.65597,14.803,0.013
2450481.67162,14.913,0.01
2450484.64626,15.127,0.013
2450485.6781,15.031,0.01
2450490.65164,15.006,0.01
2450498.66531,15.041,0.014
2450501.63028,14.88,0.008
2450515.7292,15.041,0.01
2450527.59269,14.969,0.007
2450538.63444,14.978,0.008
2450539.57475,14.848,0.014
2450541.64327,14.899,0.011
2450551.5817,15.078,0.015
2450552.56658,15.108,0.011
2450553.58424,14.999,0.008
2450559.59818,15.112,0.011
2450797.80164,14.915,0.013
2450821.6941,14.985,0.013
2450835.73205,14.932,0.01
2450845.6986,15.099,0.011
2450881.66657,14.998,0.011
2450894.59003,14.86,0.008
2451130.7488,15.102,0.017
2451178.80151,14.825,0.018
2451182.75336,15.014,0.017
2451190.75845,15.085,0.014
2451193.71176,14.837,0.013
2451212.62737,15.005,0.013
2451220.67199,15.076,0.015
2451229.59814,15.106,0.01
2451496.74485,14.903,0.01
2451511.82104,14.894,0.011
2451515.79489,15.033,0.01
2451524.70386,14.815,0.011
2451572.75162,14.955,0.011
2451618.63524,15.023,0.014
2451619.64565,15.098,0.011
2451622.60525,14.802,0.013
2451624.60261,14.908,0.011
