epoch,mag,errmag
2450471.71031,14.682,0.01
2450478.62592,15.183,0.01
2450479.65571,14.766,0.01
2450481.67136,14.639,0.007
2450484.646,15.031,0.01
2450485.67784,15.204,0.011
2450490.65138,14.579,0.01
2450498.66505,14.563,0.015
2450501.63002,15.174,0.01
2450515.72894,14.872,0.007
2450527.59243,15.018,0.007
2450538.63418,14.587,0.01
2450539.57449,14.736,0.014
2450541.64301,15.109,0.01
2450551.58144,15.104,0.006
2450552.56632,14.61,0.008
2450553.58398,14.553,0.007
2450559.59792,15.13,0.01
2450797.80138,14.646,0.013
2450821.69384,14.559,0.011
2450835.73179,14.465,0.01
2450845.69834,14.554,0.01
2450859.60992,14.516,0.008
2450881.66631,15.243,0.011
2450890.62004,15.122,0.01
2450894.58977,14.624,0.007
2451178.80125,14.988,0.014
2451190.75819,14.488,0.008
2451193.7115,14.799,0.008
2451205.67049,15.076,0.013
2451212.62711,15.241,0.015
2451229.59788,15.181,0.011
2451239.56324,14.462,0.011
2451247.60805,14.483,0.01
2451496.74459,14.88,0.008
2451511.82078,15.242,0.011
2451515.79463,14.558,0.01
2451524.7036,14.759,0.007
2451543.77664,15.249,0.013
2451550.76649,15.083,0.014
2451572.75136,14.596,0.011
2451587.6988,14.642,0.011
2451618.63498,14.489,0.014
2451619.64539,14.604,0.015
2451622.60499,14.934,0.014
2451624.60235,15.247,0.013
2451631.5842,15.101,0.015
