epoch,mag,errmag
2450478.6367,14.738,0.01
2450479.64619,14.942,0.011
2450479.68894,14.945,0.008
2450480.73021,15.128,0.011
2450481.66179,15.119,0.008
2450484.63646,14.527,0.006
2450485.68864,14.562,0.011
2450490.64185,14.432,0.015
2450501.64086,14.607,0.008
2450515.73971,14.54,0.015
2450527.60322,15.142,0.01
2450538.64499,14.455,0.011
2450539.58525,14.581,0.013
2450541.6538,14.95,0.01
2450551.59222,15.118,0.006
2450552.57712,14.664,0.006
2450553.57441,14.275,0.015
2450559.60867,15.036,0.01
2450797.81255,14.878,0.011
2450821.70498,14.945,0.011
2450835.74296,14.604,0.008
2450845.70948,15.067,0.01
2450857.65709,14.511,0.014
2450859.62105,14.816,0.006
2450881.67741,14.545,0.008
2450894.60088,14.559,0.008
2451130.75968,14.572,0.015
2451178.8124,14.914,0.013
2451182.76424,14.271,0.014
2451190.76934,14.279,0.01
2451193.72266,14.792,0.01
2451205.68165,14.344,0.01
2451212.63825,14.911,0.01
2451220.68286,14.764,0.011
2451229.60901,14.277,0.01
2451239.57825,14.549,0.013
2451247.61917,14.607,0.011
2451511.83196,14.592,0.011
2451515.80578,14.86,0.011
2451524.71479,14.249,0.007
2451543.7878,14.875,0.01
2451550.77764,14.621,0.015
2451572.76337,14.55,0.01
2451573.80662,14.585,0.015
2451587.68261,14.411,0.008
2451612.61797,14.574,0.01
2451618.62507,14.354,0.01
2451624.59244,14.876,0.011
