epoch,mag,errmag
2450822.70537,15.42,0.015
2450825.85541,14.968,0.008
2450844.80562,15.536,0.007
2450875.69473,15.233,0.01
2450900.68155,14.944,0.013
2451152.8351,15.555,0.011
2451155.73107,14.85,0.017
2451156.83765,15.008,0.011
2451159.84485,15.506,0.011
2451160.78844,15.507,0.011
2451169.82558,14.729,0.006
2451205.79857,15.525,0.008
2451212.73409,15.582,0.011
2451232.71064,15.021,0.008
2451239.67553,14.972,0.01
2451258.5387,15.514,0.014
2451495.78862,15.006,0.007
2451521.79646,15.501,0.011
2451522.81491,15.042,0.011
2451545.82637,14.703,0.011
2451551.79584,15.526,0.015
2451568.7525,14.688,0.008
2451576.7397,14.774,0.008
2451586.69411,15.191,0.015
2451593.6836,15.015,0.013
2451596.64928,15.544,0.011
2451615.63325,14.992,0.01
2451621.63345,14.747,0.008
2451624.65333,15.31,0.007
2451658.59465,14.723,0.008
