epoch,mag,errmag
2450822.67673,14.539,0.011
2450825.8266,14.397,0.01
2450875.73058,13.585,0.007
2450894.65525,14.412,0.011
2451085.82729,14.231,0.013
2451130.81574,14.264,0.015
2451152.80509,14.228,0.01
2451156.80092,14.512,0.01
2451160.75756,14.412,0.017
2451166.73479,13.635,0.011
2451212.68414,13.721,0.01
2451222.6881,14.467,0.011
2451233.70179,13.641,0.007
2451241.59319,14.178,0.011
2451259.58402,13.872,0.01
2451472.79602,14.415,0.008
2451477.7302,13.521,0.017
2451495.81491,14.405,0.007
2451499.72898,13.511,0.008
2451499.8507,13.513,0.007
2451512.78763,14.458,0.013
2451521.74608,13.516,0.011
2451524.7822,13.701,0.01
2451545.77626,13.613,0.017
2451550.68218,13.926,0.017
2451562.66471,14.385,0.01
2451576.68832,14.208,0.013
2451583.67844,14.485,0.011
2451590.65061,13.631,0.011
2451593.62428,13.818,0.011
2451596.59945,14.025,0.013
2451612.6719,13.63,0.01
2451618.56888,13.992,0.014
2451621.58345,14.238,0.008
2451623.60269,14.376,0.01
2451629.60691,14.401,0.017
