  2450739.85963   15.477    0.010
  2450744.76797   15.157    0.011
  2450745.85258   15.354    0.008
  2450747.73391   15.096    0.014
  2450750.79884   15.031    0.008
  2450751.79965   15.185    0.008
  2450752.85748   15.384    0.010
  2450755.78170   15.278    0.011
  2450759.70757   15.353    0.013
  2450761.78878   15.140    0.011
  2450766.83850   15.388    0.010
  2450773.79409   15.408    0.011
  2450776.81929   15.343    0.015
  2450778.85238   15.100    0.008
  2450780.77966   15.411    0.011
  2450782.80829   15.184    0.013
  2450788.83577   15.020    0.014
  2450792.74582   15.110    0.010
  2450795.83117   15.035    0.011
  2450798.75547   15.371    0.017
  2450817.75380   15.269    0.014
  2450819.83048   15.031    0.008
  2450824.70118   15.287    0.013
  2450827.69064   15.192    0.014
  2450828.75028   15.358    0.013
  2450829.69788   15.425    0.011
  2450830.75601   15.127    0.010
  2450832.76288   15.446    0.014
  2450833.58247   15.035    0.008
  2450835.80422   15.391    0.014
  2450837.66611   15.134    0.011
  2450841.75359   15.227    0.010
  2450842.74350   15.414    0.010
  2450846.77038   15.464    0.011
  2450850.76124   15.062    0.010
  2450854.78611   15.122    0.010
  2450855.70815   15.266    0.010
  2450856.67017   15.418    0.013
  2450857.72884   15.049    0.011
  2450859.75873   15.342    0.011
  2450860.65169   15.443    0.013
  2450867.62410   15.427    0.010
  2450874.68780   15.280    0.015
  2450876.60386   15.299    0.013
  2450876.70634   15.303    0.013
  2450878.69388   15.042    0.013
  2450880.62819   15.381    0.013
  2450887.67245   15.421    0.013
  2450892.54283   15.045    0.015
  2450893.70908   15.290    0.010
  2450896.51080   15.158    0.013
  2450900.56428   15.265    0.015
  2450919.56617   15.245    0.013
  2450925.51922   15.393    0.008
  2450931.57720   15.277    0.010
  2450934.52598   15.167    0.010
  2450947.54078   15.028    0.010
  2450950.51915   15.360    0.015
  2451072.90174   15.239    0.011
  2451080.81373   15.428    0.014
  2451083.82426   15.369    0.013
  2451086.84772   15.274    0.015
  2451090.77537   15.342    0.013
  2451093.83784   15.290    0.014
  2451108.78776   15.476    0.014
  2451126.76484   15.039    0.011
  2451129.82914   15.386    0.010
  2451131.83506   15.300    0.008
  2451132.82467   15.446    0.010
  2451137.80687   15.129    0.011
  2451138.84817   15.320    0.017
  2451142.77485   15.382    0.011
  2451154.74805   15.077    0.017
  2451155.70430   15.252    0.015
  2451157.75818   15.048    0.008
  2451159.76390   15.352    0.010
  2451163.82983   15.444    0.011
  2451164.84474   15.032    0.015
  2451166.76221   15.382    0.013
  2451168.77109   15.131    0.011
  2451171.73997   15.030    0.014
  2451175.73739   15.141    0.010
  2451179.78678   15.237    0.011
  2451181.75030   15.178    0.015
  2451185.83258   15.091    0.010
  2451187.78790   15.414    0.011
  2451189.72436   15.160    0.013
  2451191.76307   15.453    0.013
  2451192.82186   15.119    0.014
  2451193.81380   15.282    0.014
  2451202.78716   15.039    0.014
  2451204.69372   15.381    0.011
  2451206.79388   15.136    0.011
  2451207.70412   15.313    0.010
  2451211.76204   15.393    0.013
  2451214.67617   15.304    0.014
  2451215.58097   15.449    0.010
  2451217.73909   15.248    0.015
  2451219.65279   15.228    0.014
  2451221.62663   15.322    0.013
  2451223.71524   15.079    0.008
  2451226.60485   15.171    0.010
  2451227.60966   15.170    0.013
  2451233.57051   15.107    0.011
  2451235.70830   15.351    0.011
  2451238.63081   15.291    0.008
  2451240.70655   15.017    0.014
  2451242.52449   15.334    0.011
  2451244.66101   15.120    0.015
  2451247.51880   15.032    0.008
  2451248.61903   15.220    0.010
  2451251.57352   15.140    0.007
  2451254.58804   15.045    0.010
  2451255.62127   15.245    0.013
  2451256.62530   15.386    0.015
  2451258.61248   15.133    0.013
  2451261.51828   15.046    0.013
  2451264.52929   15.176    0.010
  2451267.55086   15.461    0.010
  2451272.53114   15.180    0.008
  2451274.54894   15.456    0.013
  2451276.56144   15.278    0.015
  2451278.56500   15.016    0.010
  2451279.54777   15.179    0.014
  2451290.52910   15.298    0.015
  2451298.50563   15.463    0.015
  2451301.58003   15.425    0.011
  2451315.52936   15.432    0.008
  2451318.51191   15.365    0.010
  2451320.50463   15.126    0.013
  2451330.51482   15.049    0.010
  2451335.50796   15.315    0.008
  2451431.86728   15.291    0.013
  2451433.86221   15.030    0.011
  2451436.77301   15.400    0.010
  2451439.85397   15.458    0.017
  2451441.87266   15.241    0.010
  2451443.89434   15.171    0.007
  2451447.82535   15.078    0.007
  2451471.82317   15.041    0.017
  2451478.79318   15.050    0.014
  2451484.78135   15.464    0.011
  2451487.85223   15.424    0.013
  2451491.79199   15.464    0.008
  2451493.73402   15.261    0.013
  2451498.69797   15.460    0.013
  2451500.83821   15.299    0.007
  2451503.67352   15.172    0.011
  2451505.78082   15.372    0.011
  2451507.73179   15.292    0.010
  2451508.68450   15.434    0.013
  2451509.70978   15.025    0.014
  2451511.70303   15.380    0.011
  2451512.80776   15.247    0.017
  2451519.67009   15.285    0.010
  2451522.75028   15.471    0.011
  2451523.69521   15.083    0.010
  2451525.67170   15.396    0.010
  2451527.79118   15.172    0.017
  2451528.79958   15.331    0.017
  2451529.84276   15.436    0.017
  2451531.82092   15.273    0.010
  2451538.77730   15.305    0.014
  2451544.74378   15.140    0.013
  2451548.82589   15.240    0.015
  2451549.83579   15.405    0.017
  2451552.71236   15.309    0.011
  2451553.78738   15.464    0.015
  2451554.80262   15.080    0.014
  2451555.79100   15.256    0.014
  2451561.58399   15.058    0.008
  2451562.78877   15.265    0.013
  2451566.63673   15.338    0.013
  2451568.65964   15.095    0.008
  2451571.72288   15.013    0.017
  2451575.68569   15.118    0.013
  2451577.75275   15.447    0.013
  2451579.72268   15.242    0.010
  2451581.67063   15.360    0.017
  2451584.64675   15.453    0.011
  2451586.65561   15.220    0.013
  2451589.75274   15.164    0.013
  2451592.64468   15.064    0.014
  2451593.54683   15.219    0.014
  2451595.61942   15.221    0.011
  2451596.73282   15.157    0.008
  2451599.72467   15.089    0.010
  2451600.65251   15.248    0.011
  2451601.73066   15.429    0.015
  2451602.71205   15.050    0.008
  2451606.67863   15.106    0.010
  2451611.68693   15.375    0.010
  2451615.68769   15.467    0.008
  2451616.62463   15.020    0.013
  2451617.66780   15.221    0.011
  2451618.50912   15.367    0.015
  2451620.53268   15.119    0.010
  2451620.68254   15.140    0.011
  2451622.67700   15.455    0.015
  2451624.67505   15.232    0.008
  2451627.67122   15.143    0.013
  2451629.64617   15.470    0.011
  2451630.66318   15.085    0.014
  2451633.50065   15.257    0.013
  2451634.61996   15.157    0.010
  2451635.63349   15.345    0.010
  2451644.56000   15.096    0.017
  2451653.52700   15.447    0.013
  2451654.57849   15.018    0.017
  2451656.59518   15.383    0.013
  2451660.49314   15.452    0.015
  2451662.50781   15.199    0.014
  2451665.54314   15.149    0.013
  2451670.50246   15.397    0.011
  2451782.90224   15.171    0.010
  2451783.89336   15.329    0.011
  2451813.81447   15.147    0.010
  2451818.86690   15.423    0.008
  2451823.88359   15.100    0.013
  2451826.86647   15.062    0.010
  2451843.80248   15.348    0.008
  2451843.85073   15.307    0.007
  2451844.81759   15.130    0.011
  2451845.70860   15.282    0.015
  2451845.77757   15.298    0.010
  2451845.86668   15.326    0.008
  2451850.71992   15.341    0.008
  2451852.73583   15.313    0.010
  2451855.79420   15.251    0.008
  2451856.70086   15.394    0.011
  2451858.70637   15.159    0.011
  2451858.79602   15.168    0.010
  2451860.76788   15.475    0.011
  2451860.83774   15.474    0.008
  2451861.69778   15.065    0.014
  2451862.61549   15.243    0.014
  2451862.74998   15.249    0.014
  2451864.75414   15.098    0.013
  2451864.84625   15.040    0.014
  2451866.67989   15.333    0.017
  2451866.79267   15.355    0.008
  2451866.84869   15.371    0.013
  2451868.65952   15.073    0.010
  2451868.75074   15.102    0.014
  2451869.78514   15.272    0.008
  2451869.82492   15.298    0.007
  2451870.71491   15.444    0.011
  2451870.82522   15.439    0.011
  2451872.70069   15.184    0.010
  2451872.77620   15.202    0.008
