OGLE-LMC-CEP-0821  12.610 13.751  25.8032221 0.0001132   721.11284  0.471  0.290 5.074  0.198 3.365
OGLE-LMC-CEP-0822  15.705 16.438   2.5325212 0.0000028  2164.63713  0.426  0.445 4.470  0.228 2.746
OGLE-LMC-CEP-0823  15.480 16.224   2.9925263 0.0000070   725.88497  0.280  0.357 4.523  0.139 2.802
OGLE-LMC-CEP-0824  14.863 15.575   4.3632336 0.0000070  2164.98483  0.517  0.459 4.745  0.243 3.212
OGLE-LMC-CEP-0825  14.155 14.992   7.8447462 0.0000277   724.22395  0.280  0.253 5.174  0.070 3.128
OGLE-LMC-CEP-0827  16.633 17.258   1.1530145 0.0000016  2166.75410  0.330  0.389 4.067  0.176 1.913
OGLE-LMC-CEP-0828  15.601 16.284   2.5567605 0.0000030  2166.20329  0.518  0.475 4.452  0.267 2.711
OGLE-LMC-CEP-0829  16.344 17.063   1.5807080 0.0000016  2165.95483  0.444  0.447 4.324  0.263 2.383
OGLE-LMC-CEP-0830  14.982 15.738   4.3386109 0.0000103  2164.38549  0.365  0.392 4.775  0.169 3.363
OGLE-LMC-CEP-0831  13.857 14.679   9.7126059 0.0000189   719.95295  0.398  0.205 5.935  0.146 5.173
OGLE-LMC-CEP-0833  14.420 15.279   7.4913252 0.0000415   722.90929  0.118  0.130 5.274  0.000   -  
OGLE-LMC-CEP-0834  15.492 16.263   3.0030108 0.0000037  2164.73049  0.457  0.451 4.537  0.241 2.834
OGLE-LMC-CEP-0835  14.462 15.246   4.5627359 0.0001564  2165.11795  0.224  0.391 4.813  0.160 3.490
OGLE-LMC-CEP-0837  13.923 14.599   5.7773189 0.0000077   725.56350  0.300  0.437 4.750  0.175 2.966
OGLE-LMC-CEP-0838  15.038 15.736   3.8684348 0.0000046  2164.22392  0.549  0.439 4.542  0.220 2.854
OGLE-LMC-CEP-0840  15.519 16.200   2.7146787 0.0000027  2166.27557  0.560  0.474 4.468  0.260 2.689
OGLE-LMC-CEP-0842  14.587 15.251   5.1455766 0.0000093  2166.43109  0.541  0.454 4.748  0.210 3.186
OGLE-LMC-CEP-0843  14.475 15.498   8.3621989 0.0000147   725.43584  0.370  0.314 5.536  0.130 4.191
OGLE-LMC-CEP-0844  13.033 13.876  17.2101636 0.0002369   711.88385  0.718  0.266 5.080  0.183 2.798
OGLE-LMC-CEP-0845  14.940 15.702   4.4187671 0.0000090  2166.24029  0.492  0.455 4.754  0.224 3.268
OGLE-LMC-CEP-0846  13.991 14.881   9.0511441 0.0000238  2159.37594  0.480  0.264 5.369  0.219 3.944
OGLE-LMC-CEP-0847  13.304 14.331  20.6393663 0.0000554   712.36209  0.671  0.351 5.153  0.224 3.762
OGLE-LMC-CEP-0848  13.394 14.220  15.9891376 0.0000639   724.08316  0.743  0.321 5.157  0.194 3.411
OGLE-LMC-CEP-0850  14.867 15.568   4.4134953 0.0000109  2165.23450  0.529  0.449 4.664  0.234 3.156
OGLE-LMC-CEP-0851  15.592 16.344   2.6819949 0.0000029  2165.45730  0.457  0.449 4.473  0.231 2.744
OGLE-LMC-CEP-0852  14.977 15.694   4.3348380 0.0000071  2166.36700  0.569  0.448 4.711  0.229 3.200
OGLE-LMC-CEP-0853  16.032 17.059   3.0274023 0.0000025   724.11243  0.434  0.412 4.535  0.208 2.830
OGLE-LMC-CEP-0854  13.890 14.696   9.0484300 0.0000532  2163.28547  0.268  0.225 5.508  0.072 4.178
OGLE-LMC-CEP-0858  15.354 16.081   3.2112416 0.0000027   726.61624  0.393  0.388 4.534  0.182 2.818
OGLE-LMC-CEP-0860  15.397 16.088   3.0721008 0.0000035  2164.50523  0.548  0.486 4.566  0.278 2.880
OGLE-LMC-CEP-0861  16.145 16.867   1.8308075 0.0000021  2165.11765  0.429  0.437 4.343  0.237 2.575
OGLE-LMC-CEP-0862  15.282 16.191   3.0408745 0.0000036   725.30394  0.336  0.375 4.513  0.170 2.718
OGLE-LMC-CEP-0863  15.551 16.379   3.2755943 0.0000054   726.23832  0.303  0.311 4.512  0.108 2.657
OGLE-LMC-CEP-0866  15.150 15.881   3.4495422 0.0000021   725.90936  0.541  0.436 4.535  0.244 2.813
OGLE-LMC-CEP-0869  14.948 15.625   4.0508613 0.0000041  2164.68502  0.650  0.457 4.547  0.239 2.841
OGLE-LMC-CEP-0871  14.278 15.197   9.1077784 0.0003243  2164.26548  0.056  0.041 1.900  0.003   -  
OGLE-LMC-CEP-0873  15.008    -     4.4667392 0.0000838  2226.32112  0.268  0.324 4.803  0.101 3.535
OGLE-LMC-CEP-0877  14.841 15.595   3.7833789 0.0000136  2170.68963  0.548  0.444 4.474  0.260 2.738
OGLE-LMC-CEP-0878  13.921 14.752   9.7225505 0.0000586  2159.61922  0.361  0.181 5.746  0.089 5.348
OGLE-LMC-CEP-0882  14.853 15.651   4.7893406 0.0000147  2166.18244  0.360  0.368 4.821  0.128 3.404
OGLE-LMC-CEP-0884  14.116 14.824   7.7072622 0.0000101   458.47565  0.582  0.362 5.099  0.214 3.191
OGLE-LMC-CEP-0885  15.961 16.879   2.7539193 0.0000033  2166.55773  0.559  0.480 4.431  0.267 2.618
OGLE-LMC-CEP-0886  14.887 15.617   4.3807875 0.0000031   722.84784  0.446  0.415 4.691  0.199 3.119
OGLE-LMC-CEP-0888  13.973 14.800   9.3692526 0.0000255   721.66058  0.274  0.208 6.193  0.076 5.400
OGLE-LMC-CEP-0889  14.826 15.606   3.1684025 0.0000031   464.65951  0.300  0.413 4.450  0.215 2.656
OGLE-LMC-CEP-0893  15.662 16.284   2.4156302 0.0000010   725.22077  0.620  0.475 4.376  0.254 2.536
OGLE-LMC-CEP-0896  15.244 15.892   3.4383827 0.0000057  2164.87012  0.497  0.450 4.586  0.242 2.943
OGLE-LMC-CEP-0899  15.254 16.011   3.5101468 0.0000022   465.52735  0.417  0.423 4.616  0.206 2.987
OGLE-LMC-CEP-0904  15.843 16.575   2.6352742 0.0000019   724.20170  0.546  0.487 4.491  0.265 2.760
OGLE-LMC-CEP-0908  15.277 15.986   3.3926236 0.0000020   464.29582  0.561  0.451 4.636  0.251 2.980
OGLE-LMC-CEP-0914  15.605    -     2.4829813 0.0000099  2225.40222  0.725  0.497 4.346  0.276 2.526
OGLE-LMC-CEP-0915  14.186 15.001   7.3956155 0.0000099   723.35357  0.399  0.368 5.312  0.152 3.576
OGLE-LMC-CEP-0917  16.233 16.920   1.6231946 0.0000014   726.08726  0.235  0.338 4.196  0.117 2.199
OGLE-LMC-CEP-0919  14.735 15.472   4.8656653 0.0000040   724.07309  0.492  0.424 4.749  0.187 3.214
OGLE-LMC-CEP-0922  14.147 14.908   8.6224134 0.0000944  2164.98810  0.301  0.236 6.073  0.078 5.135
OGLE-LMC-CEP-0923  13.411 14.236  12.0640534 0.0000582  2165.62180  0.561  0.162 4.940  0.126 0.539
OGLE-LMC-CEP-0926  14.878 15.637   4.6759385 0.0000042   725.02908  0.536  0.474 4.776  0.239 3.292
OGLE-LMC-CEP-0927  13.983 14.826   9.0635372 0.0000345  2166.77986  0.425  0.297 5.253  0.156 3.593
OGLE-LMC-CEP-0930  15.819 16.820   3.4276053 0.0000053  2163.53296  0.556  0.448 4.570  0.258 2.903
OGLE-LMC-CEP-0931  14.376 15.067   5.8135077 0.0000051   724.13159  0.465  0.373 4.534  0.134 2.635
OGLE-LMC-CEP-0933  15.341 15.977   2.8947503 0.0000025  2165.09581  0.632  0.474 4.410  0.273 2.560
OGLE-LMC-CEP-0934  14.789 15.521   5.0658972 0.0000118  2166.48359  0.545  0.442 4.760  0.204 3.177
OGLE-LMC-CEP-0935  12.957 13.884  21.1177721 0.0003835   722.68800  0.567  0.247 5.092  0.130 3.331
OGLE-LMC-CEP-0936  14.151 14.978   8.3340528 0.0000111   722.59294  0.461  0.291 5.523  0.210 4.099
OGLE-LMC-CEP-0938  15.201 15.925   3.5089327 0.0000026   723.86816  0.440  0.388 4.563  0.188 2.839
OGLE-LMC-CEP-0939  15.483 16.202   2.8617351 0.0000047  2164.04101  0.358  0.406 4.530  0.188 2.840
OGLE-LMC-CEP-0940  15.219 16.094   4.4418470 0.0000154  2165.23557  0.523  0.456 4.683  0.251 3.158
OGLE-LMC-CEP-0941  16.228 16.847   1.7272543 0.0000024  2165.85460  0.490  0.447 4.314  0.248 2.536
OGLE-LMC-CEP-0943     -      -    42.2386500 0.0123037      -         -      -     -      -     -  
OGLE-LMC-CEP-0945     -   12.738  36.5799770 0.0222391      -         -      -     -      -     -  
OGLE-LMC-CEP-0949  13.594 14.379  12.9166525 0.0000334   720.07513  0.668  0.199 5.101  0.128 2.190
OGLE-LMC-CEP-0951  15.375 15.992   3.1133949 0.0000055  2164.16408  0.536  0.418 4.535  0.221 2.839
OGLE-LMC-CEP-0952  15.384 16.075   3.1232335 0.0000050  2165.52105  0.474  0.469 4.545  0.258 2.892
OGLE-LMC-CEP-0954  15.481 16.159   2.7910040 0.0000038  2166.43095  0.438  0.456 4.502  0.240 2.775
OGLE-LMC-CEP-0957  15.533 16.273   2.8084690 0.0000017   465.47166  0.455  0.451 4.535  0.227 2.800
OGLE-LMC-CEP-0960  15.432 16.141   2.9312990 0.0000051  2164.50036  0.421  0.422 4.511  0.206 2.752
OGLE-LMC-CEP-0961  15.155 15.868   3.7113392 0.0000023   726.64157  0.502  0.439 4.530  0.232 2.867
OGLE-LMC-CEP-0962  14.962 15.169   3.9275982 0.0001109  2166.78025  0.127  0.132 4.578  0.163 2.304
OGLE-LMC-CEP-0963  13.901 14.704   8.7133296 0.0000137   725.02011  0.476  0.312 5.474  0.207 3.925
OGLE-LMC-CEP-0964  15.386 16.008   2.7935481 0.0000031  2166.58440  0.573  0.455 4.407  0.253 2.568
OGLE-LMC-CEP-0966     -   12.760  47.3846291 0.0201628      -         -      -     -      -     -  
OGLE-LMC-CEP-0967  15.611 16.423   2.8733404 0.0000154  2164.88686  0.248  0.297 4.526  0.088 2.825
OGLE-LMC-CEP-0969  13.679 14.600  12.7218273 0.0000372   726.03992  0.492  0.095 4.781  0.135 1.555
OGLE-LMC-CEP-0970  13.240 14.201  17.4594234 0.0000671   713.62520  0.516  0.182 4.882  0.128 2.179
OGLE-LMC-CEP-0971  14.845 15.612   4.8125975 0.0000070   726.67164  0.563  0.453 4.870  0.205 3.319
OGLE-LMC-CEP-0972  15.060 15.892   4.5089533 0.0000362  2162.56541  0.420  0.431 4.857  0.170 3.495
OGLE-LMC-CEP-0973  12.864 14.052  10.4656437 0.0003067   725.06766  0.205  0.152 4.914  0.114 4.835
OGLE-LMC-CEP-0974  15.256 15.907   3.1934139 0.0000047  2165.61827  0.527  0.428 4.474  0.229 2.706
OGLE-LMC-CEP-0975  13.669 14.558  12.6202409 0.0000589   720.44470  0.462  0.070 4.779  0.120 1.406
OGLE-LMC-CEP-0976  15.371 16.093   3.1649374 0.0000072  2165.55871  0.437  0.450 4.588  0.240 2.945
OGLE-LMC-CEP-0977  15.218 16.058   4.0329591 0.0000042   464.94954  0.332  0.370 4.725  0.141 3.154
OGLE-LMC-CEP-0978  13.829 14.816  10.5200613 0.0000498   725.76679  0.249  0.192 6.186  0.061 5.365
OGLE-LMC-CEP-0984  15.490 16.526   4.3828189 0.0000119  2165.84762  0.379  0.406 4.817  0.165 3.373
OGLE-LMC-CEP-0986  12.407 13.349  31.0504909 0.0004820   720.11961  0.751  0.411 5.150  0.264 3.986
OGLE-LMC-CEP-0989  15.511 16.192   2.6900476 0.0000027  2166.60564  0.500  0.472 4.479  0.260 2.750
OGLE-LMC-CEP-0990  15.088 15.798   3.8150888 0.0000076  2166.68654  0.429  0.396 4.592  0.195 2.961
OGLE-LMC-CEP-0992     -      -    52.8736850 0.5317178      -         -      -     -      -     -  
OGLE-LMC-CEP-0993  15.213 15.928   3.4408528 0.0000034  2165.66539  0.531  0.419 4.503  0.228 2.812
OGLE-LMC-CEP-0994  15.054 15.848   4.2402700 0.0000131  2164.53757  0.422  0.433 4.768  0.206 3.309
OGLE-LMC-CEP-0997  14.805 15.579   4.5081961 0.0000118  2163.09080  0.457  0.435 4.794  0.204 3.319
OGLE-LMC-CEP-0998  15.954 16.700   2.1675545 0.0000021  2166.29031  0.582  0.494 4.322  0.277 2.564
OGLE-LMC-CEP-0999     -   13.171  26.3449422 0.0086007      -         -      -     -      -     -  
OGLE-LMC-CEP-1001  13.470 14.363  14.4668998 0.0000335   720.14868  0.514  0.126 4.782  0.135 1.771
OGLE-LMC-CEP-1002  15.400 16.210   3.5159166 0.0000042  2166.31824  0.584  0.462 4.524  0.264 2.853
OGLE-LMC-CEP-1003  15.081 15.847   4.0034053 0.0000120  2166.33748  0.378  0.395 4.637  0.167 3.103
OGLE-LMC-CEP-1004  15.200 15.927   3.7447799 0.0000022   725.40053  0.461  0.431 4.639  0.218 3.024
OGLE-LMC-CEP-1006  15.402 16.167   3.2665755 0.0000032  2164.24240  0.562  0.469 4.552  0.275 2.865
OGLE-LMC-CEP-1009  14.858 15.661   4.9075190 0.0000058   723.26436  0.419  0.420 4.852  0.171 3.441
OGLE-LMC-CEP-1010  14.891 15.610   4.8033783 0.0000104  2165.89128  0.454  0.433 4.874  0.183 3.468
OGLE-LMC-CEP-1011  15.033 15.754   4.2042147 0.0000037   793.70837  0.538  0.453 4.679  0.230 3.141
OGLE-LMC-CEP-1012  14.796 15.602   5.1908547 0.0000062   723.94065  0.458  0.391 4.863  0.143 3.313
OGLE-LMC-CEP-1013  15.136 15.890   3.7564946 0.0000068  2164.29057  0.390  0.423 4.657  0.199 3.101
OGLE-LMC-CEP-1015  14.958 15.716   4.3321972 0.0000045  2164.45359  0.613  0.456 4.625  0.235 3.013
OGLE-LMC-CEP-1018  15.525 16.128   2.3576186 0.0000019  2164.60321  0.606  0.456 4.296  0.233 2.413
OGLE-LMC-CEP-1019  14.884 15.637   4.6703255 0.0000039   723.89060  0.487  0.436 4.823  0.192 3.325
OGLE-LMC-CEP-1020  15.210 16.069   4.0986788 0.0000032   725.66001  0.441  0.428 4.707  0.203 3.167
OGLE-LMC-CEP-1022  14.778 15.603   5.0224773 0.0000119  2163.16083  0.366  0.394 4.826  0.152 3.415
OGLE-LMC-CEP-1025  15.487 16.159   2.7256807 0.0000028  2165.26852  0.506  0.463 4.474  0.245 2.731
OGLE-LMC-CEP-1029  14.806 15.649   5.6377953 0.0000165  2166.16156  0.332  0.363 5.018  0.095 3.718
OGLE-LMC-CEP-1030  15.370 15.985   2.9548787 0.0000034  2166.21832  0.634  0.490 4.484  0.299 2.699
OGLE-LMC-CEP-1031  13.312 14.381  18.4695980 0.0002183   718.18862  0.524  0.221 5.025  0.141 2.728
OGLE-LMC-CEP-1035  15.271 15.913   2.9576346 0.0000040  2166.83945  0.432  0.357 4.416  0.163 2.602
OGLE-LMC-CEP-1039  15.448 16.096   2.6948342 0.0000031  2164.28185  0.641  0.508 4.425  0.292 2.614
OGLE-LMC-CEP-1044  15.114 15.864   3.9932045 0.0000076  2165.42757  0.457  0.396 4.627  0.184 2.998
OGLE-LMC-CEP-1045  14.841 15.600   4.7436325 0.0000122  2164.30464  0.489  0.447 4.847  0.207 3.411
OGLE-LMC-CEP-1047  15.256 15.987   3.5911192 0.0000059  2164.71977  0.436  0.439 4.639  0.226 3.027
OGLE-LMC-CEP-1051  15.489 16.267   3.0988588 0.0000021   726.58538  0.411  0.442 4.580  0.224 2.923
OGLE-LMC-CEP-1052  14.917 15.701   4.3163444 0.0000123  2165.27201  0.377  0.414 4.661  0.191 3.109
OGLE-LMC-CEP-1053  15.708 16.371   2.3831126 0.0000019  2165.24092  0.646  0.509 4.337  0.280 2.545
OGLE-LMC-CEP-1056  14.977 15.774   4.4607205 0.0000143  2165.94386  0.444  0.437 4.813  0.210 3.298
OGLE-LMC-CEP-1057  14.727 15.490   5.0739104 0.0000103  2163.51737  0.488  0.446 4.876  0.196 3.458
OGLE-LMC-CEP-1058  12.475 13.386  30.3989528 0.0005174   717.83625  0.706  0.378 5.213  0.229 4.077
OGLE-LMC-CEP-1061  15.690 16.467   2.5980496 0.0000028  2164.88237  0.471  0.478 4.498  0.256 2.797
OGLE-LMC-CEP-1070  15.521 16.224   2.7888937 0.0000016   726.54932  0.466  0.448 4.492  0.227 2.737
OGLE-LMC-CEP-1071  15.374 16.164   3.3812925 0.0000035   725.10508  0.282  0.343 4.580  0.125 2.918
OGLE-LMC-CEP-1072  15.688 16.402   2.6663190 0.0000036  2165.89465  0.428  0.473 4.532  0.253 2.862
OGLE-LMC-CEP-1073  14.488 15.189   5.1700513 0.0000131  2162.16374  0.429  0.413 4.637  0.204 2.989
OGLE-LMC-CEP-1074  15.640 16.381   2.7101139 0.0000013   725.49406  0.493  0.462 4.494  0.246 2.718
OGLE-LMC-CEP-1076  15.066 15.859   4.2818321 0.0000112  2164.34380  0.348  0.378 4.720  0.146 3.206
OGLE-LMC-CEP-1077  14.510 15.359   4.6542907 0.0000117  2165.55883  0.335  0.461 4.803  0.203 3.330
OGLE-LMC-CEP-1078  13.904 14.695   8.5591831 0.0000168   719.71157  0.456  0.278 5.426  0.225 3.937
OGLE-LMC-CEP-1079  14.996 15.842   4.2106105 0.0000106   723.69232  0.147  0.216 4.580  0.039 2.940
OGLE-LMC-CEP-1080  12.969 13.967  18.6614445 0.0000766   716.92377  0.471  0.220 4.939  0.138 2.674
OGLE-LMC-CEP-1081  14.951 15.601   4.2000083 0.0000092  2163.87144  0.642  0.464 4.587  0.237 2.957
OGLE-LMC-CEP-1083  13.936 14.663   8.8995692 0.0000523  2165.30092  0.467  0.188 5.560  0.184 4.994
OGLE-LMC-CEP-1085  15.063 15.827   3.9681883 0.0000057  2163.54116  0.494  0.466 4.722  0.243 3.208
OGLE-LMC-CEP-1086  13.437 14.353  17.2014157 0.0000917  2160.87795  0.565  0.270 5.176  0.156 3.348
OGLE-LMC-CEP-1087  15.284 16.082   3.5857219 0.0000075  2166.15373  0.375  0.397 4.631  0.185 3.038
OGLE-LMC-CEP-1088  13.398 14.299  13.8791812 0.0001252   714.72903  0.554  0.105 4.965  0.142 1.305
OGLE-LMC-CEP-1092  15.488 16.266   3.1094720 0.0000037  2163.98923  0.439  0.453 4.609  0.238 2.961
OGLE-LMC-CEP-1093  15.313 16.116   3.5869101 0.0000030   725.66445  0.402  0.413 4.639  0.194 3.020
OGLE-LMC-CEP-1094  14.303 15.114   7.0104950 0.0000074   723.34254  0.528  0.420 4.953  0.155 3.223
OGLE-LMC-CEP-1096  14.777 15.474   4.3689276 0.0000032   726.65616  0.533  0.414 4.497  0.208 2.790
OGLE-LMC-CEP-1100     -   14.197  13.6326147 0.0014830      -         -      -     -      -     -  
OGLE-LMC-CEP-1107  15.529 16.388   3.1337370 0.0000048  2166.63811  0.521  0.424 4.466  0.232 2.657
OGLE-LMC-CEP-1108  15.510 16.219   3.0378546 0.0000031   724.76446  0.283  0.296 4.482  0.097 2.700
OGLE-LMC-CEP-1109  13.598 14.406  11.8603815 0.0000211   725.19467  0.628  0.217 4.768  0.156 1.386
OGLE-LMC-CEP-1110  14.948 15.716   4.9342803 0.0000419  2170.74566  0.373  0.385 4.963  0.125 3.601
OGLE-LMC-CEP-1112  13.932 14.713   7.9260342 0.0000333  2162.35380  0.495  0.361 4.936  0.137 3.022
OGLE-LMC-CEP-1113     -      -    37.5586900 0.0257272      -         -      -     -      -     -  
OGLE-LMC-CEP-1114  14.878 15.605   4.1407765 0.0000058  2166.62483  0.545  0.457 4.603  0.250 2.978
OGLE-LMC-CEP-1115  13.939 14.792   9.6716728 0.0000178   720.86719  0.317  0.200 0.000  0.098 5.579
OGLE-LMC-CEP-1116  15.531 16.380   3.2997727 0.0000074  2166.22046  0.452  0.453 4.611  0.248 3.002
OGLE-LMC-CEP-1118  15.147 15.872   3.7793722 0.0000037   723.93347  0.436  0.404 4.538  0.210 2.863
OGLE-LMC-CEP-1120  13.705 14.613  11.9049674 0.0000255   725.16301  0.516  0.102 5.000  0.129 1.556
OGLE-LMC-CEP-1122  14.908 15.684   4.6912421 0.0000123  2164.53814  0.480  0.438 4.793  0.203 3.328
OGLE-LMC-CEP-1124  14.986 15.812   4.4572389 0.0000040   722.50647  0.364  0.395 4.775  0.167 3.305
OGLE-LMC-CEP-1127  15.014 15.813   4.4516006 0.0000131  2164.66613  0.341  0.371 4.827  0.153 3.395
OGLE-LMC-CEP-1128  14.291 15.050   6.8625998 0.0000174  2164.18839  0.542  0.386 5.156  0.210 3.263
OGLE-LMC-CEP-1129  14.768 15.507   5.8299557 0.0000211  2166.47557  0.358  0.340 5.141  0.117 3.729
OGLE-LMC-CEP-1135  15.628 16.410   2.7574618 0.0000017   724.64315  0.437  0.437 4.502  0.216 2.772
OGLE-LMC-CEP-1136  15.249 15.950   3.0438303 0.0000035  2165.53522  0.477  0.412 4.437  0.217 2.588
OGLE-LMC-CEP-1139  15.557 16.280   2.7737298 0.0000019   725.94316  0.378  0.382 4.464  0.176 2.680
OGLE-LMC-CEP-1140  13.910 14.600   8.1864915 0.0000094   718.75973  0.495  0.289 5.043  0.188 3.256
OGLE-LMC-CEP-1141  14.589 15.364   5.7915097 0.0000060   452.19979  0.497  0.427 5.063  0.166 3.404
OGLE-LMC-CEP-1142  14.946 15.862   4.4301912 0.0000235  2166.29010  0.215  0.281 4.738  0.074 3.377
OGLE-LMC-CEP-1144  15.792 16.836   3.6554591 0.0000035   454.26400  0.395  0.414 4.665  0.192 3.112
OGLE-LMC-CEP-1145  15.174 15.862   3.3412724 0.0000016   455.40348  0.519  0.414 4.477  0.218 2.737
OGLE-LMC-CEP-1146  15.521 16.232   2.7138612 0.0000016   455.42468  0.484  0.450 4.453  0.242 2.677
OGLE-LMC-CEP-1149  15.700 16.445   2.5244297 0.0000040  2167.66669  0.410  0.454 4.490  0.232 2.770
OGLE-LMC-CEP-1150  15.323 16.125   3.5187522 0.0000089  2165.65926  0.534  0.459 4.667  0.243 3.098
OGLE-LMC-CEP-1156  15.258 16.137   4.5099113 0.0000102  2167.17540  0.498  0.458 4.818  0.214 3.415
OGLE-LMC-CEP-1161  15.485 16.231   2.9702620 0.0000034  2165.97721  0.392  0.431 4.550  0.205 2.890
OGLE-LMC-CEP-1165  15.413 16.159   3.0748188 0.0000012   456.01192  0.515  0.417 4.460  0.224 2.659
OGLE-LMC-CEP-1166  13.466 14.351  13.9089235 0.0000271   447.55222  0.610  0.193 5.022  0.132 2.270
OGLE-LMC-CEP-1168  15.058    -     3.9940342 0.0000092  2165.68880  0.456  0.435 4.700  0.219 3.155
OGLE-LMC-CEP-1169  15.966 16.997   2.8451611 0.0000017   457.69252  0.461  0.443 4.499  0.225 2.730
OGLE-LMC-CEP-1170  15.162 15.880   3.6752936 0.0000072  2165.62432  0.460  0.427 4.625  0.220 2.998
OGLE-LMC-CEP-1172  14.684 15.389   4.8256640 0.0000079  2164.43041  0.569  0.450 4.731  0.207 3.132
OGLE-LMC-CEP-1173  16.301 16.991   1.4136043 0.0000008   456.45170  0.231  0.328 4.073  0.124 2.014
OGLE-LMC-CEP-1176  14.322 15.066   7.2234972 0.0000689  2160.85649  0.160  0.121 4.667  0.014 2.316
OGLE-LMC-CEP-1180  13.411 14.267  15.1268996 0.0000320   445.18591  0.622  0.190 4.959  0.135 2.280
OGLE-LMC-CEP-1181  15.843 16.539   1.9868431 0.0000021  2167.56089  0.415  0.410 4.340  0.195 2.507
OGLE-LMC-CEP-1184  13.578 14.563  14.2116270 0.0000949  2162.18274  0.507  0.166 5.094  0.123 2.244
OGLE-LMC-CEP-1185  15.082 16.104   5.3921108 0.0000073   457.73711  0.310  0.302 4.939  0.080 3.529
OGLE-LMC-CEP-1186  16.090 16.764   1.7991880 0.0000016  2166.94028  0.524  0.493 4.278  0.311 2.396
OGLE-LMC-CEP-1188  15.312 16.007   3.1290929 0.0000010   455.32549  0.614  0.475 4.496  0.287 2.752
OGLE-LMC-CEP-1190  14.908 15.637   4.2787459 0.0000179  2226.16688  0.567  0.465 4.637  0.249 3.054
OGLE-LMC-CEP-1192  14.957 15.721   4.9561421 0.0000091  2164.89700  0.559  0.434 4.913  0.182 3.325
OGLE-LMC-CEP-1194  15.418 16.179   3.2295028 0.0000052  2165.96257  0.471  0.459 4.579  0.246 2.917
OGLE-LMC-CEP-1195  15.370 16.085   3.2621268 0.0000095  2164.95035  0.481  0.443 4.561  0.240 2.926
OGLE-LMC-CEP-1198  15.591 16.264   2.5277330 0.0000036  2167.45340  0.535  0.494 4.418  0.272 2.668
OGLE-LMC-CEP-1200  14.467 15.339   6.6769086 0.0000174  2163.12456  0.444  0.370 5.276  0.145 3.564
OGLE-LMC-CEP-1208  15.786 16.573   2.5690120 0.0000044  2166.37493  0.359  0.415 4.484  0.194 2.770
OGLE-LMC-CEP-1209  15.259 15.993   3.5060409 0.0000101  2167.11445  0.285  0.326 4.619  0.126 2.906
OGLE-LMC-CEP-1210  15.404 16.060   2.8340620 0.0000027  2166.83259  0.480  0.444 4.499  0.243 2.717
OGLE-LMC-CEP-1211  15.059 15.781   3.6524744 0.0000020   456.36796  0.474  0.400 4.549  0.202 2.882
OGLE-LMC-CEP-1212  15.593 16.411   3.2508870 0.0000039  2167.00597  0.476  0.463 4.599  0.250 2.943
OGLE-LMC-CEP-1213  16.008 16.653   1.8294479 0.0000018  2167.48987  0.429  0.448 4.353  0.259 2.546
OGLE-LMC-CEP-1214  13.850 14.605   8.7717213 0.0000100   456.15547  0.469  0.219 5.114  0.180 4.049
OGLE-LMC-CEP-1218  15.153 15.879   3.6224578 0.0000051  2164.74885  0.522  0.459 4.636  0.243 3.042
OGLE-LMC-CEP-1219  15.208 15.877   2.9442107 0.0000239  2191.62617  0.269  0.206 4.525  0.084 1.757
OGLE-LMC-CEP-1222  16.172 16.900   1.9374447 0.0000054  2167.64214  0.468  0.494 4.291  0.308 2.504
OGLE-LMC-CEP-1223  15.295 15.969   2.9973375 0.0000013   456.74722  0.520  0.425 4.448  0.229 2.604
OGLE-LMC-CEP-1225  14.893 15.556   3.9657274 0.0000019   455.09346  0.581  0.449 4.516  0.247 2.826
OGLE-LMC-CEP-1226  14.493 15.359   6.5622284 0.0002063  2162.75233  0.080  0.121 5.575  0.039 5.475
OGLE-LMC-CEP-1227  16.095 16.724   1.7945787 0.0000003   456.75375  0.754  0.518 4.199  0.383 2.286
OGLE-LMC-CEP-1232  15.436 16.269   3.2570856 0.0000057   456.07278  0.164  0.221 4.500  0.044 2.857
OGLE-LMC-CEP-1233  13.921 14.646   8.2102325 0.0000074   451.91531  0.547  0.303 5.184  0.226 3.500
OGLE-LMC-CEP-1234  13.988 14.898   9.3035424 0.0000242   452.59669  0.273  0.247 5.758  0.067 4.449
OGLE-LMC-CEP-1237  13.809 14.615  10.3478813 0.0000193   447.47702  0.536  0.118 5.113  0.139 0.332
OGLE-LMC-CEP-1238  16.154 17.220   2.8470881 0.0000052  2166.42631  0.461  0.438 4.506  0.232 2.793
OGLE-LMC-CEP-1240  15.074 15.967   3.9958553 0.0000054   455.56999  0.443  0.439 4.701  0.214 3.131
OGLE-LMC-CEP-1243  15.081 15.829   4.1121299 0.0000076  2166.28162  0.552  0.470 4.742  0.248 3.195
OGLE-LMC-CEP-1244  15.506 16.174   2.6544594 0.0000044  2190.57862  0.607  0.487 4.393  0.269 2.501
OGLE-LMC-CEP-1245  14.707 15.452   5.1098532 0.0000183  2165.41373  0.549  0.454 4.879  0.198 3.441
OGLE-LMC-CEP-1246  15.549 16.378   3.0336769 0.0000024   456.56361  0.343  0.401 4.527  0.181 2.850
OGLE-LMC-CEP-1249  14.154 14.926   6.8783932 0.0000057   453.70969  0.488  0.381 4.889  0.141 3.216
OGLE-LMC-CEP-1250  15.396 16.154   3.2234021 0.0000046  2166.89706  0.453  0.438 4.587  0.238 2.886
