ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,2996.70445,15.846,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3028.6883,16.333,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3331.75574,16.302,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3341.76081,16.307,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3352.71741,15.958,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3357.65304,16.188,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3362.72723,15.939,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3365.6616,16.299,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3370.69358,16.117,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3375.71298,16.274,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3381.67331,16.299,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3389.63123,15.817,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3397.67845,16.195,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3719.69319,15.869,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3722.77758,15.803,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3727.71578,16.228,0.004
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3737.61001,16.217,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3746.62064,15.978,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3753.62206,16.083,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3760.64467,16.161,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,3771.62219,16.319,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4064.68928,16.306,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4073.66908,16.127,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4082.71085,15.836,0.004
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4093.70857,16.051,0.004
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4112.65707,15.826,0.004
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4120.67707,16.212,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4393.8218,16.206,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4403.77836,16.196,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4411.80132,16.251,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4417.79367,16.308,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4431.78825,16.252,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4441.75487,16.27,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4458.70974,16.004,0.006
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4466.68597,16.105,0.005
OGLE-LMC-CEP-0973,05:06:56.18,-69:03:15.5,OGLE3/OGLE4,V,75,4473.64776,16.181,0.005
