  2450799.81699   13.829    0.010
  2450822.68748   13.917    0.011
  2450825.83754   13.981    0.013
  2450875.67666   13.340    0.010
  2450900.66334   13.648    0.008
  2451087.85522   13.703    0.010
  2451090.82266   13.875    0.015
  2451130.82878   13.790    0.013
  2451152.81749   13.873    0.014
  2451154.85050   13.939    0.008
  2451156.81999   13.985    0.010
  2451159.82719   13.940    0.010
  2451160.77079   13.710    0.014
  2451169.80781   13.652    0.011
  2451212.67340   13.714    0.013
  2451222.67740   13.770    0.011
  2451233.69104   13.753    0.008
  2451241.58247   14.054    0.013
  2451259.57329   13.974    0.014
  2451472.78535   13.152    0.010
  2451495.80420   13.261    0.013
  2451499.71828   13.527    0.007
  2451499.84000   13.551    0.008
  2451521.73537   13.609    0.011
  2451524.77152   13.829    0.010
  2451550.67146   13.995    0.011
  2451562.65398   13.606    0.010
  2451576.67759   13.153    0.010
  2451583.66774   13.619    0.008
  2451590.63987   13.943    0.013
  2451593.61356   14.036    0.008
  2451596.58875   13.249    0.013
  2451612.66115   13.981    0.008
  2451618.55814   13.156    0.007
  2451621.57271   13.374    0.007
  2451623.59197   13.525    0.011
  2451629.59618   13.893    0.010
