epoch,mag,errmag
2450728.87972,13.545,0.013
2450739.8497,13.262,0.01
2450744.75802,13.452,0.013
2450745.84264,13.381,0.015
2450747.72395,13.042,0.01
2450748.67599,12.939,0.007
2450750.78892,13.1,0.008
2450751.7897,13.13,0.006
2450752.84752,13.184,0.015
2450755.77173,13.423,0.008
2450759.69761,13.401,0.01
2450761.7788,13.225,0.011
2450766.82849,13.159,0.011
2450773.78404,13.435,0.01
2450776.80923,13.004,0.011
2450780.76959,13.134,0.008
2450792.7357,13.014,0.015
2450795.82101,13.148,0.008
2450798.7453,13.365,0.014
2450817.74354,13.412,0.017
2450819.82019,13.195,0.017
2450824.69087,13.143,0.011
2450828.73995,13.46,0.01
2450829.68756,13.568,0.007
2450830.74568,13.536,0.01
2450832.56554,13.412,0.011
2450832.75254,13.385,0.015
2450833.57211,13.347,0.008
2450841.74318,13.324,0.007
2450842.73314,13.424,0.007
2450844.58803,13.548,0.004
2450846.75997,13.401,0.008
2450850.75079,13.022,0.014
2450854.76801,13.203,0.008
2450856.65968,13.355,0.007
2450857.71835,13.455,0.011
2450858.68152,13.544,0.013
2450859.74826,13.539,0.011
2450860.64121,13.429,0.007
2450874.67727,13.481,0.014
2450876.59333,13.369,0.011
2450876.69581,13.363,0.008
2450878.68336,12.92,0.004
2450880.61766,13.075,0.014
2450887.66189,13.537,0.008
2450892.53227,13.089,0.013
2450893.6985,12.922,0.004
2450896.50022,13.131,0.011
2450919.55559,13.409,0.007
2450931.56667,13.53,0.007
2450934.51547,13.379,0.007
2450950.50869,13.079,0.015
2450951.50219,12.924,0.014
2451072.89181,13.277,0.017
2451080.80379,13.122,0.013
2451083.81432,13.114,0.011
2451086.83779,13.222,0.011
2451090.76546,13.532,0.014
2451091.87326,13.51,0.017
2451092.81585,13.388,0.015
2451093.82791,13.357,0.011
2451108.77783,13.349,0.014
2451120.73504,13.511,0.013
2451126.75484,13.096,0.013
2451129.81914,13.194,0.014
2451131.82509,13.356,0.007
2451132.81469,13.447,0.006
2451137.79686,13.338,0.011
2451138.83816,13.081,0.014
2451142.76484,13.119,0.014
2451155.69419,13.088,0.011
2451157.74807,13.159,0.007
2451159.75376,13.263,0.01
2451163.81966,13.53,0.008
2451166.75205,13.36,0.008
2451168.76091,12.894,0.01
2451171.7298,13.122,0.015
2451179.77655,13.401,0.01
2451183.82495,13.013,0.014
2451185.82232,13.105,0.007
2451187.77763,13.184,0.013
2451192.81154,13.555,0.013
2451193.80345,13.449,0.01
2451194.6791,13.395,0.011
2451204.68331,13.402,0.008
2451206.78348,13.541,0.006
2451207.69371,13.519,0.011
2451211.67022,12.937,0.013
2451213.63366,13.09,0.015
2451215.53849,13.125,0.007
2451216.60657,13.183,0.013
2451217.67418,13.262,0.011
2451219.61141,13.436,0.01
2451223.67219,13.391,0.011
2451224.55187,13.351,0.004
2451226.56012,12.896,0.013
2451232.65678,13.3,0.011
2451235.55794,13.533,0.008
2451238.64388,13.368,0.01
2451241.54411,12.955,0.013
2451243.56122,13.097,0.01
2451245.52978,13.19,0.01
2451247.66415,13.35,0.01
2451248.63187,13.437,0.008
2451254.5403,13.188,0.014
2451257.60495,13.087,0.014
