epoch,mag,errmag
2450728.8592,13.663,0.013
2450729.84208,13.753,0.007
2450739.82675,13.607,0.008
2450742.83905,13.861,0.013
2450744.81192,13.989,0.01
2450745.82146,13.879,0.013
2450752.82843,13.669,0.01
2450759.73722,13.781,0.011
2450760.79168,13.46,0.007
2450762.81241,13.566,0.007
2450769.8248,13.872,0.014
2450773.81223,13.537,0.014
2450779.77915,13.975,0.006
2450781.79569,13.871,0.015
2450790.82136,13.914,0.013
2450795.77811,13.69,0.01
2450816.82901,13.935,0.011
2450817.77151,13.846,0.011
2450824.71888,13.718,0.007
2450826.69115,13.928,0.017
2450827.66162,13.993,0.013
2450830.60263,13.82,0.008
2450831.61066,13.643,0.007
2450832.7335,13.533,0.013
2450833.66627,13.555,0.014
2450833.758,13.559,0.013
2450834.71936,13.6,0.015
2450835.68648,13.633,0.013
2450836.65537,13.722,0.014
2450837.63686,13.817,0.011
2450839.63553,14.007,0.006
2450840.75593,13.932,0.007
2450842.66802,13.813,0.006
2450844.61576,13.529,0.004
2450845.64086,13.548,0.01
2450850.71187,13.954,0.008
2450854.74935,13.802,0.007
2450855.73395,13.515,0.006
2450856.64129,13.53,0.01
2450857.69957,13.559,0.011
2450859.72934,13.64,0.013
2450860.60787,13.747,0.017
2450860.67054,13.741,0.013
2450867.59363,13.544,0.004
2450874.70517,13.941,0.011
2450876.57436,13.921,0.011
2450876.6745,13.895,0.007
2450880.598,13.548,0.008
2450887.64301,13.986,0.006
2450892.56014,13.543,0.011
2450895.60348,13.66,0.011
2450898.58118,13.965,0.013
2450922.50072,13.959,0.008
2450933.52491,13.882,0.008
2450951.48283,13.5,0.015
2451041.89698,13.985,0.017
2451078.79744,13.916,0.013
2451080.83232,13.814,0.017
2451083.87727,13.556,0.014
2451086.81121,13.725,0.014
2451089.77426,13.995,0.017
2451093.87934,13.513,0.011
2451102.85822,13.891,0.013
2451113.85435,13.987,0.008
2451116.79858,13.792,0.014
2451126.70033,13.906,0.01
2451129.79909,13.488,0.014
2451131.80374,13.56,0.006
2451132.79561,13.6,0.006
2451134.80866,13.775,0.015
2451142.74596,13.545,0.015
2451151.84064,13.813,0.013
2451157.72853,13.684,0.007
2451161.79858,13.981,0.015
2451163.79524,13.817,0.007
2451165.79542,13.499,0.017
2451167.73012,13.581,0.014
2451168.7411,13.62,0.01
2451174.8368,13.856,0.01
2451178.75479,13.542,0.014
2451181.72036,13.713,0.015
2451183.75389,13.905,0.01
2451185.80281,13.938,0.008
2451187.75604,13.809,0.013
2451189.74445,13.504,0.013
2451191.80931,13.58,0.013
2451192.8401,13.639,0.01
2451194.65961,13.792,0.007
2451196.67645,13.99,0.004
2451202.68182,13.546,0.017
2451204.662,13.64,0.01
2451207.67476,13.914,0.007
2451211.70116,13.81,0.011
2451215.56586,13.578,0.007
2451216.63392,13.644,0.011
2451217.70156,13.731,0.008
2451219.63874,13.918,0.011
2451221.60947,13.926,0.013
2451223.69961,13.81,0.007
2451226.5875,13.551,0.01
2451227.59455,13.597,0.013
2451232.68412,14.003,0.008
2451235.58533,13.807,0.007
2451241.5715,13.735,0.011
2451242.64485,13.845,0.014
2451243.61245,13.931,0.015
2451245.55716,13.89,0.014
2451247.69153,13.801,0.01
2451248.65932,13.524,0.007
2451254.5677,13.831,0.008
2451255.60071,13.949,0.011
2451258.59802,13.85,0.014
2451260.62515,13.505,0.015
2451266.6106,13.863,0.008
2451268.5317,13.992,0.007
2451275.54912,13.591,0.015
2451278.53172,13.841,0.013
2451296.60039,13.473,0.01
2451300.54654,13.674,0.014
2451305.52491,13.862,0.007
2451308.55592,13.469,0.011
2451315.51507,13.973,0.006
2451318.49779,13.816,0.011
2451320.53996,13.488,0.011
2451331.5024,13.68,0.007
2451431.8457,13.727,0.014
2451433.84226,13.926,0.01
2451435.89014,13.943,0.006
2451437.88288,13.812,0.006
2451441.85899,13.586,0.015
2451448.87765,13.86,0.008
2451458.78178,13.995,0.006
2451461.74977,13.814,0.01
2451462.86895,13.538,0.004
2451471.7602,13.927,0.017
2451475.8546,13.539,0.01
2451478.77934,13.656,0.013
2451481.84157,13.959,0.006
2451484.84587,13.848,0.008
2451487.83868,13.549,0.013
2451491.77739,13.753,0.006
2451493.7193,13.959,0.014
2451495.76277,13.892,0.01
2451498.6839,13.506,0.011
2451500.82444,13.57,0.006
2451503.71472,13.75,0.01
2451507.71762,13.881,0.004
2451508.83423,13.836,0.013
2451509.69577,13.788,0.011
2451510.66126,13.491,0.015
2451511.74387,13.529,0.006
2451512.77791,13.554,0.011
2451514.7924,13.683,0.006
2451518.71005,13.978,0.008
2451520.73538,13.826,0.007
2451522.73606,13.468,0.006
2451523.73622,13.542,0.004
2451525.71214,13.601,0.01
2451527.77751,13.769,0.006
2451528.70345,13.876,0.011
2451531.72082,13.87,0.011
2451538.67795,13.691,0.011
2451541.6338,13.981,0.007
2451542.78811,13.973,0.011
2451544.69052,13.825,0.014
2451546.71515,13.473,0.011
2451548.69391,13.57,0.01
2451551.72331,13.803,0.017
2451552.65623,13.896,0.01
2451553.67992,13.987,0.014
2451555.683,13.866,0.011
2451556.65713,13.817,0.007
2451560.64886,13.588,0.004
2451564.56797,13.892,0.011
2451571.65437,13.551,0.013
2451575.66873,13.805,0.011
2451578.70906,13.943,0.014
2451582.65434,13.527,0.014
2451585.64512,13.649,0.013
2451588.64841,13.917,0.01
2451595.60549,13.547,0.007
2451599.67149,13.844,0.01
2451600.63835,13.945,0.007
2451601.6315,13.99,0.011
2451602.69796,13.93,0.007
2451604.62954,13.807,0.007
2451606.58655,13.538,0.006
