epoch,mag,errmag
2450455.78122,13.725,0.013
2450456.60131,13.834,0.013
2450456.65103,13.836,0.006
2450456.72177,13.84,0.013
2450456.76923,13.857,0.015
2450456.82067,13.846,0.011
2450457.56901,13.936,0.014
2450457.61295,13.909,0.013
2450457.67159,13.91,0.01
2450457.73017,13.891,0.014
2450457.78883,13.896,0.014
2450457.84754,13.923,0.01
2450458.6454,14.014,0.011
2450459.56261,14.151,0.018
2450459.60878,14.142,0.017
2450459.66735,14.154,0.011
2450459.7268,14.151,0.017
2450459.77063,14.148,0.01
2450459.81442,14.16,0.013
2450461.6173,13.985,0.011
2450461.67595,13.964,0.013
2450461.74209,13.935,0.014
2450461.80411,13.918,0.007
2450462.57403,13.699,0.017
2450462.63267,13.682,0.015
2450462.67865,13.696,0.017
2450465.67751,13.933,0.011
2450465.7252,13.936,0.01
2450465.80997,13.946,0.014
2450466.66123,14.081,0.013
2450466.72774,14.085,0.015
2450466.81275,14.1,0.011
2450467.66488,14.198,0.013
2450467.76949,14.236,0.018
2450468.67157,14.152,0.011
2450468.74175,14.121,0.013
2450468.80034,14.116,0.013
2450468.8515,14.129,0.018
2450469.67244,13.735,0.011
2450469.75056,13.707,0.017
2450469.80947,13.701,0.018
2450470.74721,13.724,0.01
2450471.65828,13.83,0.008
2450471.79506,13.856,0.015
2450472.63287,13.897,0.014
2450472.67673,13.896,0.017
2450472.72052,13.891,0.011
2450472.78647,13.906,0.014
2450474.71243,14.148,0.011
2450475.54682,14.225,0.008
2450475.60561,14.217,0.01
2450475.67175,14.231,0.007
2450475.72388,14.225,0.01
2450476.75788,13.943,0.008
2450477.54356,13.729,0.013
2450477.59488,13.685,0.013
2450477.74234,13.7,0.014
2450477.82321,13.731,0.018
2450478.54971,13.791,0.014
2450478.7701,13.782,0.015
2450478.82907,13.805,0.015
2450479.54854,13.906,0.014
2450479.59246,13.881,0.013
2450479.75536,13.888,0.014
2450479.83007,13.89,0.011
2450480.58461,13.945,0.011
2450480.66578,13.933,0.02
2450480.75933,13.935,0.013
2450480.80346,13.942,0.017
2450481.56979,14.06,0.013
2450481.71816,14.077,0.014
2450481.76214,14.106,0.006
2450481.8061,14.132,0.017
2450482.71903,14.194,0.015
2450482.79693,14.22,0.02
2450483.5853,14.174,0.006
2450483.62975,14.16,0.008
2450483.6736,14.156,0.01
2450483.71761,14.145,0.008
2450483.76149,14.133,0.007
2450483.80541,14.13,0.008
2450484.58397,13.764,0.01
2450484.69264,13.71,0.018
2450484.73702,13.712,0.011
2450484.78101,13.705,0.015
2450485.58761,13.722,0.014
2450485.73456,13.749,0.018
2450485.77864,13.752,0.013
2450486.58412,13.834,0.008
2450486.62963,13.841,0.013
2450486.72618,13.833,0.013
2450486.77138,13.85,0.017
2450487.61107,13.907,0.011
2450487.65936,13.901,0.011
2450487.70711,13.923,0.008
2450487.75128,13.908,0.013
2450487.79546,13.935,0.011
2450488.59658,14.011,0.013
2450488.64054,14.018,0.015
2450488.7094,14.031,0.014
2450488.75341,14.045,0.011
2450488.79746,14.06,0.013
2450489.57232,14.144,0.018
2450489.6613,14.131,0.018
2450489.70522,14.167,0.017
2450489.74913,14.137,0.015
2450490.56554,14.218,0.013
2450490.70276,14.218,0.013
2450490.74685,14.221,0.018
2450491.59007,13.995,0.008
2450491.64189,13.971,0.017
2450491.79942,13.948,0.015
2450492.57424,13.69,0.011
2450492.64857,13.695,0.011
2450493.57728,13.782,0.01
2450493.62177,13.782,0.014
2450494.572,13.872,0.007
2450494.61592,13.88,0.014
2450494.66014,13.87,0.011
2450494.70447,13.886,0.013
2450494.74945,13.897,0.015
2450495.5748,13.923,0.011
2450495.64846,13.936,0.01
2450496.57019,14.088,0.011
2450496.61496,14.09,0.01
2450497.74336,14.191,0.011
2450498.56925,14.182,0.013
2450498.6133,14.154,0.018
