epoch,mag,errmag
2450456.59378,14.262,0.011
2450456.64352,14.244,0.008
2450456.71425,14.197,0.011
2450456.81316,14.158,0.013
2450457.5615,13.909,0.013
2450457.60543,13.902,0.015
2450457.66411,13.884,0.01
2450457.78132,13.893,0.015
2450458.63783,13.959,0.01
2450458.69653,13.958,0.008
2450459.5551,14.035,0.011
2450459.60127,14.024,0.011
2450459.65983,14.015,0.01
2450459.71927,14.012,0.011
2450459.76311,14.014,0.008
2450459.80692,14.012,0.011
2450461.56599,14.223,0.015
2450461.6098,14.224,0.013
2450461.66841,14.218,0.01
2450461.73459,14.234,0.014
2450461.79658,14.241,0.01
2450462.5665,14.353,0.014
2450462.62514,14.361,0.015
2450462.67114,14.355,0.015
2450465.66996,13.915,0.01
2450465.71764,13.935,0.011
2450465.80249,13.929,0.015
2450466.65373,14.021,0.013
2450466.72025,14.028,0.014
2450466.80522,14.023,0.01
2450467.76198,14.039,0.014
2450468.66406,14.203,0.006
2450468.73425,14.212,0.015
2450468.79284,14.211,0.011
2450468.82941,14.227,0.013
2450469.66493,14.311,0.006
2450469.74305,14.325,0.017
2450469.80197,14.324,0.011
2450470.73972,14.385,0.01
2450471.65078,14.109,0.015
2450471.78754,14.049,0.013
2450472.62534,13.892,0.008
2450472.66922,13.894,0.014
2450472.71303,13.898,0.008
2450472.77894,13.914,0.011
2450473.69301,14.042,0.007
2450474.70491,14.009,0.013
2450475.53932,14.162,0.006
2450475.59811,14.157,0.004
2450475.66425,14.167,0.008
2450475.71637,14.171,0.01
2450476.74908,14.279,0.007
2450477.53607,14.389,0.008
2450477.58734,14.384,0.013
2450477.73481,14.399,0.013
2450477.81569,14.396,0.017
2450477.85991,14.397,0.014
2450478.54219,14.256,0.01
2450478.76261,14.177,0.014
2450478.82157,14.164,0.015
2450479.54104,13.904,0.008
2450479.58494,13.891,0.013
2450479.76241,13.883,0.013
2450479.82257,13.898,0.015
2450480.57709,13.951,0.008
2450480.65826,13.952,0.013
2450480.75181,13.962,0.013
2450480.79595,13.97,0.01
2450481.56229,14.027,0.011
2450481.71068,14.012,0.013
2450481.75464,14.02,0.011
2450481.7986,14.018,0.011
2450482.7115,14.103,0.017
2450482.78943,14.133,0.017
2450483.57779,14.232,0.007
2450483.62221,14.231,0.008
2450483.66611,14.233,0.008
2450483.71009,14.238,0.008
2450483.75399,14.229,0.014
2450483.79791,14.246,0.01
2450484.57645,14.347,0.008
2450484.68513,14.357,0.013
2450484.72951,14.361,0.01
2450484.77349,14.369,0.013
2450485.5801,14.34,0.01
2450485.72701,14.303,0.013
2450485.77116,14.326,0.011
2450486.5766,13.978,0.008
2450486.62214,13.965,0.01
2450486.71867,13.917,0.01
2450486.76387,13.926,0.011
2450487.60358,13.93,0.013
2450487.65178,13.929,0.015
2450487.69961,13.93,0.013
2450487.74375,13.926,0.014
2450487.78792,13.938,0.008
2450488.58905,14.012,0.014
2450488.63305,14.012,0.014
2450488.70189,14.016,0.007
2450488.7459,14.013,0.008
2450488.78997,14.018,0.008
2450489.69771,14.03,0.015
2450489.74163,14.035,0.014
2450489.78565,14.048,0.011
2450490.55804,14.194,0.01
2450490.69524,14.212,0.011
2450490.73935,14.213,0.015
2450490.78335,14.217,0.017
2450491.58256,14.309,0.006
2450491.63437,14.307,0.01
2450491.67849,14.324,0.014
2450491.79191,14.345,0.013
2450492.56675,14.384,0.007
2450492.64108,14.39,0.008
2450493.56977,14.117,0.011
2450493.61427,14.107,0.013
2450494.56449,13.884,0.006
2450494.6084,13.911,0.01
2450494.65267,13.894,0.013
2450494.69695,13.894,0.011
2450494.74196,13.904,0.013
2450495.56727,13.979,0.007
2450495.64093,13.999,0.011
2450495.69442,14.033,0.004
2450496.56268,14.009,0.007
2450496.60743,14.013,0.007
2450496.65151,14.017,0.01
2450497.73587,14.19,0.013
2450498.56176,14.257,0.011
2450498.60581,14.26,0.013
2450498.71955,14.277,0.013
2450498.76348,14.271,0.017
2450499.55672,14.381,0.008
2450499.6024,14.378,0.013
2450499.7427,14.393,0.011
2450500.56966,14.226,0.007
2450500.59943,14.214,0.006
2450500.6443,14.212,0.007
2450500.69547,14.186,0.011
2450500.7399,14.179,0.007
2450501.56361,13.888,0.01
2450501.68236,13.889,0.008
2450507.55201,14.347,0.011
2450507.59724,14.329,0.006
2450509.54791,13.909,0.011
2450509.59498,13.919,0.006
2450509.6473,13.934,0.008
