ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2193.87175,14.079,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2202.87182,14.417,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2206.7808,14.126,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2215.8247,14.458,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2222.82421,14.478,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2225.70708,14.123,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2227.78214,14.385,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2229.78798,14.119,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2231.75637,14.09,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2237.644,14.037,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2239.70496,14.284,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2241.79672,14.448,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2244.67634,14.134,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2249.78621,13.955,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2251.69449,14.217,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2252.85491,14.366,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2254.78121,14.26,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2257.80471,14.194,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2260.8121,14.429,0.006
OGLE-LMC-CEP-4221,05:38:01.50,-72:33:01.8,OGLE3/OGLE4,I,642,2262.82976,14.02,0.006
