ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5260.64296,14.329,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5261.64632,14.315,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5262.64009,14.319,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5264.6075,14.35,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5265.60876,14.369,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5266.60133,14.379,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5267.61457,14.359,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5268.59721,14.347,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5269.56649,14.329,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5270.55309,14.318,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5271.57589,14.321,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5273.56434,14.351,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5274.59547,14.368,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5275.57871,14.374,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5276.57476,14.364,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5279.56288,14.313,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5281.5383,14.331,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5282.55775,14.355,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5284.56137,14.377,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5286.54406,14.35,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5288.55772,14.32,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5291.55185,14.349,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5293.5432,14.374,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5295.49934,14.342,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5297.52506,14.311,0.005
OGLE-LMC-CEP-3151,05:46:28.12,-70:38:10.5,OGLE4,I,685,5298.5701,14.318,0.005
