  2450806.77585   16.576    0.011
  2450820.76851   17.024    0.017
  2450897.56332   17.086    0.015
  2451153.78064   16.687    0.015
  2451230.56517   17.099    0.014
  2451240.60159   17.121    0.020
  2451438.82244   17.179    0.025
  2451448.79297   16.878    0.015
  2451472.72462   17.094    0.018
  2451477.85156   16.564    0.021
  2451479.77076   17.142    0.022
  2451497.65574   17.002    0.013
  2451500.73892   17.050    0.018
  2451501.66849   17.162    0.022
  2451502.79100   16.500    0.015
  2451504.72020   17.173    0.025
  2451506.72788   16.865    0.022
  2451508.75147   16.714    0.018
  2451510.71873   17.107    0.022
  2451516.75576   17.055    0.018
  2451519.80352   17.054    0.017
  2451526.73155   17.162    0.011
  2451551.64042   17.130    0.018
  2451569.62256   16.809    0.021
  2451574.65710   16.955    0.020
  2451582.70936   17.025    0.021
  2451589.69266   17.157    0.020
  2451594.56841   16.700    0.021
  2451597.59053   16.637    0.013
  2451603.66165   16.517    0.013
  2451605.58509   17.154    0.017
  2451608.59213   17.114    0.020
  2451614.58498   17.107    0.014
  2451616.55932   16.684    0.015
  2451617.54395   17.074    0.014
  2451626.58936   16.948    0.014
  2451635.54996   16.724    0.013
