    11 5:20:23.09 -70:02:33.1  6.48173  448.73748  0.81169  14.406  15.151  15.783   0.634   0.743  13.254   0.138  14.136  14.704  15.187   0.496   0.566   0.394   5.231  FU
 27321 5:20:06.01 -69:51:02.6  0.51360  445.31697 -0.28937  17.295  17.993  18.399   0.408   0.697  16.215   0.125  17.050  17.588  17.859   0.283   0.537   0.098   2.872  FO
 40971 5:20:05.12 -69:42:39.6  1.90664  443.93641  0.28027  15.523  16.208  16.822   0.616   0.684  14.462   0.125  15.278  15.803  16.282   0.491   0.524   0.109   4.748  FO
 66530 5:20:37.50 -69:30:56.6  8.69311  442.92811  0.93918  13.984  14.713  15.406   0.694   0.730  12.853   0.107  13.774  14.366  14.943   0.587   0.593   0.185   5.453  FU
 66641 5:20:31.30 -69:32:14.0  2.71391  446.71727  0.43360  15.512  16.136  16.661   0.529   0.623  14.546   0.107  15.303  15.789  16.199   0.422   0.486   0.473   4.509  FU
 67038 5:20:17.35 -69:30:11.3  4.12283  444.30101  0.61520  15.171  15.711  16.484   0.775   0.541  14.333   0.107  14.961  15.365  16.022   0.668   0.404   0.477   4.518  FA
 75997 5:20:19.23 -69:26:45.8  2.95061  442.46579  0.46991  14.620  15.159  15.622   0.465   0.540  13.783   0.107  14.410  14.813  15.160   0.358   0.403   9.999   9.999  FO
 85035 5:20:03.62 -69:25:01.2  1.73677  443.76718  0.23974  15.511  16.120  16.672   0.556   0.607  14.570   0.107  15.302  15.773  16.210   0.449   0.470   0.145   4.498  FO
 85348 5:20:24.71 -69:24:26.0 20.07644  431.04725  1.30269  16.314  17.392  18.398   1.009   1.077  14.645   0.107  16.104  17.046  17.935   0.902   0.941   9.999   9.999  FA
 86027 5:20:02.64 -69:23:54.2  0.40355  445.27199 -0.39410  17.643  18.156  18.606   0.452   0.512  16.850   0.107  17.434  17.809  18.144   0.345   0.375   0.227   2.951  FO
102424 5:19:58.84 -69:19:15.4  4.79700  449.27934  0.68097  14.651   9.999   9.999   9.999   9.999  99.999   0.123  14.410   9.999   9.999   9.999   9.842   0.423   4.765  FU
102475 5:20:04.63 -69:16:50.9  3.35898  446.79430  0.52621  15.152  15.817  16.368   0.554   0.665  14.122   0.123  14.911  15.418  15.837   0.431   0.508   0.421   4.454  FU
110701 5:20:12.85 -69:13:07.3 18.31313  441.92264  1.26276  17.057  17.702  18.210   0.511   0.644  16.060   0.123  16.816  17.303  17.679   0.388   0.486   9.999   9.999  FA
118107 5:20:00.06 -69:10:25.4 15.54861  440.01377  1.19169  13.754  14.916   9.999   9.999   1.162  11.953   0.123  13.513  14.517   9.999   9.999   1.004   0.301   5.073  FU
118148 5:20:20.71 -69:12:21.0 10.51146  435.78784  1.02166  16.182  17.072  17.863   0.795   0.888  14.805   0.123  15.941  16.673  17.332   0.672   0.730   0.152   1.563  FA
130073 5:20:43.50 -69:58:23.2  1.99848  445.44208  0.30070  15.524  16.225  16.757   0.535   0.700  14.439   0.138  15.253  15.778  16.161   0.397   0.523   0.155   4.721  FO
130129 5:21:15.57 -70:00:26.7  1.74144  446.43033  0.24091  16.805  18.293  19.449   1.162   1.487  14.500   0.138  16.534  17.846  18.853   1.024   1.311   0.125   4.591  FO
135695 5:20:44.35 -69:57:15.7  1.86491  446.36869  0.27066  15.501  16.114  16.629   0.516   0.613  14.551   0.138  15.230  15.667  16.033   0.378   0.437   0.148   4.719  FO
135716 5:20:46.60 -69:55:25.4  2.83869  447.69960  0.45312  14.830  15.508  16.090   0.585   0.677  13.781   0.138  14.559  15.061  15.494   0.447   0.501   0.058   5.237  FO
135720 5:21:17.49 -69:55:04.2  5.48048  440.38823  0.73882  15.050  16.054  16.962   0.911   1.003  13.495   0.138  14.780  15.607  16.365   0.773   0.826   0.372   4.935  FU
135722 5:20:55.05 -69:54:59.4  1.88894  443.46621  0.27622  15.593  16.295  16.870   0.578   0.701  14.506   0.138  15.323  15.848  16.274   0.440   0.524   0.124   5.063  FO
149017 5:21:15.12 -69:49:33.9  6.41560  440.70604  0.80724  14.290  14.992  15.600   0.611   0.701  13.203   0.126  14.045  14.587  15.060   0.486   0.541   0.403   5.025  FU
149023 5:20:56.08 -69:48:20.5  6.39023  444.26094  0.80552  14.277  14.988  15.601   0.615   0.711  13.175   0.126  14.032  14.583  15.061   0.490   0.551   0.404   4.966  FU
149048 5:20:38.86 -69:49:00.6  2.26100  444.02504  0.35430  15.263  15.957  16.518   0.564   0.692  14.190   0.125  15.018  15.552  15.978   0.439   0.532   0.096   4.948  FO
149085 5:20:45.84 -69:50:15.8  3.19340  447.07194  0.50425  15.463  16.250  16.912   0.664   0.786  14.244   0.125  15.218  15.845  16.372   0.539   0.626   0.396   4.539  FU
156009 5:20:59.14 -69:46:32.0  3.88560  448.32781  0.58946  15.127  15.816  16.376   0.563   0.688  14.061   0.125  14.882  15.411  15.836   0.438   0.528   0.470   4.652  FU
156035 5:20:59.75 -69:45:28.7  1.67059  445.51935  0.22287  15.620  16.188  16.610   0.423   0.568  14.740   0.125  15.375  15.783  16.070   0.298   0.408   0.164   4.334  FO
170439 5:21:05.21 -69:40:36.1  4.26407  443.76754  0.62982  15.210  16.009  16.691   0.684   0.799  13.972   0.126  14.965  15.604  16.151   0.559   0.639   0.387   4.800  FU
179065 5:20:42.44 -69:35:10.8  1.28087  444.20169  0.10751  16.012  16.611  17.050   0.441   0.600  15.082   0.107  15.803  16.265  16.588   0.334   0.463   0.156   4.187  FO
179066 5:21:04.68 -69:35:05.6  1.36428  444.56947  0.13490  15.849  16.498  17.062   0.566   0.648  14.845   0.107  15.639  16.151  16.600   0.459   0.511   0.140   4.343  FO
214270 5:20:52.47 -69:21:13.9  2.37287  446.83974  0.37527  14.960  15.506  15.907   0.402   0.545  14.115   0.123  14.719  15.108  15.375   0.279   0.388   0.107   4.826  FO
215189 5:20:41.11 -69:20:39.1 10.14874  436.44153  1.00641  17.395  18.502  19.276   0.778   1.107  15.679   0.123  17.154  18.104  18.745   0.655   0.949   0.098   3.970  FA
236501 5:20:55.15 -69:09:55.8  0.62865  445.03249 -0.20159  16.838  17.412  17.860   0.449   0.573  15.950   0.123  16.597  17.014  17.328   0.326   0.416   0.172   2.804  FO
242669 5:21:49.23 -70:04:34.5 24.87596  447.96616  1.39578  15.211  15.910  16.534   0.627   0.698  14.129   0.138  14.941  15.463  15.938   0.489   0.521   0.359   5.583  FA
242748 5:21:21.93 -70:02:48.9  2.85190  444.41146  0.45513  15.704  16.534  17.176   0.644   0.830  14.418   0.138  15.433  16.087  16.579   0.506   0.653   0.454   4.481  FU
242764 5:21:40.54 -70:02:01.4  2.60603  444.49855  0.41598  15.917  16.791  17.487   0.699   0.874  14.562   0.138  15.646  16.344  16.891   0.561   0.697   0.485   4.466  FU
248240 5:21:47.04 -69:59:49.0  1.69517  444.54146  0.22921  15.770  16.503  17.025   0.524   0.732  14.635   0.138  15.500  16.056  16.428   0.386   0.555   0.203   4.366  FO
248263 5:21:32.05 -69:58:49.4  1.66398  444.30631  0.22115  16.136  17.063  17.799   0.739   0.926  14.701   0.138  15.865  16.616  17.203   0.601   0.750   0.144   4.589  FO
253982 5:21:42.26 -69:56:21.2  2.88340  446.60028  0.45990  15.068  15.480  15.650   0.172   0.411  14.431   0.138  14.798  15.033  15.054   0.034   0.235   0.437   4.486  FU
254054 5:21:24.54 -69:56:34.2  3.09209  442.58068  0.49025  15.578  16.392  17.019   0.630   0.814  14.316   0.138  15.308  15.945  16.423   0.492   0.637   0.453   4.539  FU
254057 5:21:22.65 -69:56:28.2  3.38320  443.43813  0.52933  15.612  16.514  17.231   0.721   0.901  14.215   0.138  15.341  16.066  16.635   0.583   0.724   0.447   4.581  FU
254091 5:21:30.10 -69:55:12.0  2.93402  449.98144  0.46746  15.827  16.725  17.433   0.711   0.897  14.437   0.138  15.556  16.277  16.837   0.573   0.721   0.453   4.553  FU
254530 5:21:19.79 -69:56:56.3  1.26601  444.94126  0.10244  17.751  18.253  18.478   0.227   0.502  16.973   0.138  17.481  17.806  17.882   0.089   0.325   0.289   4.491  FA
260688 5:21:37.31 -69:52:51.2  3.01603  444.12734  0.47944  15.513  16.254  16.746   0.494   0.741  14.364   0.138  15.242  15.807  16.150   0.356   0.564   0.510   4.454  FU
262021 5:21:48.27 -69:53:06.1 18.53205  457.97250  1.26792  18.268  19.284  20.199   0.919   1.016  16.693   0.138  17.997  18.837  19.603   0.781   0.839   0.208   5.775  FA
267289 5:21:32.19 -69:50:31.4  1.84577  445.02422  0.26618  15.554  16.236  16.745   0.512   0.681  14.498   0.126  15.309  15.831  16.205   0.387   0.521   0.169   4.419  FO
267410 5:21:50.43 -69:49:59.4  0.88854  444.51709 -0.05132  16.585  17.239  17.823   0.587   0.653  15.573   0.126  16.340  16.834  17.283   0.462   0.493   0.177   3.646  FO
273862 5:21:50.44 -69:45:58.0  2.91887  447.73251  0.46521  14.699  15.554  16.278   0.727   0.854  13.375   0.125  14.454  15.149  15.738   0.602   0.694   0.347   4.521  BR
280559 5:21:20.19 -69:40:54.9  1.62106  444.39358  0.20980  15.485  16.036  16.435   0.400   0.551  14.631   0.126  15.240  15.631  15.895   0.275   0.391   0.214   4.173  FO
287443 5:21:52.68 -69:39:59.6  3.40050  441.72760  0.53154  14.487  15.079  15.543   0.466   0.592  13.569   0.125  14.242  14.674  15.003   0.341   0.432   0.071   3.860  FO
296003 5:21:52.81 -69:36:22.4  3.86933  442.01981  0.58764  15.164  15.905  16.658   0.756   0.741  14.015   0.107  14.954  15.558  16.196   0.649   0.604   0.352   4.635  FU
296014 5:21:40.67 -69:35:52.9  2.62998  443.64068  0.41995  14.797  15.325  15.766   0.443   0.528  13.979   0.107  14.587  14.978  15.304   0.336   0.391   9.999   9.999  FO
313781 5:21:45.98 -69:27:26.4  1.88176  446.13621  0.27456  15.404  16.066  16.642   0.579   0.661  14.379   0.107  15.194  15.719  16.180   0.472   0.524   0.161   4.445  FO
330185 5:21:55.04 -69:21:50.5  2.48103  445.20169  0.39463  14.532  15.221  15.707   0.489   0.688  13.466   0.123  14.291  14.822  15.176   0.366   0.531   0.095   4.598  BR
330218 5:21:47.38 -69:20:41.1  4.19134  447.98822  0.62235  14.690  15.550  16.233   0.685   0.860  13.357   0.123  14.448  15.152  15.702   0.562   0.703   0.235   4.109  FO
330443 5:21:56.19 -69:20:56.2  0.72166  445.40871 -0.14167  16.558  17.257  17.825   0.570   0.698  15.476   0.123  16.317  16.858  17.293   0.447   0.540   0.158   3.346  BR
337291 5:21:56.15 -69:19:06.8  3.11754  447.95120  0.49381  15.367  16.098  16.672   0.577   0.730  14.236   0.123  15.126  15.699  16.141   0.454   0.573   0.380   4.503  FU
337379 5:21:37.37 -69:16:46.7  1.59557  444.73758  0.20292  15.834  16.521  17.081   0.563   0.686  14.771   0.123  15.593  16.122  16.550   0.440   0.529   0.173   4.572  FO
350603 5:21:18.99 -69:11:47.5 11.40997  444.97401  1.05728  16.042  16.812  17.319   0.510   0.770  14.849   0.123  15.801  16.414  16.788   0.387   0.612   0.463   4.663  FA
356421 5:22:27.02 -70:05:14.3  2.71909  446.37893  0.43442  15.633  16.398  16.986   0.590   0.763  14.450   0.138  15.363  15.951  16.389   0.452   0.587   0.431   4.482  FU
356428 5:22:12.38 -70:04:31.4  3.90235  448.00335  0.59133  15.077  15.865  16.481   0.619   0.788  13.855   0.138  14.806  15.418  15.885   0.481   0.611   0.447   4.645  FU
363181 5:22:15.65 -70:01:15.6  1.91678  446.61538  0.28257  15.563  16.288  16.809   0.524   0.725  14.440   0.138  15.292  15.841  16.213   0.386   0.548   0.124   4.676  FO
363194 5:22:14.38 -70:00:29.7  2.79699  442.88695  0.44669  14.839  15.549  16.104   0.558   0.709  13.740   0.138  14.569  15.102  15.508   0.420   0.533   9.999   9.999  FO
363198 5:22:16.92 -70:00:18.2  3.24923  442.69302  0.51178  15.416  16.200  16.761   0.563   0.784  14.201   0.138  15.145  15.753  16.165   0.425   0.607   0.459   4.553  FU
363832 5:22:08.65 -70:00:11.0  0.38961  445.13903 -0.40937  17.642  18.243  18.642   0.400   0.601  16.711   0.138  17.371  17.796  18.045   0.262   0.425   0.230   2.824  FO
369970 5:22:34.95 -69:55:43.5  3.56710  443.70528  0.55232  15.117  15.833  16.402   0.572   0.716  14.007   0.138  14.846  15.386  15.806   0.434   0.539   0.437   4.505  FU
369993 5:22:39.31 -69:58:09.5  2.58067  446.27011  0.41173  15.616  16.350  16.902   0.555   0.732  14.481   0.138  15.346  15.903  16.306   0.417   0.556   0.450   4.447  FU
370053 5:22:08.31 -69:55:36.6  3.09203  442.37348  0.49024  15.488  16.288  16.959   0.674   0.801  14.246   0.138  15.217  15.841  16.363   0.536   0.624   0.375   4.509  FU
377026 5:22:27.43 -69:53:24.4  5.73873  444.38699  0.75882  14.683  15.554  16.264   0.714   0.869  13.337   0.138  14.413  15.106  15.668   0.576   0.693   0.313   4.944  FU
377097 5:22:02.28 -69:53:41.0  3.01099  444.66304  0.47871  15.678  16.562  17.212   0.654   0.882  14.312   0.138  15.408  16.114  16.616   0.516   0.706   0.452   4.559  FU
377104 5:22:12.28 -69:53:35.3  2.85850  443.25069  0.45614  16.218  17.465  18.413   0.952   1.246  14.287   0.138  15.948  17.018  17.817   0.814   1.069   0.409   4.476  FU
384159 5:22:25.71 -69:49:29.4  2.57459  445.18890  0.41071  15.566  16.280  16.863   0.585   0.713  14.461   0.125  15.321  15.875  16.323   0.460   0.553   0.418   4.447  FU
397681 5:21:59.82 -69:43:08.3  2.98868  445.54369  0.47548  15.353  16.069  16.604   0.538   0.715  14.245   0.125  15.108  15.664  16.064   0.413   0.555   0.413   4.528  FU
404591 5:22:19.50 -69:37:54.9  6.63215  438.44876  0.82165  14.244  15.003  15.639   0.638   0.758  13.069   0.126  13.999  14.598  15.099   0.513   0.598   0.415   4.929  FU
404601 5:22:31.89 -69:39:56.0  2.08026  443.96350  0.31812  15.432  16.113  16.691   0.581   0.680  14.378   0.125  15.187  15.708  16.151   0.456   0.520   0.116   4.976  FO
405017 5:22:34.06 -69:37:14.0  0.94713  444.30580 -0.02359  16.453  17.049  17.626   0.579   0.596  15.528   0.125  16.208  16.644  17.086   0.454   0.436   0.212   3.780  FO
405078 5:22:05.92 -69:40:24.8  1.20913  444.65190  0.08247  17.677  18.579  19.074   0.499   0.901  16.280   0.125  17.432  18.174  18.534   0.374   0.741   0.285   4.379  FA
422324 5:22:29.62 -69:32:59.6  2.23832  443.76676  0.34992  15.198  15.829  16.351   0.525   0.630  14.221   0.107  14.988  15.482  15.889   0.418   0.493   0.098   5.060  FO
422348 5:22:12.63 -69:31:06.4  5.63914  443.97721  0.75121  14.608  15.320  15.908   0.590   0.710  13.507   0.107  14.398  14.973  15.445   0.483   0.573   0.359   5.084  FU
431558 5:22:23.42 -69:29:50.0  2.24774  444.33340  0.35175  15.058  15.610  16.003   0.393   0.552  14.202   0.107  14.849  15.264  15.540   0.286   0.415   0.122   4.575  FO
440314 5:22:21.03 -69:23:36.4  3.71207  443.95087  0.56962  15.187  15.973  16.604   0.633   0.786  13.968   0.107  14.977  15.627  16.142   0.526   0.649   0.342   4.647  FU
440325 5:22:13.12 -69:26:25.4  1.15103  445.91185  0.06109  16.266  16.965  17.483   0.520   0.699  15.182   0.107  16.056  16.618  17.020   0.413   0.562   0.164   3.888  FO
447868 5:22:02.07 -69:22:46.6  3.26781  448.23374  0.51426  15.337  16.113  16.724   0.613   0.775  14.135   0.123  15.096  15.715  16.192   0.490   0.618   0.416   4.584  FU
455072 5:22:00.52 -69:17:33.1  1.80730  444.61516  0.25703  15.211  15.761  16.132   0.372   0.550  14.358   0.123  14.970  15.363  15.600   0.249   0.393   0.075   4.581  FO
