ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5267.568,14.363,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5446.90323,14.689,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5458.85322,15.226,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5476.82262,14.527,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5486.76581,14.848,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5492.80165,14.643,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5493.82413,14.701,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5494.8007,14.981,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5495.75784,15.124,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5497.85387,15.004,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5499.76111,14.461,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5502.85225,15.043,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5503.78955,15.169,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5505.75623,14.894,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5507.79171,14.554,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5509.75791,14.805,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5510.79189,15.067,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5511.802,15.232,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5512.81086,15.217,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5514.81312,14.385,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5515.79027,14.614,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5516.81566,14.706,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5517.77669,14.932,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5521.76454,14.426,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5522.76299,14.427,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5523.72329,14.653,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5524.73267,14.724,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5525.69864,14.995,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5526.73546,15.137,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5527.79648,15.27,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5528.67088,15.033,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5529.65131,14.346,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5530.72942,14.496,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5531.81248,14.702,0.004
OGLE-LMC-CEP-1186,05:11:10.06,-66:35:58.9,OGLE4,V,202,5532.72148,14.764,0.004
