ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,739.86041,15.207,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,744.76875,14.901,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,745.85336,14.933,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,746.83924,15.079,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,747.73469,15.188,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,750.79962,15.061,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,751.80043,15.229,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,752.85826,14.801,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,755.78248,15.236,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,759.70835,15.234,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,761.78956,14.966,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,766.83928,15.12,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,773.79487,14.988,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,776.82007,14.857,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,778.85316,15.17,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,780.78044,14.862,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,782.80907,15.165,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,788.83655,14.894,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,792.7466,14.883,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,795.83195,14.917,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,798.75625,15.182,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,817.75458,15.112,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,819.83126,14.83,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,824.70196,14.963,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,827.69142,14.818,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,828.75106,14.994,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,829.69866,15.131,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,830.75679,15.234,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,832.76366,14.993,0.02
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,833.58325,15.104,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,835.805,14.874,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,837.66689,15.148,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,841.75437,15.157,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,842.74428,15.134,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,846.77116,15.052,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,850.76202,14.987,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,854.78689,14.908,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,855.70893,14.926,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,857.72962,15.192,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,859.75951,14.918,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,860.65247,15.059,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,867.62488,14.917,0.007
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,874.68858,14.812,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,876.60464,15.086,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,876.70712,15.099,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,878.69466,14.825,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,887.67323,14.992,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,892.54361,15.138,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,893.70986,15.204,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,896.51158,15.128,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,900.56506,15.157,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,919.56695,15.062,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,925.52,14.922,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,931.57798,15.099,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,947.54156,15.132,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,950.51993,14.976,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1072.90252,15.08,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1079.81088,14.931,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1080.81451,15.066,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1083.82504,14.942,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1084.82047,15.091,0.02
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1086.8485,14.799,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1090.77615,14.801,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1093.83862,15.238,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1108.78854,15.14,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1120.7458,15.159,0.02
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1126.76562,14.915,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1129.82992,14.914,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1131.83584,15.089,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1132.82545,15.194,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1137.80765,14.829,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1138.84895,14.948,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1142.77563,14.942,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1154.74883,14.969,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1155.70508,15.109,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1157.75896,14.845,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1159.76468,15.134,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1161.82871,14.85,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1163.83061,15.148,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1164.84552,15.2,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1166.76299,15.017,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1168.77187,15.193,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1171.74075,15.159,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1175.73817,15.177,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1179.78756,15.17,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1181.75108,14.884,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1183.83601,15.198,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1185.83336,14.91,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1187.78868,15.199,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1189.72514,14.907,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1192.82264,14.818,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1193.81458,14.933,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1201.77873,14.96,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1202.78794,15.101,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1204.6945,14.821,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1206.79466,15.123,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1207.7049,15.239,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1211.76282,15.249,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1214.67695,15.121,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1215.58175,15.236,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1216.65816,14.829,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1217.73987,14.988,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1219.65357,15.248,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1220.76156,14.86,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1221.62741,14.985,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1223.71602,15.231,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1226.60563,15.149,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1227.61044,15.244,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1233.57129,15.012,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1235.70908,15.095,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1238.63159,15.169,0.01
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1240.70733,14.912,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1242.52527,15.155,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1244.66179,14.901,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1247.51958,15.079,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1248.61981,14.908,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1251.5743,14.993,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1254.58882,15.213,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1255.62205,14.899,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1256.62608,14.932,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1258.61326,15.212,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1261.51906,15.076,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1264.53007,14.94,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1267.55164,14.814,0.007
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1272.53192,14.96,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1274.54972,15.25,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1276.56222,14.969,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1278.56578,15.256,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1279.54855,14.815,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1290.52988,15.231,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1301.58081,15.176,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1315.53014,14.914,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1318.51269,14.854,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1320.50541,15.082,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1330.5156,14.811,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1335.50874,14.973,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1431.86806,15.235,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1433.86299,14.993,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1436.77379,14.841,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1439.85475,15.22,0.018
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1441.87344,15.021,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1443.89512,15.155,0.007
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1447.82613,15.156,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1471.82395,14.835,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1476.7156,14.936,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1478.79396,15.246,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1484.78213,14.963,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1487.85301,14.835,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1489.76408,15.128,0.02
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1491.79277,14.842,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1493.7348,15.123,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1496.63169,14.973,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1498.69875,15.237,0.014
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1500.83899,15.023,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1503.6743,14.841,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1507.73257,14.873,0.008
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1508.68528,15.014,0.015
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1509.71056,15.155,0.013
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1511.70381,14.867,0.011
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1512.80854,15.047,0.017
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,OGLE2,I,262,1517.71731,15.172,0.014
