ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,739.86684,13.961,0.006
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,744.77514,14.238,0.013
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,745.85979,14.322,0.014
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,750.80602,14.026,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,751.80686,14.114,0.014
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,752.86467,14.221,0.013
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,755.78889,14.083,0.007
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,766.84568,14.025,0.011
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,773.80127,13.97,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,776.82648,14.141,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,780.78686,14.033,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,782.81548,14.029,0.014
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,788.84299,14.113,0.015
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,792.75304,14.076,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,795.83836,14.322,0.013
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,798.76267,14.009,0.015
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,817.76101,14.108,0.017
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,819.83772,14.316,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,824.70838,14.022,0.011
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,827.69787,14.258,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,828.75749,14.329,0.014
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,829.70511,14.202,0.015
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,830.76321,13.998,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,831.60048,13.985,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,832.77008,14.035,0.015
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,833.58966,14.023,0.013
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,835.81144,14.237,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,841.76079,14.028,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,842.75071,14.14,0.007
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,846.77759,14.095,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,850.76845,14.102,0.01
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,855.71538,13.964,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,856.67739,13.977,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,857.73606,14.029,0.008
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,859.76595,14.143,0.014
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,860.65893,14.245,0.013
OGLE-LMC-CEP-2812,05:39:38.36,-70:23:19.3,OGLE2,I,215,874.69504,14.026,0.008
