ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,739.85859,15.443,0.008
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,744.76693,15.337,0.011
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,745.85154,15.652,0.013
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,747.73287,15.468,0.014
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,750.7978,15.591,0.011
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,751.79861,15.809,0.01
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,752.85644,15.441,0.008
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,755.78066,15.537,0.011
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,759.70653,15.831,0.015
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,761.78774,15.745,0.017
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,766.83746,15.711,0.017
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,773.79305,15.521,0.017
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,776.81825,15.62,0.015
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,778.85134,15.487,0.01
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,780.77862,15.53,0.011
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,782.80725,15.788,0.013
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,788.83473,15.344,0.013
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,792.74478,15.715,0.014
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,795.83013,15.8,0.013
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,798.75443,15.74,0.017
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,817.75276,15.508,0.018
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,819.82944,15.322,0.013
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,824.70014,15.708,0.01
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,826.79279,15.805,0.02
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,827.6896,15.356,0.017
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,829.69684,15.84,0.011
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,830.75497,15.515,0.01
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,832.76184,15.326,0.014
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,833.58143,15.57,0.013
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,835.80318,15.468,0.014
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,837.66507,15.664,0.018
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,OGLE2,I,265,841.75255,15.668,0.011
