ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,456.60632,15.623,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,456.65606,15.621,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,456.72682,15.617,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,456.77425,15.624,0.017
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,456.82567,15.575,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,457.574,15.386,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,457.61796,15.392,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,457.67659,15.408,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,457.73518,15.407,0.02
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,457.79382,15.422,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,458.6504,15.553,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,458.71947,15.563,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,459.56761,15.616,0.011
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,459.61378,15.578,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,459.67235,15.537,0.017
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,459.73177,15.497,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,459.77564,15.476,0.008
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,459.81945,15.437,0.011
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,461.5785,15.584,0.011
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,461.62229,15.582,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,461.68096,15.595,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,461.74709,15.598,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,461.8091,15.609,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,462.57904,15.466,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,462.63768,15.408,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,462.68365,15.386,0.018
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,465.73019,15.338,0.008
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,465.81497,15.345,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,466.66621,15.532,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,466.73274,15.516,0.02
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,466.81774,15.535,0.008
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,467.66989,15.64,0.011
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,467.77447,15.649,0.017
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,467.84044,15.626,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,468.6808,15.401,0.007
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,468.74674,15.392,0.011
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,468.80535,15.395,0.011
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,468.84192,15.406,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,469.67748,15.514,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,469.75557,15.556,0.018
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,469.81448,15.563,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,470.7522,15.555,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,471.66327,15.41,0.008
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,471.80006,15.435,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,472.63794,15.56,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,472.68173,15.566,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,472.72553,15.573,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,472.79147,15.601,0.015
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,474.71745,15.465,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,475.55181,15.612,0.008
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,475.61061,15.592,0.014
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,475.67673,15.615,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,475.72886,15.594,0.013
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,476.76287,15.349,0.01
OGLE-LMC-CEP-1813,05:23:09.02,-70:06:37.5,OGLE2,I,440,477.54857,15.454,0.011
