ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,729.74502,15.452,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,741.79765,15.262,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,744.79239,15.181,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,748.71487,15.265,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,749.84895,15.44,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,750.82562,15.318,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,751.82335,15.172,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,759.68306,15.349,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,769.80637,15.287,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,776.79444,15.294,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,778.82357,15.233,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,780.80328,15.384,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,782.78281,15.102,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,789.8152,15.105,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,792.7217,15.291,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,795.80711,15.505,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,796.76124,15.097,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,798.82594,15.47,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,817.73005,15.101,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,824.74837,15.105,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,826.71306,15.468,0.017
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,827.71344,15.177,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,828.70338,15.205,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,830.77884,15.51,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,832.55236,15.271,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,833.55644,15.442,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,834.67778,15.207,0.017
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,834.80995,15.096,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,835.66877,15.193,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,838.73702,15.118,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,841.73018,15.13,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,842.76632,15.237,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,843.8035,15.403,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,846.79351,15.313,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,850.78407,15.417,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,856.7544,15.239,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,857.75215,15.399,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,859.78193,15.153,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,860.62801,15.325,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,866.6093,15.12,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,876.62748,15.131,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,876.72965,15.073,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,878.63476,15.39,0.017
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,880.65125,15.126,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,885.56292,15.385,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,887.69574,15.15,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,891.55456,15.222,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,893.68507,15.469,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,896.53479,15.472,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,900.58843,15.504,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,919.58952,15.247,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,925.59742,15.087,0.007
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,934.54898,15.409,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,937.56592,15.334,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,950.54269,15.161,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,952.53344,15.493,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,953.5141,15.082,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1080.78668,15.366,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1083.84988,15.303,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1084.84592,15.454,0.017
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1086.87075,15.213,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1090.75122,15.275,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1092.76817,15.296,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1108.81284,15.378,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1126.78992,15.455,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1129.85213,15.4,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1132.84776,15.315,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1135.79716,15.213,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1140.84628,15.477,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1142.79783,15.214,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1152.75559,15.112,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1154.78074,15.476,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1156.74569,15.212,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1158.81429,15.471,0.017
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1160.81166,15.321,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1165.83936,15.452,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1167.76258,15.318,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1168.72196,15.466,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1171.7637,15.406,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1175.76288,15.496,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1179.81318,15.445,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1181.77412,15.322,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1184.72056,15.227,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1187.71204,15.155,0.014
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1188.72587,15.333,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1189.77492,15.488,0.017
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1191.78913,15.244,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1192.79754,15.429,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1193.83701,15.417,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1201.801,15.152,0.007
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1202.81013,15.356,0.013
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1204.71656,15.079,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1206.81664,15.436,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1207.72739,15.459,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1208.79047,15.159,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1214.69912,15.448,0.015
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1215.60386,15.143,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1216.71277,15.335,0.008
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1217.7621,15.504,0.011
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1218.73712,15.063,0.01
OGLE-LMC-CEP-3014,05:42:52.85,-70:40:11.6,OGLE2,I,234,1219.67644,15.256,0.011
