ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,739.86617,15.25,0.008
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,744.77447,15.279,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,745.85912,14.845,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,747.74042,15.143,0.015
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,750.80535,14.961,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,751.80619,15.126,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,752.864,15.273,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,755.78822,15.084,0.007
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,759.71406,15.028,0.014
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,766.84501,14.824,0.008
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,773.8006,15.234,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,776.82581,15.058,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,782.81481,15.292,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,788.84232,14.967,0.015
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,792.75237,14.909,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,795.83769,15.086,0.017
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,798.762,15.177,0.017
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,819.83705,15.157,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,824.70771,15.254,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,827.6972,15.069,0.014
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,828.75682,15.212,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,829.70444,15.082,0.015
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,830.76254,14.888,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,831.59981,15.027,0.008
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,833.58899,15.294,0.015
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,835.81077,15.017,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,841.76012,15.281,0.007
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,842.75004,14.827,0.008
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,846.77692,14.971,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,850.76778,15.186,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,855.71471,14.822,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,856.67672,14.955,0.008
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,857.73539,15.153,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,858.69853,15.279,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,859.76528,14.803,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,860.65826,14.939,0.014
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,874.69437,15.126,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,876.61042,14.818,0.008
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,876.71292,14.813,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,880.63477,14.962,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,887.67901,15.183,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,892.54939,15.271,0.014
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,893.71564,14.813,0.01
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,896.51738,15.226,0.013
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,900.57086,15.188,0.011
OGLE-LMC-CEP-2663,05:37:38.35,-70:29:52.0,OGLE2,I,227,919.57273,14.88,0.007
