ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,456.79108,15.399,0.017
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,457.64202,15.573,0.014
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,457.70064,15.591,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,457.81792,15.602,0.014
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,458.67444,15.74,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,459.63779,15.38,0.014
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,459.84344,15.427,0.008
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,461.64636,15.752,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,462.60313,15.408,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,465.7543,15.453,0.015
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,466.84188,15.655,0.01
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,468.77082,15.481,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,469.77974,15.669,0.01
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,470.79762,15.635,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,472.81555,15.7,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,473.73124,15.59,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,475.57608,15.675,0.01
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,477.79365,15.559,0.017
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,478.79936,15.707,0.01
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,479.79962,15.378,0.01
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,480.63609,15.533,0.014
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,481.53392,15.693,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,482.8266,15.402,0.017
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,483.53205,15.544,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,484.53024,15.705,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,485.53481,15.428,0.011
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,486.52698,15.554,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,487.55437,15.737,0.013
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,488.56675,15.377,0.01
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,489.52682,15.564,0.014
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,OGLE2,I,295,490.53549,15.74,0.01
