ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,739.86121,15.234,0.007
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,744.76955,15.425,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,745.85416,14.937,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,746.84004,15.15,0.018
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,747.73549,15.317,0.017
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,750.80042,15.194,0.01
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,751.80123,15.362,0.008
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,752.85906,14.946,0.008
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,755.78328,15.423,0.01
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,759.70915,15.373,0.015
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,761.79036,15.218,0.013
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,766.84008,15.434,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,773.79567,15.38,0.011
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,776.82087,15.281,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,778.85396,14.95,0.007
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,780.78124,15.331,0.011
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,782.80987,15.007,0.011
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,788.83735,15.42,0.013
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,792.7474,15.355,0.011
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,795.83275,15.387,0.013
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,798.75705,15.277,0.013
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,817.75538,15.374,0.018
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,819.83206,15.11,0.01
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,824.70276,15.322,0.01
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,827.69222,15.219,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,828.75186,15.384,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,829.69946,14.985,0.015
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,830.75759,15.098,0.014
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,832.76446,15.418,0.018
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,833.58405,14.916,0.011
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,834.70333,15.16,0.018
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,837.66769,15.016,0.015
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,841.75517,15.093,0.01
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,842.74508,15.261,0.008
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,OGLE2,I,264,850.76282,15.389,0.01
