ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,455.7177,15.791,0.021
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,455.76225,15.782,0.018
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,456.58536,15.479,0.015
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,456.62259,15.427,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,456.75328,15.407,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,456.80471,15.427,0.014
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,457.55304,15.668,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,457.59698,15.674,0.015
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,457.65565,15.679,0.011
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,457.7142,15.684,0.017
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,457.77288,15.698,0.014
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,458.62937,15.913,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,458.68809,15.903,0.011
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,458.75729,15.914,0.011
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,459.54663,15.537,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,459.59284,15.537,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,459.65138,15.536,0.011
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,459.71085,15.542,0.011
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,459.75462,15.567,0.013
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,OGLE2,I,457,459.79847,15.577,0.013
