ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,458.74472,16.578,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,459.69753,16.409,0.014
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,461.71247,16.419,0.02
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,461.83503,16.466,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,462.54483,16.624,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,465.78841,16.437,0.02
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,466.69903,16.569,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,467.80691,16.477,0.021
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,468.71331,16.556,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,469.71335,16.43,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,470.78115,16.435,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,471.83316,16.485,0.018
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,472.75803,16.469,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,473.66984,16.432,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,474.75027,16.467,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,475.64303,16.428,0.011
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,476.79527,16.389,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,477.77993,16.467,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,478.58721,16.603,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,479.78564,16.47,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,480.62229,16.577,0.014
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,481.6074,16.441,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,482.76839,16.359,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,483.55614,16.409,0.011
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,484.554,16.581,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,485.55857,16.43,0.014
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,486.55012,16.589,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,487.57777,16.43,0.02
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,488.68073,16.43,0.014
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,489.63269,16.458,0.02
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,490.60315,16.517,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,491.56127,16.45,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,492.54557,16.564,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,492.61997,16.46,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,493.54863,16.451,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,494.54345,16.576,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,496.54127,16.532,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,498.54004,16.532,0.018
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,499.53554,16.446,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,500.52673,16.571,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,501.5273,16.477,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,510.53569,16.438,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,511.64524,16.478,0.017
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,512.68261,16.208,0.014
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,513.67452,16.502,0.015
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,514.54764,16.373,0.013
OGLE-LMC-CEP-1282,05:13:46.47,-69:08:47.7,OGLE2,I,302,515.5393,16.473,0.024
