epoch,mag,errmag
2450826.81116,15.126,0.015
2450844.76414,15.162,0.007
2450875.63787,15.191,0.01
2450897.6553,15.11,0.007
2451084.87228,14.818,0.015
2451090.85438,15.288,0.015
2451108.86034,15.314,0.01
2451131.74416,14.446,0.007
2451144.77125,15.31,0.014
2451152.84788,14.548,0.014
2451153.74583,14.616,0.015
2451155.79699,14.771,0.011
2451157.81542,14.957,0.008
2451159.79083,15.169,0.011
2451166.8246,14.619,0.011
2451194.75533,15.085,0.01
2451205.74566,14.487,0.006
2451207.76428,14.643,0.008
2451212.7462,15.09,0.007
2451214.77188,15.263,0.013
2451216.73167,15.251,0.014
2451221.72757,14.416,0.007
2451234.68531,15.211,0.008
2451239.62364,14.378,0.014
2451248.56893,15.138,0.01
2451258.55111,14.473,0.015
2451291.60142,14.551,0.015
2451471.86311,14.439,0.008
2451477.79291,14.914,0.01
2451492.83522,14.68,0.007
2451498.81804,15.231,0.011
2451521.80887,15.069,0.011
2451522.82734,14.582,0.013
2451545.83824,14.656,0.013
2451550.808,15.097,0.014
2451551.80822,15.206,0.014
2451568.6994,15.109,0.014
2451579.73963,14.499,0.007
2451587.73233,15.222,0.011
2451593.69731,14.714,0.014
2451596.66709,14.449,0.013
2451615.64532,14.552,0.01
2451619.67712,14.879,0.013
2451622.63636,15.148,0.014
2451625.58026,15.244,0.007
2451631.64726,14.408,0.014
