epoch,mag,errmag
2450825.85698,15.034,0.008
2450844.80719,15.339,0.008
2450875.6963,15.061,0.008
2450900.68312,15.099,0.008
2451143.81421,15.246,0.014
2451152.83667,14.978,0.011
2451155.73264,14.915,0.013
2451156.83922,15.047,0.014
2451159.84642,15.339,0.013
2451160.79001,15.074,0.01
2451169.82715,14.82,0.007
2451205.80014,14.981,0.008
2451212.73566,14.874,0.007
2451232.71221,15.198,0.008
2451239.6771,15.033,0.008
2451258.54027,15.343,0.013
2451495.79019,14.954,0.01
2451521.79803,15.119,0.01
2451522.81648,15.262,0.01
2451545.82794,15.026,0.015
2451551.79741,14.8,0.015
2451568.75407,14.88,0.008
2451576.74127,14.824,0.008
2451586.69568,14.918,0.014
2451593.68517,14.879,0.013
2451596.65085,15.148,0.011
2451615.63482,15.196,0.007
2451621.63502,15.187,0.011
2451624.6549,14.96,0.007
2451631.63695,15.313,0.014
2451658.59622,14.711,0.007
