epoch,mag,errmag
2450822.7192,15.267,0.011
2450826.81281,15.581,0.01
2450844.76579,15.528,0.008
2450875.63952,15.261,0.011
2450897.65695,15.525,0.008
2451084.87393,15.522,0.014
2451090.85603,15.653,0.013
2451108.86199,15.483,0.008
2451131.74581,15.35,0.007
2451144.7729,15.428,0.013
2451152.84953,15.195,0.013
2451153.74748,15.302,0.015
2451155.79864,15.551,0.011
2451157.81707,15.447,0.007
2451159.79248,15.239,0.01
2451166.82625,15.297,0.011
2451194.75698,15.48,0.01
2451205.74731,15.187,0.007
2451207.76593,15.447,0.01
2451212.74785,15.247,0.008
2451214.77353,15.48,0.011
2451216.73332,15.637,0.013
2451221.72922,15.54,0.007
2451234.68696,15.504,0.01
2451239.62529,15.275,0.01
2451248.57058,15.597,0.01
2451258.55276,15.188,0.011
2451471.86476,15.353,0.011
2451492.83687,15.521,0.01
2451498.81969,15.428,0.008
2451521.81052,15.39,0.008
2451522.82899,15.172,0.01
2451545.83989,15.528,0.01
2451550.80965,15.327,0.011
2451551.80987,15.474,0.014
2451568.70105,15.19,0.011
2451579.74128,15.642,0.007
2451587.73398,15.458,0.011
2451593.69896,15.639,0.013
2451596.66874,15.29,0.008
2451615.64697,15.186,0.006
2451619.67877,15.665,0.015
2451622.63801,15.217,0.011
2451625.58191,15.591,0.008
2451631.64891,15.532,0.014
