epoch,mag,errmag
2450467.71922,14.713,0.011
2450471.74974,15.187,0.014
2450478.63905,14.655,0.014
2450479.64854,14.978,0.011
2450479.69129,14.988,0.011
2450480.73256,15.085,0.006
2450481.66414,15.221,0.008
2450484.63881,15.046,0.006
2450485.69099,14.627,0.011
2450490.6442,15.138,0.017
2450498.6782,14.968,0.017
2450501.64321,15.346,0.008
2450515.74206,14.733,0.014
2450527.60557,15.007,0.01
2450538.64734,15.183,0.014
2450539.5876,15.318,0.013
2450541.65615,15.21,0.01
2450551.59457,15.081,0.007
2450552.57947,14.64,0.007
2450553.57676,14.705,0.014
2450559.61102,15.358,0.013
2450797.8149,15.283,0.013
2450835.74531,15.23,0.007
2450845.71183,15.291,0.011
2450857.65944,15.137,0.007
2450859.6234,14.7,0.008
2450881.67976,15.003,0.008
2450894.60323,15.38,0.008
2451178.81475,15.042,0.014
2451190.77169,15.357,0.011
2451193.72501,14.652,0.01
2451205.684,14.62,0.011
2451212.6406,14.72,0.015
2451229.61136,15.374,0.008
2451239.5806,15.319,0.014
2451247.62152,15.279,0.01
2451511.83431,14.612,0.013
2451515.80813,15.316,0.007
2451524.71714,15.228,0.007
2451543.79015,15.226,0.011
2451572.76572,15.273,0.014
2451573.80897,15.386,0.013
2451587.68496,14.667,0.01
2451612.62032,15.363,0.013
2451618.62742,15.024,0.008
2451624.59479,14.623,0.01
2451631.57665,15.368,0.017
