epoch,mag,errmag
2450706.8985,15.499,0.007
2450713.9053,15.475,0.015
2450722.84447,15.715,0.008
2450748.82576,15.591,0.008
2450755.81692,15.612,0.01
2450799.73973,15.521,0.014
2450821.74764,15.45,0.011
2450824.77725,15.744,0.01
2450825.76163,15.759,0.008
2450826.85609,15.519,0.011
2450833.74572,15.491,0.011
2450835.78556,15.481,0.013
2450836.72522,15.578,0.015
2450837.74038,15.673,0.014
2450843.78516,15.607,0.007
2450844.75445,15.736,0.007
2450845.777,15.789,0.011
2450857.61991,15.639,0.017
2450859.70619,15.761,0.01
2450881.7097,15.393,0.014
2450891.57558,15.649,0.01
2450894.50339,15.538,0.01
2450921.61454,15.53,0.011
2451153.828,15.479,0.013
2451225.62001,15.747,0.01
2451235.66404,15.524,0.007
2451246.66453,15.578,0.01
2451253.54469,15.57,0.01
2451291.55774,15.659,0.017
2451477.82767,15.411,0.01
2451496.67388,15.741,0.015
2451515.75245,15.732,0.008
2451524.74784,15.528,0.01
2451545.70757,15.405,0.01
2451551.756,15.55,0.014
2451565.57702,15.465,0.007
2451579.68833,15.399,0.008
2451615.59273,15.542,0.008
2451620.65387,15.398,0.008
2451623.51337,15.67,0.007
2451628.55966,15.516,0.011
