epoch,mag,errmag
2450799.79687,14.673,0.014
2450822.66732,14.075,0.015
2450825.8172,14.361,0.011
2450875.72118,14.559,0.006
2450894.64586,14.011,0.008
2451130.80635,14.473,0.017
2451143.774,14.31,0.014
2451152.79568,14.362,0.01
2451156.79151,14.18,0.011
2451160.74816,14.594,0.01
2451166.72542,14.484,0.011
2451212.69577,13.97,0.013
2451221.70557,14.727,0.01
2451222.69974,14.591,0.01
2451233.71341,14.705,0.011
2451241.60481,13.953,0.01
2451259.59565,14.313,0.007
2451472.80764,13.947,0.006
2451477.74183,14.433,0.014
2451494.85105,14.76,0.007
2451499.74059,14.446,0.008
2451521.7577,14.52,0.014
2451524.79382,14.828,0.013
2451545.78792,14.018,0.014
2451562.67636,14.24,0.006
2451576.69998,14.203,0.011
2451583.69006,14.735,0.01
2451590.66225,14.166,0.015
2451593.63593,14.457,0.011
2451612.68352,14.73,0.008
2451618.58049,14.031,0.014
2451621.59507,14.352,0.007
2451623.61429,14.613,0.013
2451629.61854,14.53,0.01
