epoch,mag,errmag
2450799.79373,14.91,0.015
2450822.66418,15.092,0.011
2450825.81406,15.007,0.008
2450875.71804,15.236,0.008
2450894.64272,14.876,0.01
2451130.80321,14.779,0.013
2451152.79254,14.734,0.013
2451156.78837,15.269,0.01
2451160.74502,14.851,0.01
2451166.72228,14.734,0.01
2451212.69263,14.864,0.011
2451221.70243,15.029,0.011
2451222.6966,15.167,0.013
2451233.71027,14.708,0.006
2451241.60167,14.755,0.011
2451259.59251,15.181,0.01
2451472.8045,14.945,0.006
2451477.73869,14.698,0.015
2451494.84791,14.921,0.01
2451499.73745,14.68,0.006
2451521.75456,14.704,0.013
2451524.79068,14.98,0.013
2451545.78478,14.909,0.017
2451550.6907,14.974,0.015
2451562.67322,15.142,0.008
2451576.69684,15.046,0.011
2451583.68692,14.943,0.006
2451590.65911,14.914,0.01
2451593.63279,15.353,0.017
2451596.60796,14.75,0.017
2451612.68038,14.919,0.011
2451618.57735,14.702,0.013
2451621.59193,15.125,0.008
2451623.61115,15.335,0.011
2451629.6154,15.205,0.008
