epoch,mag,errmag
2450799.78497,14.096,0.008
2450822.65542,14.38,0.013
2450825.80533,13.78,0.01
2450875.70936,14.724,0.011
2450894.63404,13.902,0.008
2451152.78381,14.711,0.01
2451156.77963,14.285,0.008
2451160.73627,14.092,0.008
2451166.71352,14.716,0.014
2451212.70492,14.27,0.01
2451221.71472,14.694,0.011
2451222.7089,14.718,0.008
2451233.72259,14.47,0.008
2451241.61401,13.897,0.008
2451259.60487,14.256,0.01
2451472.81676,14.698,0.008
2451494.83915,14.157,0.006
2451499.74971,14.707,0.008
2451524.80295,14.421,0.013
2451545.79709,14.284,0.01
2451562.68555,14.049,0.006
2451576.70912,14.059,0.01
2451583.69922,14.712,0.007
2451590.67144,14.057,0.013
2451593.6451,14.341,0.011
2451596.62028,14.675,0.015
2451612.69275,14.561,0.007
2451621.60427,14.361,0.01
2451623.6235,14.635,0.008
2451629.62777,14.166,0.011
