epoch,mag,errmag
2450471.70292,15.124,0.011
2450479.66582,15.045,0.013
2450480.70915,14.858,0.008
2450481.6814,14.847,0.01
2450484.65605,15.064,0.01
2450485.66758,15.131,0.008
2450490.66143,14.999,0.01
2450493.66743,15.008,0.011
2450498.65478,15.085,0.011
2450501.61976,14.834,0.008
2450515.71868,14.812,0.008
2450527.58218,15.104,0.01
2450538.62394,14.973,0.006
2450539.56423,15.05,0.013
2450541.63273,15.056,0.008
2450551.57114,14.907,0.006
2450552.55606,15.013,0.006
2450553.59403,15.036,0.007
2450559.58765,14.989,0.01
2450730.78845,14.957,0.007
2450821.68321,15.002,0.014
2450835.72118,15.023,0.01
2450845.68535,14.926,0.008
2450859.5993,14.91,0.013
2450881.65569,14.849,0.01
2450890.60941,15.015,0.006
2450894.57913,14.838,0.007
2451182.74249,15.06,0.01
2451188.77755,15.135,0.011
2451190.74757,14.911,0.011
2451193.7009,14.991,0.01
2451205.65984,14.856,0.01
2451212.61649,14.855,0.01
2451220.66109,14.964,0.014
2451229.58726,15.08,0.007
2451239.55257,14.803,0.01
2451247.59742,14.911,0.011
2451496.73389,14.954,0.011
2451511.81014,15.066,0.013
2451515.78399,14.847,0.01
2451524.69298,14.988,0.008
2451543.766,14.878,0.013
2451550.75587,14.883,0.011
2451572.74075,14.983,0.011
2451573.75968,15.052,0.014
2451587.70921,15.055,0.01
2451619.65579,14.878,0.011
2451622.61543,15.112,0.013
2451624.61274,14.938,0.008
2451631.5946,14.935,0.01
