epoch,mag,errmag
2450799.81402,14.524,0.007
2450822.68451,14.776,0.011
2450825.83457,14.604,0.008
2450875.67369,14.886,0.011
2450900.66037,14.259,0.007
2451087.85225,14.261,0.008
2451090.81969,14.475,0.013
2451130.82581,14.045,0.015
2451143.79212,14.561,0.015
2451152.81452,14.364,0.01
2451154.84753,14.626,0.011
2451156.81702,14.896,0.013
2451160.76782,14.317,0.017
2451169.80484,14.499,0.008
2451212.67043,14.277,0.011
2451221.67363,14.565,0.011
2451222.67443,14.28,0.015
2451233.68807,14.283,0.008
2451241.5795,14.801,0.014
2451259.57032,14.711,0.008
2451472.78238,14.265,0.007
2451477.71657,14.632,0.014
2451495.80123,14.127,0.008
2451499.71531,14.798,0.006
2451499.83703,14.828,0.008
2451521.7324,14.92,0.01
2451524.76855,14.27,0.006
2451545.76256,14.265,0.017
2451550.66849,14.622,0.011
2451562.65101,14.864,0.014
2451576.67462,14.269,0.008
2451583.66477,14.893,0.01
2451590.6369,14.463,0.011
2451593.61059,14.826,0.013
2451596.58578,14.538,0.01
2451612.65818,14.58,0.011
2451618.55517,14.274,0.01
2451621.56974,14.41,0.008
2451623.589,14.656,0.014
2451629.59321,14.272,0.011
