epoch,mag,errmag
2450799.78645,14.051,0.007
2450822.6569,14.374,0.01
2450825.80681,14.149,0.007
2450894.63552,14.222,0.007
2451143.76357,14.106,0.013
2451152.78529,13.917,0.006
2451156.78111,14.244,0.007
2451160.73775,14.164,0.008
2451166.715,13.558,0.008
2451212.7064,14.262,0.007
2451221.7162,13.655,0.013
2451222.71038,13.6,0.007
2451233.72407,14.336,0.006
2451241.61549,13.592,0.011
2451259.60635,13.587,0.007
2451472.81824,14.178,0.004
2451477.75246,14.24,0.011
2451494.84063,14.342,0.008
2451499.75119,13.627,0.01
2451524.80443,13.831,0.007
2451545.79857,14.026,0.006
2451550.70446,14.378,0.013
2451562.68703,13.89,0.007
2451576.7106,13.526,0.004
2451583.7007,14.108,0.006
2451590.67292,14.137,0.013
2451612.69423,13.509,0.01
2451618.59117,13.874,0.013
2451621.60575,14.139,0.01
2451623.62498,14.296,0.006
2451629.62925,14.047,0.007
