ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,3715.70434,14.254,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,3738.69248,14.779,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,3747.69509,14.344,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,3756.64933,14.161,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,3766.6834,14.446,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,3774.60947,14.412,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4064.76753,14.316,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4072.82608,14.265,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4078.6957,14.939,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4103.6926,14.886,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4373.80944,14.499,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4396.75985,14.284,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4409.81816,15.024,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4423.77264,14.528,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4434.79356,14.999,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4443.82947,14.999,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4454.74273,14.252,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4462.74868,14.199,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4482.84278,14.794,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4488.77715,14.423,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,4511.68245,14.257,0.005
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5270.53362,14.479,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5447.86353,14.985,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5458.86372,14.131,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5477.77978,14.428,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5485.84351,14.42,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5487.75311,14.794,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5492.80967,14.267,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5493.83216,14.42,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5494.80871,14.508,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5495.76584,14.761,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5499.76912,14.227,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5503.80305,14.712,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5505.76427,14.968,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5507.79973,14.427,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5509.76594,14.351,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5510.79995,14.413,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5511.81001,14.638,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5512.81892,14.81,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5514.82114,14.966,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5516.82369,14.119,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5517.78476,14.286,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5521.77261,14.934,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5522.77102,15.02,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5523.73137,14.783,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5524.74074,14.21,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5525.70671,14.203,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5526.74349,14.405,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5527.80456,14.448,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5528.67895,14.704,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5529.65935,14.847,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5530.73751,14.991,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5531.82059,14.903,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5532.72954,14.406,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5533.74948,14.148,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5534.78291,14.367,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5535.68369,14.415,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5536.76225,14.64,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5539.77103,14.957,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5546.73811,14.934,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5547.79717,15.018,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5548.76992,14.747,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5549.78912,14.138,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5550.81114,14.235,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5553.68836,14.732,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5556.72974,14.88,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5557.71165,14.358,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5558.71116,14.164,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5559.75452,14.385,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5560.7681,14.425,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5561.65588,14.641,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5562.77843,14.835,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5563.70843,14.971,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5565.71518,14.562,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5566.74403,14.129,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5582.73303,14.26,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5589.68073,14.967,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5592.70012,14.319,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5596.67199,14.946,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5598.65309,14.717,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5614.61932,14.958,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5619.61171,14.577,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5622.60974,14.995,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5623.57242,14.698,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5625.56558,14.246,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5627.63555,14.489,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5629.57563,14.876,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5633.56228,14.182,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5647.55727,14.991,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5650.55299,14.268,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5652.55446,14.494,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5656.52235,14.824,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5659.55194,14.406,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5670.50539,14.804,0.004
OGLE-LMC-CEP-2830,05:39:52.65,-70:25:54.8,OGLE3/OGLE4,V,124,5674.53178,14.115,0.004
